ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR08,SENOR08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,SMITHLIB,SMITHTOOCLOSE,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4392894.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.335624992847443,Barack Obama,Jeff Merkley,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,None,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,None,No,All others,All others,All others,Suburbs,Suburbs,1.0,Suburbs and capital,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97116.0
4392882.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.671249985694885,Barack Obama,Jeff Merkley,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Too liberal,Too often,Only Barack Obama,Somewhat approve,Health care,Poor,Somewhat worried,No,Cares about people like me,The single most important factor,Protestant,Sometime in September,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,1.0,Suburbs and capital,West,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,97114.0
4392881.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.25921142101288,Barack Obama,Jeff Merkley,Male,White,65-74,Independent,,,High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,,Too often,Both of them,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Something else,Sometime in September,Both of them,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,,,,,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Something else,,All others,All others,All others,Suburbs,Suburbs,3.0,Suburbs and capital,West,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,97022.0
4392877.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.47413730621338,Barack Obama,Jeff Merkley,Male,Black,45-49,Something else,,,Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,,,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,Can bring about needed change,Not a factor at all,Other Christian,Before that,Omit,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,Non-white,,All others,All others,All others,Suburbs,Suburbs,3.0,Suburbs and capital,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97049.0
4392876.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.23706865310669,Barack Obama,Jeff Merkley,Male,Hispanic/Latino,25-29,Democrat,Moderate,"$50,000-$74,999",High school graduate,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,About right,Too often,Only Barack Obama,Somewhat disapprove,The war in Iraq,Poor,Not too worried,No,Shares my values,One of several important factors,Catholic,Before that,Omit,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,Non-white,No,All others,All others,All others,Suburbs,Suburbs,5.0,Suburbs and capital,West,Suburb,70s Suburbs,Urban Perimeter,Downscale,97303.0
4392875.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.868831157684326,John McCain,Gordon Smith,Female,White,50-59,Republican,,,High school graduate,No,Somewhat approve,,Omit,Only John McCain,Too liberal,,Neither of them,Strongly approve,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,,Before that,Both of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,All others,,,"Cities 50,000-500,000","Cities over 50,000",5.0,Suburbs and capital,West,Suburb,Urban,Urban Core,Downscale,97301.0
4392874.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.66224813461304,John McCain,Gordon Smith,Male,White,50-59,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,Too conservative,Too often,Both of them,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,A minor factor,Other Christian,Earlier in October,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,5.0,Suburbs and capital,West,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,97325.0
4392873.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.83870792388916,Barack Obama,Jeff Merkley,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Too conservative,Too often,Omit,Somewhat disapprove,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,,,,,Omit,Omit,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,5.0,Suburbs and capital,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97045.0
4392872.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.47412347793579,Barack Obama,Jeff Merkley,Male,White,30-39,Independent,Conservative,"$200,000 or more",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Too liberal,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Something else,Sometime in September,Neither of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Something else,No,All others,All others,All others,Suburbs,Suburbs,3.0,Suburbs and capital,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97049.0
4392868.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.91935396194458,Barack Obama,Jeff Merkley,Female,White,50-59,Independent,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Something else,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Something else,No,All others,All others,All others,Suburbs,Suburbs,3.0,Suburbs and capital,West,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,97222.0
4392862.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.297502964735031,John McCain,Gordon Smith,Male,White,65-74,Republican,,"$30,000-$49,999",College graduate,No,Strongly approve,No,Take the country in a different direction,Only John McCain,,About the right amount,Only John McCain,Somewhat approve,Terrorism,Good,Not too worried,No,Omit,Omit,Catholic,Before that,Neither of them,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Omit,Omit,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Suburbs and capital,West,High Density Urban,Urban,Urban Core,Upscale,97005.0
4392858.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.87945419549942,Barack Obama,Jeff Merkley,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,None,No,All others,All others,,Suburbs,Suburbs,3.0,Suburbs and capital,West,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,97055.0
