ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAK08,SENAK08,HSEAK08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ANWR,PALIN4,STEVENS,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,PALIN2,STEVENSA,STEVENSB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAK,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4432190.0,Alaska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.54709696769714,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,30-39,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Favor,Somewhat disapprove,A minor factor,Yes,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4432304.0,Alaska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.60776281356812,Did not vote,Did not vote,Did not vote,Male,Other,30-39,Republican,Conservative,"$150,000-$199,999",,No,Strongly disapprove,No,Oppose,Strongly disapprove,Not a factor at all,Yes,Omit,Very worried,Omit,Not a factor at all,Before that,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Disapprove,Not important,Not a factor,,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Alaska Native,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4432504.0,Alaska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.54709696769714,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Oppose,Somewhat disapprove,A minor factor,Yes,Energy policy,Very worried,Can bring about needed change,Not a factor at all,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4450025.0,Alaska,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.195681557059288,Other,Did not vote,Other,Male,White,45-49,Something else,Liberal,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Favor,Strongly approve,Not a factor at all,Yes,Health care,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-64,Approve,Not important,Not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4450636.0,Alaska,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.49532234668732,Barack Obama,Mark Begich,Don Wright,Male,White,18-24,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,Favor,Somewhat approve,A minor factor,Yes,Energy policy,Somewhat worried,Shares my values,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Approve,Not important,A factor,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4450964.0,Alaska,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.49532234668732,Barack Obama,Mark Begich,Don Wright,Male,White,18-24,Independent,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Favor,Strongly disapprove,One of several important factors,Yes,Energy policy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Disapprove,Important,A factor,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4473845.0,Alaska,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.53657102584839,Barack Obama,Mark Begich,Ethan Berkowitz,Female,Hispanic/Latino,18-24,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,Yes,Strongly disapprove,No,Oppose,Somewhat disapprove,One of several important factors,Yes,The war in Iraq,Somewhat worried,Can bring about needed change,A minor factor,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,Disapprove,Important,A factor,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4473849.0,Alaska,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.54609954357147,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,40-44,Independent,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Favor,Somewhat approve,A minor factor,Yes,Energy policy,Very worried,Shares my values,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Not important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4473863.0,Alaska,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.75027525424957,John McCain,Ted Stevens,Don Young,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Favor,Somewhat approve,Not a factor at all,Yes,The economy,Very worried,Can bring about needed change,A minor factor,In the last three days,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Not important,Not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4473874.0,Alaska,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.70491075515747,John McCain,Mark Begich,Ethan Berkowitz,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Favor,Somewhat approve,Not a factor at all,Yes,The economy,Somewhat worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Not important,Not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4473893.0,Alaska,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.54709696769714,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,60-64,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Oppose,Strongly disapprove,One of several important factors,Yes,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-64,Disapprove,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4473911.0,Alaska,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.58826231956482,Barack Obama,Other,Don Young,Male,White,50-59,Independent,Moderate,,Postgraduate study,No,Strongly disapprove,No,Favor,Somewhat approve,The single most important factor,Yes,The economy,Very worried,Shares my values,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4473920.0,Alaska,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.75027525424957,John McCain,Ted Stevens,Don Young,Male,White,18-24,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Favor,Strongly approve,A minor factor,Yes,The economy,Somewhat worried,Can bring about needed change,A minor factor,Just today,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Approve,Not important,A factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
4473944.0,Alaska,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.54609954357147,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,50-59,Democrat,Liberal,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,Favor,Somewhat disapprove,Not a factor at all,Yes,Health care,Somewhat worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,Not a factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Anchorage,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,99502.0
