ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX08,SENTX08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,SPANISHQ,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4407541.0,Texas,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.383070200681686,John McCain,Rick Noriega,Male,White,45-49,Independent,Moderate,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,Energy policy,Somewhat worried,English,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
4442855.0,Texas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739773273468018,John McCain,Rick Noriega,Male,White,75 or over,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Strongly approve,No,Energy policy,Somewhat worried,English,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4414171.0,Texas,73.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.375625044107437,John McCain,Rick Noriega,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,,No,The economy,,English,Sometime in September,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4414170.0,Texas,73.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.375625044107437,John McCain,Rick Noriega,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,,No,The economy,,English,Sometime in September,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4412762.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.316470474004745,Other,Rick Noriega,Female,Black,65-74,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,English,Just today,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4442785.0,Texas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.393129825592041,Barack Obama,John Cornyn,Female,White,40-44,Republican,Liberal,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,The war in Iraq,Very worried,English,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4413154.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.35493528842926,Barack Obama,John Cornyn,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,Yes,Energy policy,Not too worried,English,Just today,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4412146.0,Texas,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11647307872772,Barack Obama,John Cornyn,Male,Hispanic/Latino,30-39,Democrat,Conservative,"$30,000-$49,999",College graduate,Yes,Somewhat disapprove,No,The economy,Very worried,English,In the last three days,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4411181.0,Texas,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.645336866378784,Barack Obama,John Cornyn,Male,White,50-59,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Somewhat worried,English,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,13.0,West,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4442832.0,Texas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.530574858188629,John McCain,John Cornyn,Female,Hispanic/Latino,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,Yes,Somewhat approve,No,The war in Iraq,Somewhat worried,English,Before that,Approve,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4413577.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.711363613605499,John McCain,John Cornyn,Female,White,65-74,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,English,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4413526.0,Texas,73.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.455082178115845,John McCain,John Cornyn,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Strongly approve,No,Energy policy,Very worried,English,Earlier in October,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4413417.0,Texas,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.490569770336151,John McCain,John Cornyn,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,English,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4408526.0,Texas,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.477939337491989,John McCain,John Cornyn,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,English,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
4408525.0,Texas,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.477939337491989,John McCain,John Cornyn,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,English,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
4413384.0,Texas,73.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.470104277133942,John McCain,John Cornyn,Female,White,45-49,Democrat,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat approve,No,Terrorism,Very worried,English,Just today,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4408457.0,Texas,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.544381678104401,John McCain,John Cornyn,Female,White,60-64,Republican,Conservative,,High school graduate,No,Strongly approve,Yes,The economy,Somewhat worried,English,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
