ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSC08,SENSC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4413130.0,South Carolina,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.848021805286407,John McCain,Lindsey Graham,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,The war in Iraq,Not so good,Not too worried,Yes,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,Low Country,South,Suburb,Rural,Rural,Very upscale,29928.0
4409698.0,South Carolina,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08164274692535,John McCain,Lindsey Graham,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,Terrorism,Not so good,Not too worried,No,Has the right experience,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29063.0
4403782.0,South Carolina,113.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.941172778606415,John McCain,Lindsey Graham,Male,White,18-24,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,No,Energy policy,Not so good,Somewhat worried,Yes,Has the right experience,A minor factor,Sometime last week,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Piedmont,South,Suburb,Rural,Rural,Very upscale,29307.0
4406090.0,South Carolina,85.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.607787489891052,John McCain,Lindsey Graham,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,Energy policy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4408396.0,South Carolina,79.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.988267302513123,John McCain,Lindsey Graham,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Poor,Somewhat worried,No,Has the right experience,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0
4408395.0,South Carolina,79.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.988267302513123,John McCain,Lindsey Graham,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Poor,Somewhat worried,No,Has the right experience,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Midlands,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29073.0
4406031.0,South Carolina,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.74834144115448,John McCain,Lindsey Graham,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Strongly approve,Yes,The economy,Not so good,Very worried,No,Has the right experience,Not a factor at all,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,6.0,Low Country,South,Low Density Rural,Rural,Rural,Downscale,29488.0
4406029.0,South Carolina,103.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.39038550853729,John McCain,Lindsey Graham,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,Terrorism,Not so good,Somewhat worried,No,Has the right experience,A minor factor,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,2.0,Piedmont,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0
4406020.0,South Carolina,85.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.607787489891052,John McCain,Lindsey Graham,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Strongly approve,No,Terrorism,Good,Not at all worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4403664.0,South Carolina,113.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.41355860233307,John McCain,Lindsey Graham,Female,White,60-64,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Piedmont,South,Suburb,Rural,Rural,Very upscale,29307.0
4405964.0,South Carolina,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.943232715129852,John McCain,Lindsey Graham,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Sometime last week,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,Piedmont,South,Low Density Rural,Rural,Rural,Very downscale,29706.0
4403601.0,South Carolina,113.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.943232715129852,John McCain,Lindsey Graham,Male,White,40-44,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Terrorism,Not so good,Not too worried,No,Has the right experience,One of several important factors,Sometime in September,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Piedmont,South,Suburb,Rural,Rural,Very upscale,29307.0
4405919.0,South Carolina,103.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.49680781364441,John McCain,Lindsey Graham,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,2.0,Piedmont,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0
4412889.0,South Carolina,16.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.792413830757141,John McCain,Lindsey Graham,Male,White,40-44,Republican,,,Postgraduate study,No,Omit,Yes,Omit,Omit,Very worried,,Shares my values,Omit,Before that,Omit,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,Omit,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Omit,Omit,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Low Country,South,High Density Urban,Urban,Urban Core,Very upscale,29401.0
