ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWA08,GOVWA08,WAINIT1000,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,WAVT2004,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4394915.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.226849555969238,John McCain,Dino Rossi,Yes,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",College graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Dino Rossi,Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Protestant,Sometime in September,Both of them,"Yes, I do",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,5.0,East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99371.0
4395028.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.229937821626663,John McCain,Dino Rossi,No,Female,White,75 or over,Something else,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only John McCain,Dino Rossi,Only John McCain,Somewhat approve,Health care,Poor,Not at all worried,No,Cares about people like me,Not a factor at all,Protestant,Sometime in September,Omit,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Omit,Omit,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,3.0,West,West,Low Density Rural,Rural,Rural,Very downscale,98611.0
4394645.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.232785612344742,Barack Obama,Dino Rossi,No,Female,White,75 or over,Republican,Moderate,,Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Dino Rossi,Neither of them,Somewhat approve,Health care,Not so good,Somewhat worried,No,Cares about people like me,A minor factor,Protestant,Earlier in October,Omit,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Omit,Omit,No,No,No,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,5.0,East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,99328.0
4394849.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.236778169870377,Barack Obama,Dino Rossi,No,Female,White,45-49,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,,Continue George W. Bush's policies,Only Barack Obama,Dino Rossi,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Cares about people like me,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,Suburb,Urban,Urban Core,Very upscale,99208.0
4395711.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.242987677454948,Barack Obama,Christine Gregoire,Yes,Female,White,75 or over,Democrat,Liberal,,High school graduate,No,Strongly disapprove,,Omit,Only Barack Obama,Omit,Only Barack Obama,Strongly disapprove,Omit,Not so good,Not too worried,No,Cares about people like me,Not a factor at all,Protestant,Sometime in September,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,,All others,,,Suburbs,Suburbs,9.0,Urban Puget Sound,West,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,98444.0
4394867.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.247553244233131,Barack Obama,Christine Gregoire,Yes,Male,White,60-64,Democrat,Liberal,"Under $15,000",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Christine Gregoire,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,None,Before that,Only John McCain,"Yes, I do",Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,I am,Yes,None,No,All others,All others,All others,Suburbs,Suburbs,1.0,Urban Puget Sound,West,Suburb,80s Suburbs,Urban Perimeter,Upscale,98311.0
4394754.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.251227527856827,John McCain,Dino Rossi,No,Female,White,75 or over,Republican,Moderate,,High school graduate,No,Strongly approve,No,Take the country in a different direction,Only John McCain,Dino Rossi,Only John McCain,Strongly approve,Health care,Poor,Not at all worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Neither of them,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,High Density Urban,Urban,Urban Core,Downscale,99205.0
4402440.0,Washington,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.252313792705536,Barack Obama,Christine Gregoire,No,Female,Asian,65-74,Democrat,Liberal,,Some college or associate degree,,,No,,,,,,,,,,,,Catholic,Before that,,"Yes, I do",,Non black female,All other races,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,,Democrat,Non black Democrat,All other,All others,Asian,All others,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,Non-white,,All others,All others,All others,"Cities over 500,000","Cities over 50,000",7.0,King County,West,Extremely High Density Urban,Urban,Urban Core,Very upscale,98116.0
4402426.0,Washington,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.252313792705536,John McCain,Dino Rossi,Yes,Male,Other,60-64,Independent,Moderate,"$75,000-$99,999",College graduate,,,No,,,,,,,,,,,,Protestant,Sometime in September,,No one does,,Non black male,All other races,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,All other,Other,College graduate,More than High school graduate,Non white college degree,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,,,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,No,No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,8.0,Urban Puget Sound,West,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,98360.0
4402450.0,Washington,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,0.252313792705536,John McCain,Christine Gregoire,Yes,Male,Asian,60-64,Independent,Conservative,"$75,000-$99,999",Postgraduate study,,,No,,,,,,,,,,,,Something else,Before that,,No one does,,Non black male,All other races,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,All other,Other,College graduate,More than High school graduate,Non white college degree,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,,,Something else,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,Suburb,Urban,Urban Core,Very upscale,99208.0
4394548.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.256046772003174,John McCain,Dino Rossi,Yes,Female,White,75 or over,Republican,,,Some college or associate degree,No,Somewhat approve,No,Omit,Only John McCain,Dino Rossi,Only John McCain,Omit,The economy,Poor,Very worried,No,Shares my values,Omit,Other Christian,Before that,Omit,,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is not,Omit,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Omit,Omit,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,,,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,6.0,West,West,Extremely Low Density Rural,Rural,Rural,Downscale,98563.0
4401837.0,Washington,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,0.258855134248734,Barack Obama,Christine Gregoire,No,Female,White,60-64,Democrat,Moderate,"Under $15,000",College graduate,,,,,Only Barack Obama,,Only Barack Obama,,,,,,,,,,,,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,High Density Urban,Urban,Urban Core,Downscale,99205.0
4395503.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.25904256105423,John McCain,Dino Rossi,Yes,Male,White,65-74,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,No,Omit,Only John McCain,Christine Gregoire,Only John McCain,Somewhat approve,The economy,Good,Somewhat worried,No,Cares about people like me,Not a factor at all,Something else,Omit,Both of them,No one does,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Something else,Omit,Omit,Omit,John McCain did,Barack Obama did,No,No,No,Something else,Yes,All others,All others,All others,Suburbs,Suburbs,2.0,Urban Puget Sound,West,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,98253.0
