ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSD08,SENSD08,HSESD08,SDINIT11,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4421493.0,South Dakota,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.1233069896698,John McCain,Joel Dykstra,Chris Lien,Yes,Male,White,75 or over,Republican,Conservative,"$200,000 or more",College graduate,No,Strongly approve,No,Energy policy,Not too worried,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Northeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,57219.0
4421475.0,South Dakota,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.9717777967453,John McCain,Joel Dykstra,Chris Lien,Yes,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Not at all worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,Midwest,Extremely Low Density Rural,Urban,Urban Core,Very upscale,57032.0
4418547.0,South Dakota,57.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.955846965312958,John McCain,Joel Dykstra,Chris Lien,Yes,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,Energy policy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,57033.0
4420745.0,South Dakota,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.934940457344055,John McCain,Joel Dykstra,Chris Lien,Yes,Female,White,60-64,Independent,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Terrorism,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,Midwest,Suburb,Urban,Urban Core,Very upscale,57106.0
4418930.0,South Dakota,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.84019935131073,John McCain,Joel Dykstra,Chris Lien,Yes,Male,White,75 or over,Republican,Moderate,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,Yes,Terrorism,Not too worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,57042.0
4421235.0,South Dakota,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.593612730503082,John McCain,Joel Dykstra,Chris Lien,Yes,Female,White,18-24,Independent,Conservative,"$15,000-$29,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,Midwest,Suburb,Urban,Urban Core,Very upscale,57106.0
4418864.0,South Dakota,66.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.21929168701172,John McCain,Joel Dykstra,Chris Lien,Yes,Female,White,65-74,Republican,,,College graduate,No,,,,Somewhat worried,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Suburb,Urban,Urban Core,Upscale,57701.0
4420616.0,South Dakota,35.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.876285076141357,John McCain,Joel Dykstra,Chris Lien,Yes,Male,White,25-29,Republican,,,Some college or associate degree,No,,,,Somewhat worried,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,Midwest,Extremely Low Density Rural,Urban,Urban Core,Very upscale,57032.0
4418313.0,South Dakota,33.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.84019935131073,John McCain,Joel Dykstra,Chris Lien,Yes,Male,White,60-64,Republican,,,College graduate,No,,,,Not too worried,Earlier in October,,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,57042.0
4421100.0,South Dakota,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.829898834228516,John McCain,Joel Dykstra,Chris Lien,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,Terrorism,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
4420463.0,South Dakota,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.989875614643097,John McCain,Joel Dykstra,Chris Lien,No,Female,White,45-49,Republican,Liberal,,Some college or associate degree,No,Somewhat disapprove,Yes,Energy policy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
4418530.0,South Dakota,33.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.87447023391724,John McCain,Joel Dykstra,Chris Lien,No,Female,White,65-74,Republican,,,,No,,,,Omit,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,,,,Omit,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,57042.0
4420224.0,South Dakota,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11516571044922,John McCain,Joel Dykstra,Chris Lien,No,Female,White,75 or over,Republican,Conservative,"Under $15,000",College graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,Midwest,Suburb,Urban,Urban Core,Very upscale,57106.0
4420633.0,South Dakota,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.973648190498352,John McCain,Joel Dykstra,Chris Lien,No,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
4420375.0,South Dakota,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.989875614643097,John McCain,Joel Dykstra,Chris Lien,No,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,No,The economy,Not too worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
4420363.0,South Dakota,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.829087734222412,John McCain,Joel Dykstra,Chris Lien,No,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,Midwest,Suburb,Urban,Urban Core,Very upscale,57106.0
4420342.0,South Dakota,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18785071372986,John McCain,Joel Dykstra,Chris Lien,No,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
