ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWV08,SENWV08,GOVWV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,GOTV08,HILLPSPRT,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4420094.0,West Virginia,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.686351954936981,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Did not complete high school,No,Strongly disapprove,Yes,"No, I was not contacted",Hillary Clinton,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,In the last three days,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,"Member in household, but not voter",No,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Upscale,26847.0
4420093.0,West Virginia,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.686351954936981,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Did not complete high school,No,Strongly disapprove,Yes,"No, I was not contacted",Hillary Clinton,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,In the last three days,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,"Member in household, but not voter",No,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Upscale,26847.0
4417758.0,West Virginia,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.743158042430878,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,No,"No, I was not contacted",Barack Obama,The economy,Poor,Very worried,Cares about people like me,Not a factor at all,Before that,No one does,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Upscale,26847.0
4420076.0,West Virginia,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.686351954936981,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,Liberal,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,No,"Yes, for Barack Obama",Hillary Clinton,The war in Iraq,Not so good,Very worried,Can bring about needed change,A minor factor,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4415409.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.909989416599274,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,18-24,Republican,Liberal,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,"No, I was not contacted",Barack Obama,The economy,Good,Very worried,Can bring about needed change,One of several important factors,In the last three days,No one does,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,Yes,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4417730.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.813522219657898,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
4417721.0,West Virginia,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.78227162361145,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,25-29,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,Yes,"Yes, for Barack Obama",Hillary Clinton,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,"Yes, someone else does",Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,25981.0
4417709.0,West Virginia,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.44167244434357,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,"No, I was not contacted",Barack Obama,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Southwest,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,25570.0
4417708.0,West Virginia,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.675100266933441,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,"Yes, for both Obama and McCain",Barack Obama,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Downscale,26537.0
4420019.0,West Virginia,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07459425926208,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,60-64,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,"Yes, for Barack Obama",Hillary Clinton,The economy,Not so good,Somewhat worried,Can bring about needed change,One of several important factors,Sometime in September,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4417682.0,West Virginia,6.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29492807388306,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,60-64,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,Omit,Hillary Clinton,The economy,Not so good,Very worried,Shares my values,Not a factor at all,Just today,"Yes, I do",Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Omit,Omit,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,I am,Yes,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Charleston/Huntington Areas,East,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,25504.0
4417668.0,West Virginia,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.813522219657898,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,"Yes, for both Obama and McCain",Barack Obama,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,60s Suburbs,Urban Perimeter,Very upscale,25303.0
4417627.0,West Virginia,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.44167244434357,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,40-44,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,"No, I was not contacted",Hillary Clinton,The economy,Poor,Very worried,Cares about people like me,Not a factor at all,Earlier in October,"Yes, I do",Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,I am,Yes,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Southwest,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,25570.0
4417170.0,West Virginia,65.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.905926644802094,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,45-49,Republican,Liberal,"$100,000-$149,999",High school graduate,No,Strongly disapprove,No,"No, I was not contacted",Hillary Clinton,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,In the last three days,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,No,All others,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,25560.0
