ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME08,SENME08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,GUNOWNER,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4409562.0,Maine,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.881079018115997,Barack Obama,Susan Collins,Female,White,18-24,Democrat,Moderate,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,The war in Iraq,Poor,Somewhat worried,Shares my values,Not a factor at all,None,Sometime last week,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,None,Yes,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
4409147.0,Maine,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19191455841064,John McCain,Susan Collins,Female,White,60-64,Independent,Moderate,"$15,000-$29,999",College graduate,No,Somewhat disapprove,No,Health care,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Protestant,Just today,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
4409051.0,Maine,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19191455841064,John McCain,Susan Collins,Female,White,75 or over,Independent,Conservative,,,No,Somewhat disapprove,No,Omit,Omit,Not too worried,Shares my values,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,,,,Omit,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
4408351.0,Maine,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09659218788147,John McCain,Susan Collins,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,The economy,Not so good,Somewhat worried,Shares my values,Not a factor at all,Catholic,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
4408081.0,Maine,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02000164985657,John McCain,Susan Collins,Female,White,50-59,Independent,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,No,Omit,Poor,Very worried,Shares my values,A minor factor,Protestant,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
4409477.0,Maine,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09659218788147,John McCain,Susan Collins,Male,White,40-44,Something else,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,Energy policy,Good,Somewhat worried,Shares my values,Not a factor at all,Protestant,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
4409768.0,Maine,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09659218788147,John McCain,Susan Collins,Male,White,50-59,Republican,Moderate,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,The economy,Not so good,Very worried,Has the right experience,One of several important factors,Protestant,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
4408163.0,Maine,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09702980518341,Other,Susan Collins,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Catholic,Just today,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,Yes,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
4409318.0,Maine,26.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.39410471916199,,Tom Allen,Female,White,75 or over,Independent,,,High school graduate,No,,No,,,Very worried,Omit,,,Omit,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Omit,Omit,Omit,,,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4407732.0,Maine,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47589981555939,Barack Obama,Tom Allen,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The war in Iraq,Poor,Very worried,Cares about people like me,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4407633.0,Maine,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47589981555939,Barack Obama,Tom Allen,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Jewish,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4409115.0,Maine,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18097913265228,Barack Obama,Susan Collins,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,Health care,Not so good,Very worried,Can bring about needed change,One of several important factors,Catholic,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4409020.0,Maine,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18097913265228,Barack Obama,Susan Collins,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4408741.0,Maine,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.26965725421906,Barack Obama,Susan Collins,Male,White,50-59,Independent,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,Shares my values,The single most important factor,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Congressional District 1,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
