ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCA08,CAPROP4,CAPROP8,HOU08CA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4473380.0,California,39.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.676852107048035,John McCain,Yes,Yes,The Republican candidate,Female,White,40-44,Republican,Moderate,"$200,000 or more",College graduate,No,,,A few times a month,,,No,,,Yes,,Very confident,,,,,Both of them,Get worse,No,,,Yes,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Protestant,English,,,,Before that,Seriously off on the wrong track,,"Yes, someone else does",No,George W. Bush,Only Joe Biden,Yes,,Non black female,White women,White female,White female,Married women,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,A few times a month/A few times a year,Protestant/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Married with children,Married women with children,Married women with children,,,Moms - Women with children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,"Member in household, but not voter",No,Joe Biden is,Sarah Palin is not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Working women,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4473355.0,California,39.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.676852107048035,John McCain,Yes,Yes,The Republican candidate,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,,,Once a week,,,No,,,Yes,,Somewhat confident,,,,,Only Cindy McCain,Get worse,No,,,Yes,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Before that,Generally going in the right direction,,No one does,No,George W. Bush,Only Sarah Palin,No,,Non black female,White women,White female,White female,Married women,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,Catholic/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Married with children,Married women with children,Married women with children,,,Moms - Women with children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4453387.0,California,39.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.724644005298615,John McCain,Yes,Yes,The Republican candidate,Male,White,50-59,Independent,Moderate,"$150,000-$199,999",College graduate,No,Somewhat approve,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,Energy policy,My candidate's position on the issues,,,,Not so good,Very worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,Approve,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4473663.0,California,39.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.724644005298615,John McCain,Yes,Yes,The Republican candidate,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly approve,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Good,,No,,Scared,Shares my values,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,,,,,,Excellent/Good,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4473662.0,California,39.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.724644005298615,John McCain,Yes,Yes,The Republican candidate,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly approve,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Good,,No,,Scared,Shares my values,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,,,,,,Excellent/Good,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4473652.0,California,39.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.724644005298615,John McCain,Yes,Yes,The Republican candidate,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,,Not a factor at all,,,Not a factor at all,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for John McCain",,,,,,,,Somewhat disapprove,The economy,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Not so good,,No,,"Concerned, but not scared",Has the right experience,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4473603.0,California,39.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.724644005298615,John McCain,Yes,Yes,The Republican candidate,Male,Hispanic/Latino,40-44,Republican,Conservative,"$200,000 or more",Some college or associate degree,Yes,Strongly disapprove,Not a factor at all,,,Not a factor at all,Yes,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's leadership/personal qualities,,,,Not so good,Somewhat worried,No,,,Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,Disapprove,Non black male,Latino men,Non white male,Non white,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,No college degree,More than High school graduate,Non white no college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4452942.0,California,39.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.724644005298615,John McCain,Yes,Yes,The Republican candidate,Male,White,50-59,Republican,Conservative,"$200,000 or more",College graduate,No,,,,Somewhat oppose,,,,,,Strongly disapprove,,Strongly favor,Only John McCain,Worse today,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Stay about the same,,English,One of several important factors,Go up no matter which candidate wins,Very worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4427522.0,California,39.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.01796972751617,John McCain,No,Yes,The Republican candidate,Female,White,50-59,Republican,Conservative,"$200,000 or more",Postgraduate study,No,,,Once a week,,,No,,,Yes,,Somewhat confident,,,,,Only Cindy McCain,Get worse,No,,,No,,Another candidate,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Before that,Generally going in the right direction,,No one does,No,George W. Bush,Both of them,Yes,,Non black female,White women,White female,White female,Married women,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,Catholic/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Married with children,Married women with children,Married women with children,,,Moms - Women with children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is,Catholic,No,All others,All others,All others,Working women,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4473461.0,California,39.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.08984756469727,John McCain,No,Yes,The Republican candidate,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",High school graduate,No,,,,Strongly oppose,,,,,,Strongly disapprove,,Strongly favor,Only John McCain,Better today,Very worried,,,,,Government is doing too many things better left to businesses and individuals,,Not at all worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Stay about the same,,English,A minor factor,Go up no matter which candidate wins,Not at all worried,,,,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Oppose,,,Disapprove,,Favor,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4427614.0,California,39.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.502521812915802,John McCain,Yes,No,The Republican candidate,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",College graduate,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Cindy McCain,Get better,Yes,,,No,,Did not care who won,,,,,,,,No,,,,,,,,,,Jewish,English,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Sarah Palin,Yes,,Non black male,White men,White male,White male,Non-married men,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,A few times a month/A few times a year,All others,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Jewish,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Jewish,No,All others,All others,All others,All others,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
4452220.0,California,39.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.358892500400543,Other,No,No,The Democratic candidate,Female,White,18-24,Something else,Moderate,"$200,000 or more",Some college or associate degree,No,,,A few times a year,,,No,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get worse,No,,,No,,Did not care who won,,,,,,,,No,,,,,,,,,,None,English,,,,Just today,Seriously off on the wrong track,,No one does,No,Did not vote,Neither of them,No,,Non black female,White women,White female,White female,Non-married women,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,,A few times a month/A few times a year,All others,,,,,Confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,All others,Unmarried women no children,Women who are not married or have no children,,,Women without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,None,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Joe Biden is not,Sarah Palin is not,None,No,All others,All others,All others,All others,Suburbs,Suburbs,36.0,Los Angeles County,West,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,90277.0
