ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4458396.0,Connecticut,87.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,1.80538702011108,John McCain,Male,Hispanic/Latino,65-74,Independent,,,College graduate,Yes,,,,,Just today,,Non black male,Latino men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,,,,,,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4404453.0,Connecticut,87.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.80049765110016,John McCain,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,,,,,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,Yes,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4457810.0,Connecticut,87.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.36780107021332,John McCain,Male,White,45-49,Republican,Conservative,"$200,000 or more",Postgraduate study,No,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,No,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4427095.0,Connecticut,87.0,National questionnaire,Version 3,Call 2,Not complete,Election day exit poll,1.80538702011108,John McCain,Male,White,75 or over,Republican,,,College graduate,No,,,,,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4426793.0,Connecticut,87.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.80538702011108,John McCain,Male,White,60-64,Independent,Moderate,"$100,000-$149,999",High school graduate,No,,,,Protestant,Before that,,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4426716.0,Connecticut,87.0,National questionnaire,Version 4,Call 2,Not complete,Election day exit poll,1.94856750965118,John McCain,Female,White,65-74,Independent,,,Some college or associate degree,No,,,,,Earlier in October,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4426670.0,Connecticut,87.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.36780107021332,John McCain,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,,,,Catholic,Sometime in September,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4459042.0,Connecticut,87.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.94329035282135,John McCain,Female,White,25-29,,,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Omit,Somewhat worried,,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,,,,,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,No,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4458831.0,Connecticut,87.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.47627782821655,John McCain,Female,White,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,The war in Iraq,Somewhat worried,,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,No,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4405070.0,Connecticut,87.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.36780107021332,John McCain,Male,White,30-39,Republican,Conservative,"$200,000 or more",College graduate,No,Somewhat approve,The economy,Very worried,,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,No,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4456942.0,Connecticut,87.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.47627782821655,John McCain,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",College graduate,No,,,,Catholic,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4458603.0,Connecticut,87.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.19701850414276,John McCain,Male,,40-44,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,The economy,Somewhat worried,,Earlier in October,Disapprove,,,,,30-44,30-59,18-44,30-44,40-49,18-64,,,,No college degree,More than High school graduate,,100k or more,50k or more,100 thousand or more,,Worried,Republican,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Suburbs,Suburbs,3.0,Connecticut Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0
4458346.0,Connecticut,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.727546691894531,Barack Obama,Male,White,45-49,Independent,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Connecticut Valley,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,6078.0
4458345.0,Connecticut,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.727546691894531,Barack Obama,Male,White,45-49,Independent,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Connecticut Valley,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,6078.0
4457195.0,Connecticut,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.785246551036835,Barack Obama,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Connecticut Valley,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,6078.0
4427870.0,Connecticut,84.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.03646194934845,Barack Obama,Female,White,60-64,Independent,,,College graduate,No,,,Very worried,,In the last three days,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Suburbs,Suburbs,2.0,Connecticut Valley,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,6078.0
4427869.0,Connecticut,84.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.03646194934845,Barack Obama,Female,White,60-64,Independent,,,College graduate,No,,,Very worried,,In the last three days,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Suburbs,Suburbs,2.0,Connecticut Valley,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,6078.0
4427831.0,Connecticut,84.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.03365504741669,Barack Obama,Female,White,18-24,Republican,,,Some college or associate degree,No,,,Very worried,,Earlier in October,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Suburbs,Suburbs,2.0,Connecticut Valley,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,6078.0
4427055.0,Connecticut,84.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03365504741669,Barack Obama,Female,White,18-24,Independent,Liberal,,Some college or associate degree,No,Somewhat disapprove,The economy,Somewhat worried,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,,Suburbs,Suburbs,2.0,Connecticut Valley,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,6078.0
4458137.0,Connecticut,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.785246551036835,Barack Obama,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,The war in Iraq,Very worried,None,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,2.0,Connecticut Valley,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,6078.0
