ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNY08,HOU08NY,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4402783.0, New York,86.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.05619752407074,John McCain,Did not vote for U.S. House,Male,White,60-64,Independent,Conservative,"$30,000-$49,999",College graduate,No,,,,Strongly oppose,,,,,,Strongly disapprove,,Somewhat favor,Neither of them,Better today,Not at all worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Get somewhat better,,English,One of several important factors,Go up only if Obama is elected president,Not too worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Not worried,,,,,Not worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,29.0,Rural Upstate Areas,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,14560.0
4402784.0, New York,30.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.720194280147552,Barack Obama,The Democratic candidate,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",High school graduate,No,,,Never,,,No,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,No,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,None,English,,,,Earlier in October,Seriously off on the wrong track,,"Yes, I do",No,John Kerry,Only Joe Biden,Yes,,Non black female,White women,White female,White female,Married women,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,Never,All others,,,,,Confident,,No college degree,High school graduate or less,White no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,None,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is not,None,Yes,All others,All others,All others,Working women,"Cities 50,000-500,000","Cities over 50,000",28.0,Upstate Urban Areas,East,High Density Urban,Urban,Urban Core,Upscale,14214.0
4402796.0, New York,82.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28138113021851,Barack Obama,The Democratic candidate,Male,White,60-64,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,,A minor factor,,,One of several important factors,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,Health care,My candidate's position on the issues,,,Excited,Poor,,No,,"Optimistic, but not excited",Shares my values,Not a factor at all,,,English,,,,Before that,,Only John McCain,,,,,,,Non black male,White men,White male,White male,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,25.0,Upstate Urban Areas,East,Suburb,60s Suburbs,Urban Perimeter,Very upscale,13214.0
4402806.0, New York,21.0,National questionnaire,Version 2,Call 1,Not complete,Election day exit poll,0.823843240737915,Barack Obama,The Democratic candidate,Male,White,65-74,Democrat,,,Postgraduate study,No,,,,,One of several important factors,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Can bring about needed change,,,,English,,,,Before that,,,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,,,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,,,All others,,,,"Cities 10,000-50,000",Small Cities/Rural,19.0,Lower Hudson Valley,East,Suburb,Rural,Rural,Very upscale,12603.0
4402809.0, New York,16.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.87658029794693,Barack Obama,The Democratic candidate,Female,White,65-74,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,,,Once a week,,,No,,,No,,Very confident,,,,,Both of them,Get worse,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,No,,Non black female,White women,White female,White female,Married women,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,More than once a week/Once a week,Catholic/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would,,,,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,All others,Rural,Small Cities/Rural,29.0,Rural Upstate Areas,East,Town,Rural,Rural,Upscale,14905.0
4402813.0, New York,90.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.946745157241821,Barack Obama,The Democratic candidate,Female,Black,45-49,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,,A minor factor,,,A minor factor,Yes,Continue George W. Bush's policies,Only cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Poor,,No,,Excited,Shares my values,One of several important factors,,,English,,,,Before that,,Only John McCain,,,,,,,Black female,Black women,Non white female,Non white,,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,Not Important,Was a factor,,,,Not Important,Was a factor,,,,No college degree,More than High school graduate,Non white no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,22.0,Lower Hudson Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,12550.0
4402829.0, New York,30.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.910817921161652,Barack Obama,The Democratic candidate,Male,Black,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,A few times a year,,,Yes,,,Yes,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,Yes,,Barack Obama,,,,,,,,No,,,,,,,,,,Other Christian,English,,,,Before that,Seriously off on the wrong track,,"Yes, I do and someone else does",No,John Kerry,Only Joe Biden,Yes,,Black male,Black men,Non white male,Non white,Non-married men,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,,,A few times a month/A few times a year,All others,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,All others,Unmarried men with children,All men,,,Dads - Men with children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",28.0,Upstate Urban Areas,East,High Density Urban,Urban,Urban Core,Upscale,14214.0
4402841.0, New York,108.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,4.10660171508789,John McCain,The Republican candidate,Male,White,65-74,Republican,Conservative,"$75,000-$99,999",College graduate,No,,,A few times a year,,,No,,,No,,Not very confident,,,,,Both of them,Stay about the same,,,,Yes,,Did not care who won,,,,,,,,Yes,,,,,,,,,,Protestant,English,,,,Before that,Omit,,"Yes, I do",Yes,George W. Bush,Only Sarah Palin,No,,Non black male,White men,White male,White male,Married men,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,A few times a month/A few times a year,Protestant/Do not attend weekly,,,,,Not confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Married men with no children,All men,,,Men without children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,Joe Biden is not,Sarah Palin is,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,All others,"Cities over 500,000","Cities over 50,000",13.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Upscale,10312.0
4402847.0, New York,31.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.925029397010803,John McCain,The Democratic candidate,Female,White,25-29,Independent,Liberal,"$15,000-$29,999",College graduate,No,,,Once a week,,,Yes,,,No,,Very confident,,,,,Both of them,Get better,No,,,Yes,,Hillary Clinton,,,,,,,,No,,,,,,,,,,Other Christian,English,,,,In the last three days,Seriously off on the wrong track,,No one does,No,John Kerry,Both of them,Yes,,Non black female,White women,White female,White female,Non-married women,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,More than once a week/Once a week,All others,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would,,,,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,All others,Unmarried women no children,Women who are not married or have no children,,,Women without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,,,,Protestant/Other Christian,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Joe Biden is,Sarah Palin is,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Working women,"Cities 10,000-50,000",Small Cities/Rural,23.0,Rural Upstate Areas,East,Low Density Rural,Rural,Rural,Very downscale,12953.0
4402848.0, New York,82.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07286930084229,Barack Obama,The Democratic candidate,Male,White,50-59,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,,A minor factor,,,Not a factor at all,No,Continue George W. Bush's policies,Only cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Poor,,No,,Excited,Shares my values,Not a factor at all,,,English,,,,Before that,,Only John McCain,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,25.0,Upstate Urban Areas,East,Suburb,60s Suburbs,Urban Perimeter,Very upscale,13214.0
4402863.0, New York,21.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.816680371761322,John McCain,The Republican candidate,Female,White,50-59,Independent,Moderate,,Some college or associate degree,No,Somewhat disapprove,Not a factor at all,,,A minor factor,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Not so good,Very worried,No,,,Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,Disapprove,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,,,,,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,,All others,,,,"Cities 10,000-50,000",Small Cities/Rural,19.0,Lower Hudson Valley,East,Suburb,Rural,Rural,Very upscale,12603.0
4402864.0, New York,30.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.910817921161652,Barack Obama,The Democratic candidate,Male,Black,18-24,Democrat,Liberal,"Under $15,000",High school graduate,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Michelle Obama,Get better,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,No one does,No,Did not vote,Only Joe Biden,No,,Black male,Black men,Non white male,Non white,Non-married men,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,High school graduate or less,Non white no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",28.0,Upstate Urban Areas,East,High Density Urban,Urban,Urban Core,Upscale,14214.0
4402866.0, New York,30.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.910817921161652,Barack Obama,The Democratic candidate,Male,Black,18-24,Democrat,Liberal,"Under $15,000",High school graduate,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Michelle Obama,Get better,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Catholic,English,,,,Before that,Seriously off on the wrong track,,No one does,No,Did not vote,Only Joe Biden,No,,Black male,Black men,Non white male,Non white,Non-married men,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,High school graduate or less,Non white no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",28.0,Upstate Urban Areas,East,High Density Urban,Urban,Urban Core,Upscale,14214.0
