ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMI08,SENMI08,MIPROP2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,JOBSIT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4440461.0, Michigan,105.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.864876508712769,Barack Obama,Carl Levin,Yes,Male,White,18-24,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Worse today,Only Barack Obama,Strongly disapprove,Energy policy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,None,Earlier in October,Neither of them,"Yes, I do",Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Yes,I am,Yes,None,Yes,All others,All others,All others,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
4460226.0, Michigan,105.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.828254342079163,Barack Obama,Carl Levin,No,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,No,Take the country in a different direction,Only Barack Obama,Worse today,Only Barack Obama,Strongly disapprove,Energy policy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Catholic,Sometime in September,Neither of them,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Yes,"Member in household, but not voter",No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
4458288.0, Michigan,105.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.90725439786911,Barack Obama,Carl Levin,No,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,Worse today,Neither of them,Somewhat approve,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Earlier in October,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
4458780.0, Michigan,105.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.828254342079163,Barack Obama,Carl Levin,No,Female,White,30-39,Independent,Moderate,"$15,000-$29,999",College graduate,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Both of them,Worse today,Only Barack Obama,Somewhat approve,The war in Iraq,Not so good,Somewhat worried,No,Can bring about needed change,A minor factor,Catholic,Before that,Neither of them,"Yes, I do",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Yes,I am,Yes,Catholic,No,White Born-again/Evangelical Christians,All others,All others,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
4414091.0, Michigan,105.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.50535583496094,Barack Obama,Carl Levin,No,Male,White,65-74,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Worse today,Only Barack Obama,Somewhat disapprove,Health care,Poor,Somewhat worried,No,Can bring about needed change,One of several important factors,Catholic,Earlier in October,Neither of them,"Yes, someone else does",Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Yes,"Member in household, but not voter",No,Catholic,Yes,White Born-again/Evangelical Christians,All others,All others,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
4458596.0, Michigan,105.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.766340911388397,John McCain,Carl Levin,Yes,Female,White,25-29,Democrat,,"$75,000-$99,999",College graduate,No,Strongly disapprove,,Continue George W. Bush's policies,Both of them,Worse today,Only Barack Obama,Somewhat disapprove,Health care,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Other Christian,In the last three days,Neither of them,"Yes, I do",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Yes,I am,Yes,Protestant/Other Christian,No,All others,,,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
4460347.0, Michigan,105.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.793502390384674,John McCain,Carl Levin,Yes,Male,White,40-44,Something else,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,Worse today,Both of them,Somewhat approve,The economy,Poor,Very worried,No,Shares my values,One of several important factors,Catholic,Earlier in October,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
4439821.0, Michigan,105.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.766340911388397,John McCain,Carl Levin,Yes,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Both of them,Worse today,Only John McCain,Strongly approve,The economy,Poor,Not too worried,No,Shares my values,A minor factor,Catholic,Earlier in October,Neither of them,"Yes, I do",Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,Yes,I am,Yes,Catholic,Yes,All others,All others,All others,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
4458957.0, Michigan,105.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.699611067771912,John McCain,Carl Levin,Yes,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,,Take the country in a different direction,Only John McCain,Worse today,Neither of them,Somewhat approve,Energy policy,Poor,Very worried,No,Has the right experience,Not a factor at all,Protestant,Just today,Both of them,"Yes, I do and someone else does",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,Yes,All others,,,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
4414482.0, Michigan,105.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.869187772274017,John McCain,Carl Levin,Yes,Male,White,18-24,Something else,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Worse today,Both of them,Somewhat disapprove,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,None,Before that,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,None,Yes,All others,All others,All others,Suburbs,Suburbs,4.0,University Belt,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,48616.0
