ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMA08,SENMA08,HOU08MA,MAQUES1,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4406923.0,Massachusetts,36.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.61410284042358,Barack Obama,John Kerry,The Democratic candidate,Yes,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",High school graduate,No,,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,,,,Strongly disapprove,Terrorism,My candidate's position on the issues,,,Scared,Poor,,Yes,,Scared,Shares my values,A minor factor,,,,,,In the last three days,,Both of them,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,,,Yes,All others,,,,Suburbs,Suburbs,10.0,North & South Shores and Cape Cod,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
4406969.0,Massachusetts,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.631632208824158,Barack Obama,Jeff Beatty' 9 'Other' 0 'Did not vote',The Democratic candidate,No,Female,White,30-39,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,,Not a factor at all,,,One of several important factors,Yes,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's leadership/personal qualities,,,Scared,Not so good,,No,,"Optimistic, but not excited",Can bring about needed change,Not a factor at all,,,,,,Sometime in September,,Omit,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Important,Was a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,Omit,Omit,,,,,,,Yes,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0
4406992.0,Massachusetts,72.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.49326384067535,Barack Obama,Jeff Beatty' 9 'Other' 0 'Did not vote',The Democratic candidate,Yes,Female,White,65-74,Independent,Liberal,"Under $15,000",High school graduate,No,Somewhat disapprove,One of several important factors,,,The single most important factor,No,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Health care,My candidate's position on the issues,,,,Not so good,Very worried,No,,,Can bring about needed change,A minor factor,,,,,,Just today,,Both of them,,,,,,Disapprove,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Important,Was a factor,,,,Important,Was a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,,,Yes,All others,,,,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,1069.0
4407045.0,Massachusetts,92.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00484585762024,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,25-29,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,,Not a factor at all,,,Omit,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat disapprove,The economy,My candidate's leadership/personal qualities,,,Scared,Not so good,,No,,Excited,Can bring about needed change,Not a factor at all,,,,,,Before that,,Only John McCain,,,,,,,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,,,,Omit,Omit,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,Yes,All others,,,,Suburbs,Suburbs,10.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2189.0
4407154.0,Massachusetts,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.525654137134552,Did not vote,,Did not vote for U.S. House,No,Female,White,40-44,Independent,,"$30,000-$49,999",Some college or associate degree,No,,Not a factor at all,,,Omit,No,Omit,Omit,,,,,,,,,,,Omit,,,,,,,,Somewhat approve,Omit,Omit,,,Omit,Poor,,No,,Omit,Omit,Omit,,,,,,Omit,,Omit,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Omit,Omit,,,,No college degree,More than High school graduate,White no college degree,,,,,,Omit,Omit,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Omit,Omit,,,,,,,,Omit,Omit,Omit,Omit,Omit,,,,,,,Yes,All others,,,,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0
4407348.0,Massachusetts,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29164826869965,Barack Obama,John Kerry,The Democratic candidate,No,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,,A minor factor,,,A minor factor,No,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,,,,Somewhat disapprove,Health care,My candidate's position on the issues,,,"Concerned, but not scared",Poor,,No,,"Optimistic, but not excited",Can bring about needed change,One of several important factors,,,,,,Earlier in October,,Only John McCain,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was a factor,,,,Not Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,Yes,All others,,,,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0
4407588.0,Massachusetts,92.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.7590092420578,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,50-59,Independent,Liberal,"$15,000-$29,999",High school graduate,No,Somewhat approve,Not a factor at all,,,Not a factor at all,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Poor,Somewhat worried,No,,,Can bring about needed change,Not a factor at all,,,,,,Before that,,Both of them,,,,,,Approve,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,Yes,All others,,,,Suburbs,Suburbs,10.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2189.0
4407703.0,Massachusetts,26.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.548395156860352,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",Did not complete high school,No,,One of several important factors,,,One of several important factors,No,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,,,,Strongly disapprove,The economy,My candidate's leadership/personal qualities,,,Scared,Not so good,,No,,"Concerned, but not scared",Has the right experience,Not a factor at all,,,,,,Just today,,Both of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Important,Was a factor,,,,Important,Was a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,,,Yes,All others,,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Boston Area,East,Extremely High Density Urban,Urban,Urban Core,Upscale,2139.0
4407955.0,Massachusetts,26.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.314407348632813,Other,John Kerry,The Democratic candidate,No,Male,White,30-39,Republican,Liberal,"Under $15,000",High school graduate,No,,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,Scared,Poor,,No,,Excited,Can bring about needed change,Not a factor at all,,,,,,Before that,,Both of them,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,Yes,All others,,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Boston Area,East,Extremely High Density Urban,Urban,Urban Core,Upscale,2139.0
4408757.0,Massachusetts,14.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.73125559091568,Barack Obama,John Kerry,The Democratic candidate,Yes,Male,White,65-74,Democrat,Moderate,"$15,000-$29,999",High school graduate,,Somewhat disapprove,A minor factor,,,Not a factor at all,No,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,Hillary Clinton,,,,Health care,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Cares about people like me,Not a factor at all,,,,,,Before that,,Both of them,,,,,,Disapprove,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was a factor,,,,Not Important,Was not a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,Yes,All others,,,,"Cities over 500,000","Cities over 50,000",8.0,Boston Area,East,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0
4409252.0,Massachusetts,26.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.413373321294785,Barack Obama,John Kerry,The Republican candidate,Yes,Male,White,45-49,Republican,Liberal,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,One of several important factors,,,One of several important factors,Yes,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,Hillary Clinton,,,,Energy policy,My candidate's leadership/personal qualities,,,,Poor,Not too worried,Yes,,,Cares about people like me,One of several important factors,,,,,,Just today,,Only Barack Obama,,,,,,Disapprove,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Important,Was a factor,,,,Important,Was a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Not worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did,,,,,,,Yes,White Born-again/Evangelical Christians,,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Boston Area,East,Extremely High Density Urban,Urban,Urban Core,Upscale,2139.0
4410014.0,Massachusetts,54.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.15045809745789,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,Strongly oppose,,,,,,Strongly disapprove,,Strongly favor,Only Barack Obama,Worse today,Very worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,One of several important factors,Go up only if McCain is elected president,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Oppose,,,Disapprove,,Favor,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Important,Factor,Go up if McCain is elected president,Not go up if Obama is elected president,Worried,,,,,,,,,,,,Yes,,,,,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0
4411651.0,Massachusetts,56.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.645170748233795,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,,Not a factor at all,,,Omit,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,Terrorism,My candidate's position on the issues,,,"Concerned, but not scared",Not so good,,No,,Excited,Can bring about needed change,Not a factor at all,,,,,,Before that,,Neither of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Omit,Omit,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,Yes,All others,,,,Suburbs,Suburbs,6.0,Boston Area,East,Extremely High Density Urban,,High-Growth Suburban Perimeter,Very downscale,1901.0
