ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAR08,SENAR08,ARINIT1,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HILLPSPRT,IRAQWAR,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,IRAQWAR2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4385974.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.99144399166107,Barack Obama,Rebekah Kennedy,Yes,Female,Other,30-39,Something else,Moderate,"$30,000-$49,999",Postgraduate study,No,Somewhat approve,Yes,Omit,Somewhat disapprove,Energy policy,Not too worried,Can bring about needed change,A minor factor,Sometime in September,Approve,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Not worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,South,Low Density Rural,Rural,Rural,Very downscale,71801.0
4386021.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.06864261627197,Barack Obama,Rebekah Kennedy,No,Male,Black,18-24,,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,Hillary Clinton,Strongly disapprove,The economy,Very worried,Can bring about needed change,A minor factor,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,,,,,Black,All others,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,4.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,71763.0
4386105.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.812625765800476,Barack Obama,Rebekah Kennedy,No,Female,Black,50-59,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,Barack Obama,Strongly disapprove,Health care,Very worried,Cares about people like me,Not a factor at all,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,South,South,Suburb,Urban,Urban Core,Very upscale,71603.0
4386033.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.08971786499023,John McCain,Rebekah Kennedy,,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,Yes,Did not care who won,Strongly approve,The economy,Not too worried,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,South,Low Density Rural,Rural,Rural,Upscale,71854.0
4386113.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.54485893249512,John McCain,Rebekah Kennedy,Did not vote,Male,White,50-59,Independent,Liberal,"Under $15,000",High school graduate,No,Somewhat approve,No,Hillary Clinton,Somewhat approve,Energy policy,Not at all worried,Cares about people like me,One of several important factors,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,South,Suburb,Rural,Rural,Downscale,71901.0
4386056.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.45014262199402,John McCain,Rebekah Kennedy,Did not vote,Male,White,75 or over,Independent,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Hillary Clinton,Somewhat approve,The economy,Very worried,Shares my values,Not a factor at all,Earlier in October,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,4.0,South,South,Low Density Rural,Rural,Rural,Very upscale,71909.0
4385971.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.13199663162231,John McCain,Rebekah Kennedy,Yes,Female,White,65-74,Independent,Conservative,,Some college or associate degree,No,Strongly approve,Yes,Another candidate,Strongly approve,Terrorism,Not too worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Non Democrats,,,,,Approve,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,South,Low Density Rural,Rural,Rural,Upscale,71730.0
4385996.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.14804315567017,John McCain,Rebekah Kennedy,Yes,Male,White,65-74,Independent,Conservative,"$30,000-$49,999",High school graduate,No,Strongly approve,Yes,Did not care who won,Strongly approve,The economy,Somewhat worried,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,South,South,Extremely Low Density Rural,Rural,Rural,Upscale,72150.0
4386027.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.465327024459839,John McCain,Rebekah Kennedy,No,Female,White,65-74,Independent,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Did not care who won,Somewhat approve,The economy,Very worried,Has the right experience,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,71861.0
4385963.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.78274238109589,John McCain,Rebekah Kennedy,No,Male,White,75 or over,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,No,Another candidate,Somewhat approve,The war in Iraq,Somewhat worried,Shares my values,A minor factor,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,4.0,South,South,Low Density Rural,Rural,Rural,Very upscale,71909.0
4386067.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,John McCain,Other,Yes,Female,White,50-59,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Hillary Clinton,Somewhat approve,The economy,Very worried,Cares about people like me,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,South,South,Low Density Rural,Rural,Rural,Downscale,72104.0
4386016.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,John McCain,Other,No,Male,White,30-39,,,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,,Hillary Clinton,Strongly approve,Terrorism,Very worried,Has the right experience,A minor factor,Sometime in September,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,,,,,White,,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,4.0,South,South,Extremely Low Density Rural,Rural,Rural,Very downscale,71845.0
4386051.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,John McCain,Other,No,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Did not care who won,Somewhat approve,The war in Iraq,Somewhat worried,Has the right experience,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,South,South,Suburb,Rural,Rural,Upscale,71913.0
4400078.0,Arkansas,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,Other,Other,,Female,White,,,,"$15,000-$29,999",,,,Yes,,Omit,Health care,,Cares about people like me,One of several important factors,Omit,,Non black female,White women,White female,White female,,,,,,,,,,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Omit,,,,,,White,White born again,Important,Factor,Omit,Omit,Omit,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,South,South,Low Density Rural,Rural,Rural,Very upscale,71909.0
4385972.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.6878741979599,,,Yes,Female,White,65-74,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Hillary Clinton,Strongly disapprove,The economy,Very worried,Cares about people like me,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,South,Low Density Rural,Rural,Rural,Downscale,72450.0
4386068.0,Arkansas,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.59101033210754,John McCain,,No,Female,White,75 or over,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly approve,Yes,Did not care who won,Strongly approve,The economy,Not at all worried,Shares my values,Not a factor at all,Earlier in October,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,South,Low Density Rural,Rural,Rural,Downscale,72396.0
