ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO08,SENCO08,COAMD48,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,IMMDEPORT,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4387723.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,Bob Schaffer,,Male,Hispanic/Latino,75 or over,Republican,Conservative,"$30,000-$49,999",College graduate,Yes,Strongly disapprove,No,Omit,Neither of them,Omit,"Yes, for both Obama and McCain",Omit,Omit,The economy,Poor,Very worried,No,Omit,Omit,Not a factor at all,Before that,Both of them,Disapprove,Non black male,Latino men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Omit,Omit,Omit,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,Suburbs,Suburbs,4.0,Denver/Adams/Boulder,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80501.0
4387706.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.308360546827316,John McCain,Bob Schaffer,Yes,Male,White,40-44,Independent,,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,No,Omit,Only John McCain,Omit,"No, I was not contacted",Neither of them,Somewhat approve,The economy,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Sometime last week,Both of them,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Denver/Adams/Boulder,West,Suburb,Urban,Urban Core,Very upscale,80304.0
4387697.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.8706042766571,John McCain,Bob Schaffer,No,Male,White,30-39,Independent,Moderate,"$100,000-$149,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"Yes, for both Obama and McCain",Both of them,Somewhat disapprove,The war in Iraq,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Neither of them,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,All others,Suburbs,Suburbs,1.0,Denver/Adams/Boulder,West,High Density Urban,70s Suburbs,Urban Perimeter,Very downscale,80260.0
4387690.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.444580644369125,John McCain,Bob Schaffer,Yes,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Both of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Sometime in September,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Denver/Adams/Boulder,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80134.0
4387652.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.222290322184563,John McCain,Bob Schaffer,Yes,Female,White,50-59,Republican,Conservative,,Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Omit,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Denver/Adams/Boulder,West,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80233.0
4387628.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.264961153268814,John McCain,Bob Schaffer,Yes,Male,,50-59,Republican,Conservative,,High school graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Only John McCain,Strongly approve,The economy,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Sometime last week,Both of them,Approve,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,No college degree,High school graduate or less,,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,,,,,,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,All others,Suburbs,Suburbs,7.0,Denver/Adams/Boulder,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80136.0
4387613.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.488202542066574,John McCain,Bob Schaffer,No,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,Yes,Continue George W. Bush's policies,Neither of them,Omit,"Yes, for both Obama and McCain",Neither of them,Strongly approve,Health care,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Omit,Neither of them,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Omit,Omit,Omit,John McCain did not,Barack Obama did not,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,4.0,Denver/Adams/Boulder,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80501.0
4387588.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.2076827287674,John McCain,Bob Schaffer,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,Yes,Omit,Only John McCain,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Neither of them,Strongly disapprove,Omit,Good,Not at all worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Denver/Adams/Boulder,West,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80233.0
4387585.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.452598810195923,John McCain,Bob Schaffer,Yes,Female,White,60-64,Republican,Conservative,,Some college or associate degree,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,Offered a chance to apply for legal status,"Yes, for Barack Obama",Only John McCain,Strongly approve,Terrorism,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Neither of them,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Denver/Adams/Boulder,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80134.0
4387562.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.79416406154633,John McCain,Bob Schaffer,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Deported to the country they came from,"No, I was not contacted",Neither of them,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Sometime in September,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,4.0,Denver/Adams/Boulder,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80501.0
4387552.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.47112250328064,John McCain,Bob Schaffer,No,Female,White,65-74,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,Deported to the country they came from,"Yes, for Barack Obama",Neither of them,Somewhat approve,The economy,Poor,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Sometime in September,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Denver/Adams/Boulder,West,Suburb,Urban,Urban Core,Very upscale,80304.0
