ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIL08,SENIL08,HOU08IL,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4441534.0, Illinois,64.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00536584854126,John McCain,Steve Sauerberg,The Republican candidate,Female,White,25-29,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,Not a factor at all,,,The single most important factor,Yes,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Energy policy,My candidate's leadership/personal qualities,,,,Not so good,Very worried,Yes,,,Shares my values,Not a factor at all,,,English,,,,Sometime in September,,Both of them,,,,,,Disapprove,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,,,,Important,Was a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4441621.0, Illinois,64.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.928185999393463,John McCain,Dick Durbin,The Democratic candidate,Female,White,18-24,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,Not a factor at all,,,One of several important factors,No,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"Yes, for John McCain",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Not so good,Very worried,No,,,Cares about people like me,A minor factor,,,English,,,,Sometime in September,,Neither of them,,,,,,Disapprove,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4441697.0, Illinois,64.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00466990470886,John McCain,Dick Durbin,The Democratic candidate,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,Not a factor at all,,,Not a factor at all,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Poor,Very worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Just today,,Both of them,,,,,,Disapprove,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4441788.0, Illinois,64.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.920065999031067,John McCain,Dick Durbin,The Democratic candidate,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,,A minor factor,,,One of several important factors,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for John McCain",,,,,,,,Somewhat approve,The economy,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Not so good,,No,,Scared,Has the right experience,One of several important factors,,,English,,,,Before that,,Both of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,,,,Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4441966.0, Illinois,64.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.920065999031067,John McCain,Dick Durbin,The Democratic candidate,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",College graduate,No,,A minor factor,,,A minor factor,Yes,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat approve,Terrorism,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Not so good,,No,,"Concerned, but not scared",Has the right experience,A minor factor,,,English,,,,Earlier in October,,Both of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4458321.0, Illinois,64.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.19747734069824,Barack Obama,Dick Durbin,The Democratic candidate,Male,White,50-59,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,,,More than once a week,,,Yes,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,Yes,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Protestant,English,,,,Sometime last week,Seriously off on the wrong track,,"Yes, I do",No,John Kerry,Only Joe Biden,Yes,,Non black male,White men,White male,White male,Married men,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,Protestant/Attend weekly,,,,,Confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Married men with no children,All men,,,Men without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,All others,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4459060.0, Illinois,64.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.996570646762848,John McCain,Steve Sauerberg,The Republican candidate,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,,,More than once a week,,,Yes,,,No,,Somewhat confident,,,,,Only Cindy McCain,Stay about the same,No,,,Yes,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Other Christian,English,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Neither of them,Yes,,Non black female,White women,White female,White female,Married women,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,More than once a week/Once a week,All others,,,,,Confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Working women,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4459258.0, Illinois,64.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.920065999031067,John McCain,Dick Durbin,,Female,White,45-49,Democrat,Conservative,"$100,000-$149,999",College graduate,No,,,Once a week,,,Yes,,,Yes,,Somewhat confident,,,,,Only Cindy McCain,Get worse,No,,,No,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Protestant,English,,,,Just today,Seriously off on the wrong track,,No one does,No,John Kerry,Neither of them,Yes,,Non black female,White women,White female,White female,Married women,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,Protestant/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Married with children,Married women with children,Married women with children,,,Moms - Women with children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,,,,Protestant/Other Christian,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Joe Biden is not,Sarah Palin is not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Working women,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4459612.0, Illinois,64.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.07868957519531,John McCain,Steve Sauerberg,The Republican candidate,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,,,,Somewhat oppose,,,,,,Strongly disapprove,,Strongly favor,Only John McCain,Better today,Very worried,,,,,Government is doing too many things better left to businesses and individuals,,Somewhat worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Stay about the same,,English,One of several important factors,Go up only if Obama is elected president,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Oppose,,,Disapprove,,Favor,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4459782.0, Illinois,64.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.996570646762848,John McCain,Steve Sauerberg,The Republican candidate,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,,,,Strongly oppose,,,,,,Somewhat disapprove,,Strongly favor,Only John McCain,About the same,Very worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Stay about the same,,English,Not a factor at all,Go up only if Obama is elected president,Very worried,,,,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Oppose,,,Disapprove,,Favor,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Worried,,,,,Not worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Not important,Not a factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4459936.0, Illinois,64.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.47002482414246,Barack Obama,Dick Durbin,The Democratic candidate,Male,White,60-64,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,,,Strongly support,,,,,,Somewhat disapprove,,Somewhat favor,Only Barack Obama,Worse today,Somewhat worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,One of several important factors,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,,,Support,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
4460077.0, Illinois,64.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.920065999031067,John McCain,Dick Durbin,The Democratic candidate,Female,White,45-49,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,,,,Strongly oppose,,,,,,Strongly disapprove,,Somewhat oppose,Only John McCain,About the same,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Very worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Get somewhat worse,,English,One of several important factors,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Oppose,,,Disapprove,,Oppose,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get worse,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Rural,Small Cities/Rural,19.0,South,Midwest,Low Density Rural,Rural,Rural,Very downscale,62946.0
