ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNC08,SENNC08,GOVNC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4439176.0, North Carolina,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.789864242076874,Barack Obama,Kay Hagan,Bev Perdue,Male,Hispanic/Latino,30-39,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,Energy policy,Poor,Very worried,No,About right,Shares my values,The single most important factor,Before that,Only John McCain,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4438933.0, North Carolina,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.57911229133606,Barack Obama,Kay Hagan,Bev Perdue,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Before that,Both of them,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4438862.0, North Carolina,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.715518891811371,Barack Obama,Kay Hagan,Bev Perdue,Female,White,50-59,Democrat,Conservative,,High school graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat approve,The economy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,,,,,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,All others,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4406436.0, North Carolina,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.715518891811371,Barack Obama,Kay Hagan,Bev Perdue,Female,White,40-44,Democrat,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only John McCain,"Yes, for Barack Obama",Both of them,Somewhat approve,The economy,Not so good,Very worried,No,About right,Shares my values,Not a factor at all,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4438821.0, North Carolina,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18774116039276,Barack Obama,Kay Hagan,Bev Perdue,Female,White,75 or over,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4438739.0, North Carolina,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.789864242076874,Barack Obama,Kay Hagan,Bev Perdue,Male,White,40-44,Democrat,Liberal,"$200,000 or more",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,Energy policy,Poor,Somewhat worried,No,About right,Shares my values,Not a factor at all,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4406258.0, North Carolina,91.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.23718905448914,Barack Obama,Kay Hagan,Bev Perdue,Male,White,75 or over,Independent,,,Postgraduate study,No,,No,,,,,,,,Not too worried,,,Can bring about needed change,,Earlier in October,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,,All others,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4405688.0, North Carolina,91.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.457511216402054,Barack Obama,Kay Hagan,Pat McCrory,Female,White,45-49,Independent,,,College graduate,No,,Yes,,,,,,,,Somewhat worried,,,Cares about people like me,,Before that,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,,,,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4406124.0, North Carolina,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.610074579715729,Barack Obama,Kay Hagan,Michael Munger,Female,White,45-49,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,Energy policy,Not so good,Somewhat worried,No,About right,Shares my values,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4406044.0, North Carolina,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.626900613307953,John McCain,Kay Hagan,Pat McCrory,Female,White,40-44,Independent,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Both of them,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat approve,The economy,Poor,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4406916.0, North Carolina,91.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.79074227809906,Barack Obama,Elizabeth Dole,Bev Perdue,Male,Hispanic/Latino,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Both of them,Somewhat disapprove,The war in Iraq,Not so good,Very worried,No,About right,Can bring about needed change,One of several important factors,Earlier in October,Both of them,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
4437827.0, North Carolina,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.4580197930336,Barack Obama,Elizabeth Dole,Pat McCrory,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,The economy,Poor,Somewhat worried,No,Too liberal,Shares my values,One of several important factors,Before that,Neither of them,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",13.0,Raleigh/Durham area,South,Suburb,Urban,Urban Core,Very upscale,27612.0
