ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL08,FLAMD2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,CUBAN3,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4400339.0,Florida,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.96693354845047,Barack Obama,No,Female,White,65-74,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Strongly disapprove,The economy,Poor,,No,,Can bring about needed change,Not a factor at all,,English,Before that,Only John McCain,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,No,All others,,,Rural,Small Cities/Rural,16.0,South,South,Low Density Rural,Rural,Rural,Very downscale
4400327.0,Florida,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.733165502548218,Barack Obama,No,Female,White,75 or over,Democrat,Liberal,,College graduate,,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Strongly disapprove,Health care,Poor,,No,,Shares my values,Not a factor at all,,English,Before that,Both of them,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,,,,,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,All others,,,Suburbs,Suburbs,25.0,South,South,Suburb,80s Suburbs,Urban Perimeter,Downscale
4400330.0,Florida,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.28691792488098,Barack Obama,Yes,Male,White,75 or over,,Moderate,,Some college or associate degree,,,Yes,Take the country in a different direction,,"Yes, for both Obama and McCain",,Strongly disapprove,The economy,Not so good,,No,,Has the right experience,Not a factor at all,,English,Before that,Neither of them,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,John McCain did,Barack Obama did,,,,,,,Disapprove,Not so good/Poor,,,,,,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,White Born-again/Evangelical Christians,,,"Cities 10,000-50,000",Small Cities/Rural,14.0,South,South,Town,Rural,Rural,Very upscale
4400913.0,Florida,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,4.04426622390747,Barack Obama,No,Female,White,30-39,Republican,Moderate,"$200,000 or more",Postgraduate study,,Strongly disapprove,No,Continue George W. Bush's policies,,"No, I was not contacted",,,The economy,Poor,Very worried,No,,Has the right experience,Not a factor at all,,English,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,No,All others,,,Suburbs,Suburbs,14.0,South,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4401473.0,Florida,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,6.53749084472656,John McCain,,Male,Hispanic/Latino,30-39,Republican,Conservative,"$30,000-$49,999",College graduate,,,,,Only John McCain,,Only John McCain,,,,,,Too liberal,,,,English,,,,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is not,,,,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,,,,,,,,,,,No,,,,Suburbs,Suburbs,14.0,South,South,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4402121.0,Florida,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,1.92874574661255,John McCain,Yes,Male,White,65-74,Republican,Conservative,,Postgraduate study,,,No,,,,,,,,,,,,,None,English,Before that,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,None,Sometime last week or earlier,Before that,In the last month or before that,,,None,,All others,All others,All others,Suburbs,Suburbs,14.0,South,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4402139.0,Florida,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,1.49185872077942,John McCain,Yes,Female,White,75 or over,Republican,Conservative,,Some college or associate degree,,,No,,,,,,,,,,,,,Catholic,English,Before that,,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,,,Catholic,,All others,All others,All others,Suburbs,Suburbs,14.0,South,South,Suburb,80s Suburbs,Urban Perimeter,Upscale
4402129.0,Florida,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,2.13164091110229,John McCain,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",High school graduate,,,Yes,,,,,,,,,,,,,Protestant,English,Before that,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,14.0,South,South,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4400908.0,Florida,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,3.19746136665344,John McCain,Yes,Male,White,30-39,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,,Somewhat disapprove,Yes,Take the country in a different direction,,"No, I was not contacted",,,Energy policy,Poor,Very worried,No,,Shares my values,Not a factor at all,,English,Earlier in October,Neither of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,,No,White Born-again/Evangelical Christians,,,"Cities 50,000-500,000","Cities over 50,000",14.0,South,South,Suburb,Urban,Urban Core,Downscale
4400325.0,Florida,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.7616856098175,John McCain,Yes,Female,White,50-59,Something else,Conservative,"$50,000-$74,999",College graduate,,,No,Take the country in a different direction,,Omit,,Somewhat disapprove,The economy,Not so good,,No,,Cares about people like me,Not a factor at all,,English,Before that,Both of them,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,Omit,Omit,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",14.0,South,South,Suburb,Urban,Urban Core,Downscale
4400306.0,Florida,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.745929360389709,John McCain,Yes,Female,White,75 or over,Republican,Moderate,"$50,000-$74,999",College graduate,,,No,Omit,,"No, I was not contacted",,Strongly disapprove,The war in Iraq,Not so good,,No,,Has the right experience,Not a factor at all,,English,Sometime in September,Neither of them,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,No,All others,,,"Cities 10,000-50,000",Small Cities/Rural,14.0,South,South,High Density Urban,Rural,Rural,Very upscale
4400918.0,Florida,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.49185872077942,John McCain,Yes,Female,White,75 or over,Independent,Conservative,"$15,000-$29,999",Some college or associate degree,,Strongly disapprove,No,Take the country in a different direction,,"No, I was not contacted",,,The economy,Poor,Very worried,No,,Has the right experience,Not a factor at all,,English,Before that,Neither of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",14.0,South,South,Suburb,Urban,Urban Core,Downscale
4400900.0,Florida,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.983767092227936,John McCain,Yes,Female,White,65-74,Independent,Conservative,,Some college or associate degree,,Strongly disapprove,No,Take the country in a different direction,,"No, I was not contacted",,,The economy,Poor,Somewhat worried,No,,Can bring about needed change,Not a factor at all,,English,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,,,,,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,All others,,,Suburbs,Suburbs,14.0,South,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4400893.0,Florida,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.491883546113968,John McCain,Yes,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",Postgraduate study,,Somewhat disapprove,No,Take the country in a different direction,,"Yes, for both Obama and McCain",,,The economy,Poor,Somewhat worried,No,,Omit,Not a factor at all,,English,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,No,All others,,,Suburbs,Suburbs,14.0,South,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4400912.0,Florida,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.745929360389709,John McCain,Yes,Female,White,75 or over,Republican,Moderate,"$30,000-$49,999",High school graduate,,Somewhat approve,No,Take the country in a different direction,,"No, I was not contacted",,,The war in Iraq,Not so good,Not too worried,No,,Cares about people like me,Not a factor at all,,English,Earlier in October,Neither of them,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,,Yes,All others,,,Suburbs,Suburbs,16.0,South,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
