ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN08,SENMN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,UNFAIRMN,@2WAYSENMN,INTOUCH08,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,UNFAIRCOLE,UNFAIRFRANK,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4424115.0,Minnesota,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.936140418052673,Barack Obama,Al Franken,Male,White,40-44,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Al Franken,Only Barack Obama,Energy policy,Poor,Somewhat worried,,Shares my values,Not a factor at all,Jewish,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Jewish,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4424261.0,Minnesota,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.762365221977234,Barack Obama,Al Franken,Female,Other,30-39,Independent,Liberal,"Under $15,000",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Only Norm Coleman,Omit,Only Barack Obama,Energy policy,Poor,Very worried,No,Can bring about needed change,One of several important factors,Something else,Before that,Only John McCain,No one does,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Norm Coleman did,Al Franken did not,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4424341.0,Minnesota,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.762365221977234,Barack Obama,Al Franken,Female,White,30-39,Democrat,Liberal,"$150,000-$199,999",College graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Only Norm Coleman,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Protestant,Before that,Only Barack Obama,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4424342.0,Minnesota,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.762365221977234,Barack Obama,Al Franken,Female,White,30-39,Democrat,Liberal,"$150,000-$199,999",College graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Only Norm Coleman,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Protestant,Before that,Only Barack Obama,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4444068.0,Minnesota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14819669723511,Barack Obama,Dean Barkley,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Would not have voted for senator,Only Barack Obama,The economy,Not so good,Very worried,No,Can bring about needed change,One of several important factors,Something else,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Something else,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4444242.0,Minnesota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.762365221977234,Barack Obama,Al Franken,Female,White,50-59,Democrat,Liberal,,High school graduate,No,Strongly disapprove,No,Omit,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The war in Iraq,Poor,Very worried,No,Shares my values,Omit,Protestant,Before that,Omit,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Omit,Omit,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,No,No,No,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4444508.0,Minnesota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.762365221977234,Barack Obama,Al Franken,Female,White,30-39,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Neither of them,Al Franken,Only Barack Obama,The economy,Not so good,Somewhat worried,No,Omit,Omit,Other Christian,Sometime in September,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did not,Al Franken did not,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Omit,Omit,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4444650.0,Minnesota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03002142906189,Barack Obama,Al Franken,Male,Other,25-29,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Both of them,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Jewish,Before that,Neither of them,"Yes, I do",Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Yes,I am,Yes,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4444874.0,Minnesota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.709905862808228,Barack Obama,Al Franken,Female,Black,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,Terrorism,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Neither of them,No one does,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4445015.0,Minnesota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.762365221977234,Barack Obama,Al Franken,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Both of them,Only Norm Coleman,Al Franken,Only Barack Obama,The economy,Not so good,Very worried,No,Cares about people like me,Not a factor at all,Other Christian,Earlier in October,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
4445094.0,Minnesota,50.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.838819205760956,Barack Obama,Al Franken,Female,White,25-29,Democrat,Conservative,,Some college or associate degree,No,,No,,,,,,,,Very worried,,Can bring about needed change,,,Before that,,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,,,All others,,,"Cities 50,000-500,000","Cities over 50,000",5.0,Minneapolis/St. Paul,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
