ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKS08,SENKS08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4414790.0,Kansas,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2799117565155,John McCain,Pat Roberts,Female,White,30-39,Independent,Conservative,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Rural,Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Very downscale,67749.0
4414533.0,Kansas,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36369752883911,John McCain,Pat Roberts,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",College graduate,No,Strongly approve,No,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Very downscale,67749.0
4414446.0,Kansas,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.72837734222412,John McCain,Pat Roberts,Male,White,75 or over,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Rural counties,Midwest,Low Density Rural,Rural,Rural,Very downscale,67749.0
4422633.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.30842363834381,Barack Obama,Jim Slattery,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4423071.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.968924283981323,Barack Obama,Jim Slattery,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4422318.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22803390026093,Barack Obama,Jim Slattery,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4422108.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.996148884296417,Barack Obama,Jim Slattery,Male,Black,25-29,Democrat,Liberal,"$50,000-$74,999",High school graduate,,Strongly disapprove,No,Energy policy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4421867.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.968924283981323,Barack Obama,Jim Slattery,Female,White,45-49,Republican,Moderate,"Under $15,000",Some college or associate degree,,Somewhat approve,Yes,The economy,Very worried,In the last three days,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4421757.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22803390026093,Barack Obama,Jim Slattery,Female,White,65-74,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4421640.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.30842363834381,Barack Obama,Jim Slattery,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The war in Iraq,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4422946.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20913934707642,Barack Obama,Pat Roberts,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4423498.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28829228878021,Barack Obama,Pat Roberts,Male,White,45-49,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,Yes,The economy,Somewhat worried,In the last three days,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4422521.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.707858681678772,John McCain,Jim Slattery,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4422423.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.897154152393341,John McCain,Jim Slattery,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4423281.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19286596775055,John McCain,Pat Roberts,Male,White,60-64,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
4423182.0,Kansas,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19286596775055,John McCain,Pat Roberts,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,Wichita area,Midwest,Low Density Rural,Rural,Rural,Upscale,67156.0
