ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSPA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BUSHMCCAIN,EXPER08,GOTV08,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4409034.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.752549409866333,Barack Obama,Female,White,40-44,Republican,Moderate,,Postgraduate study,No,Strongly disapprove,Take the country in a different direction,Both of them,"Yes, for both Obama and McCain",Omit,Only Barack Obama,Somewhat approve,The economy,Not so good,Very worried,No,About right,Shares my values,Omit,Catholic,Sometime in September,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Omit,,,,,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Omit,Omit,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,Catholic,,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4410827.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33280432224274,John McCain,Male,White,75 or over,Independent,Conservative,"$15,000-$29,999",College graduate,No,Strongly disapprove,Take the country in a different direction,Only John McCain,"No, I was not contacted",Hillary Clinton,Both of them,Strongly disapprove,The economy,Not so good,Somewhat worried,No,Too liberal,Shares my values,One of several important factors,Other Christian,Earlier in October,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4410375.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.33280432224274,John McCain,Male,White,75 or over,Republican,Moderate,,College graduate,No,,,,,,,,,,Very worried,,,Has the right experience,,,Before that,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4410046.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.985121846199036,John McCain,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Take the country in a different direction,Only John McCain,"No, I was not contacted",Did not care who won,Only John McCain,Somewhat disapprove,Health care,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Protestant,Before that,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,Protestant/Other Christian,Yes,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4411591.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1228723526001,John McCain,Male,White,30-39,Republican,Liberal,"$200,000 or more",Postgraduate study,No,Somewhat approve,Take the country in a different direction,Only John McCain,"No, I was not contacted",Hillary Clinton,Only John McCain,Somewhat approve,The war in Iraq,Good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Catholic,Before that,No one does,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4411590.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1228723526001,John McCain,Male,White,30-39,Republican,Liberal,"$200,000 or more",Postgraduate study,No,Somewhat approve,Take the country in a different direction,Only John McCain,"No, I was not contacted",Hillary Clinton,Only John McCain,Somewhat approve,The war in Iraq,Good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Catholic,Before that,No one does,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4411436.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1228723526001,John McCain,Male,Asian,45-49,Independent,Conservative,"$50,000-$74,999",College graduate,No,Strongly approve,Take the country in a different direction,Only John McCain,"Yes, for Barack Obama",Another candidate,Only John McCain,Strongly approve,The war in Iraq,Good,Not too worried,No,Too liberal,Shares my values,Not a factor at all,Protestant,Before that,No one does,Approve,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4411146.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09286403656006,John McCain,Female,Black,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Did not care who won,Only John McCain,Strongly approve,Terrorism,Good,Not too worried,No,Too liberal,Shares my values,A minor factor,Protestant,Before that,"Yes, someone else does",Approve,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Republican,Black non Democrat,All Republicans,All others,Black,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4411012.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33280432224274,John McCain,Male,White,65-74,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Did not care who won,Only John McCain,Somewhat disapprove,The economy,Not so good,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Protestant,Just today,No one does,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4410673.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33280432224274,John McCain,Male,White,60-64,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Take the country in a different direction,Only John McCain,Omit,Hillary Clinton,Neither of them,Somewhat disapprove,The economy,Not so good,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Catholic,Before that,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Omit,Omit,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4410517.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.985121846199036,John McCain,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Hillary Clinton,Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Protestant,Before that,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4411268.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16929996013641,John McCain,Female,White,65-74,Democrat,Moderate,"$200,000 or more",Some college or associate degree,No,Somewhat disapprove,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Hillary Clinton,Only John McCain,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Too liberal,Cares about people like me,One of several important factors,Protestant,Before that,"Yes, I do",Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
4410210.0,Pennsylvania,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.15598559379578,John McCain,Male,White,18-24,Republican,Moderate,"$150,000-$199,999",High school graduate,No,Strongly approve,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Did not care who won,Only John McCain,Somewhat approve,The war in Iraq,Not so good,Very worried,Yes,Too liberal,Shares my values,The single most important factor,Other Christian,Sometime in September,No one does,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",16.0,Central and Northern Tier,East,Suburb,Urban,Urban Core,Downscale,17602.0
