ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTN08,SENTN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HILLPSPRT,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4393900.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.8662052154541,Barack Obama,Robert Tuke,Female,Black,65-74,Democrat,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,Yes,Hillary Clinton,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,Middle/West,South,Suburb,Urban,Urban Core,Downscale,38301.0
4393901.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.48719984292984,John McCain,Lamar Alexander,Female,White,65-74,Republican,Moderate,"$75,000-$99,999",High school graduate,No,Strongly approve,Yes,Did not care who won,The economy,Not so good,Very worried,No,Has the right experience,A minor factor,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,South,Low Density Rural,Rural,Rural,Downscale,38555.0
4393902.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.01176774501801,John McCain,Lamar Alexander,Male,White,65-74,Republican,Conservative,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,Yes,Did not care who won,The war in Iraq,Poor,Somewhat worried,No,Cares about people like me,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,South,Low Density Rural,Rural,Rural,Very downscale,37683.0
4393903.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.59082698822021,Other,Lamar Alexander,Male,White,65-74,Independent,Moderate,"$200,000 or more",College graduate,No,Omit,No,Did not care who won,The economy,Poor,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Omit,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",5.0,Nashville area,South,Suburb,Urban,Urban Core,Very upscale,37205.0
4393904.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.94079232215881,John McCain,Robert Tuke,Male,White,75 or over,Independent,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,Yes,Hillary Clinton,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",5.0,Nashville area,South,Suburb,Urban,Urban Core,Very upscale,37214.0
4393905.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.8662052154541,Barack Obama,Robert Tuke,Female,Black,60-64,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Barack Obama,The economy,Poor,Very worried,No,Can bring about needed change,The single most important factor,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,East,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,37341.0
4393906.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.15467548370361,John McCain,Lamar Alexander,Male,White,45-49,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Yes,Hillary Clinton,The economy,Not so good,Somewhat worried,No,Shares my values,One of several important factors,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,East,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,37341.0
4393907.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.00765919685364,Barack Obama,Robert Tuke,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Yes,Barack Obama,Omit,Poor,Very worried,No,Can bring about needed change,Omit,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Omit,Omit,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,East,South,Low Density Rural,Rural,Rural,Downscale,37354.0
4393908.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.960323989391327,John McCain,Lamar Alexander,Male,Other,65-74,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,Yes,Did not care who won,The war in Iraq,Good,Somewhat worried,No,Shares my values,One of several important factors,Before that,Approve,Non black male,All other races,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,No college degree,More than High school graduate,Non white no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,All others,Other,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,Nashville area,South,Suburb,Urban,Urban Core,Very upscale,37129.0
4393909.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.622666537761688,Barack Obama,Other,Male,White,65-74,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Hillary Clinton,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,South,Low Density Rural,Rural,Rural,Downscale,37303.0
4393910.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.13623142242432,John McCain,Lamar Alexander,Female,White,30-39,Something else,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Did not care who won,Health care,Good,Very worried,No,Omit,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,37687.0
4393911.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.56811571121216,John McCain,Lamar Alexander,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Did not care who won,Energy policy,Not so good,Not too worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,37659.0
4393912.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.2555513381958,John McCain,Lamar Alexander,Female,White,65-74,Republican,Moderate,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,Yes,Did not care who won,The economy,Not so good,Not too worried,Yes,Has the right experience,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Nashville area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,37167.0
4393913.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.9247031211853,Barack Obama,Lamar Alexander,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,Hillary Clinton,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,7.0,Nashville area,South,Low Density Rural,Rural,Rural,Upscale,37174.0
