ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4427004.0,Nevada,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.515926539897919,Barack Obama,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Both of them,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Jewish,English,In the last three days,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Jewish,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Jewish,No,All others,All others,All others,Suburbs,Suburbs,3.0,Rural Counties,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4426993.0,Nevada,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.26515781879425,Barack Obama,Female,White,18-24,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Somewhat approve,The economy,Not so good,Somewhat worried,Yes,Can bring about needed change,A minor factor,Other Christian,English,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,High Density Urban,Urban,Urban Core,Upscale
4426991.0,Nevada,71.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.642207443714142,Barack Obama,Male,White,40-44,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,Cares about people like me,Not a factor at all,Other Christian,English,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,Suburb,Urban,Urban Core,Downscale
4426989.0,Nevada,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.568694710731506,Barack Obama,Female,White,65-74,Republican,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for John McCain",Only Barack Obama,Somewhat approve,The economy,Poor,Very worried,No,Can bring about needed change,One of several important factors,Protestant,English,Sometime in September,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,Low Density Rural,Urban,Urban Core,Upscale
4426976.0,Nevada,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.610615134239197,Barack Obama,Male,Hispanic/Latino,45-49,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Somewhat approve,The economy,Not so good,Very worried,No,Can bring about needed change,The single most important factor,Catholic,English,In the last three days,Both of them,No one does,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",1.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very upscale
4427283.0,Nevada,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.610615134239197,Barack Obama,Male,White,50-59,Independent,Conservative,,Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Omit,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,,Can bring about needed change,Not a factor at all,,English,Earlier in October,Only John McCain,,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Omit,Omit,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,,,,All others,All others,,"Cities over 500,000","Cities over 50,000",1.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Very upscale
4431790.0,Nevada,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.543080568313599,Barack Obama,Female,Hispanic/Latino,30-39,Republican,Conservative,"$15,000-$29,999",Did not complete high school,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Both of them,No one does,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,1.0,Rural Counties,West,Extremely High Density Urban,70s Suburbs,Urban Perimeter,Very downscale
4426918.0,Nevada,71.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.674189686775208,Barack Obama,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,"Yes, for Barack Obama",Only Barack Obama,Somewhat disapprove,Energy policy,Not so good,Somewhat worried,No,Shares my values,One of several important factors,Other Christian,English,Earlier in October,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,Suburb,Urban,Urban Core,Downscale
4426914.0,Nevada,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.631490349769592,Barack Obama,Female,Asian,18-24,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Continue George W. Bush's policies,Neither of them,"Yes, for both Obama and McCain",Neither of them,Somewhat disapprove,The war in Iraq,Not so good,Very worried,Yes,Shares my values,Not a factor at all,Catholic,English,Just today,Both of them,"Yes, someone else does",Approve,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Non-white,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",3.0,Rural Counties,West,High Density Urban,Urban,Urban Core,Downscale
4434143.0,Nevada,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.556239724159241,Barack Obama,Female,Hispanic/Latino,,Democrat,Liberal,"$30,000-$49,999",Did not complete high school,Yes,Strongly disapprove,No,Take the country in a different direction,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly approve,Energy policy,Good,Very worried,Yes,Shares my values,Not a factor at all,Other Christian,English,Just today,Only Barack Obama,No one does,Disapprove,Non black female,Latino women,Non white female,Non white,,,,,,,,,,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Approve,Excellent/Good,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,1.0,Rural Counties,West,Extremely High Density Urban,70s Suburbs,Urban Perimeter,Very downscale
4426906.0,Nevada,77.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.28441488742828,Barack Obama,Male,Hispanic/Latino,30-39,Democrat,Moderate,,Some college or associate degree,Yes,,Yes,,,,,,,,Very worried,,Cares about people like me,,,English,Sometime in September,,,,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,,,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,,,,,,All others,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Washoe County,West,High Density Urban,Urban,Urban Core,Upscale
