ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSLA08,SENLA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HURRICANE,ISSUE08,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,HURRICANE2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4464087.0, Louisiana,107.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.831786215305328,John McCain,John Kennedy,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,Yes,No severe hardship,Terrorism,Very worried,No,Shares my values,Not a factor at all,Other Christian,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No severe hardship,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,5.0,Protestant North,South,Extremely Low Density Rural,Rural,Rural,Downscale,71241.0
4438319.0, Louisiana,107.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.831786215305328,John McCain,John Kennedy,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,No severe hardship,The economy,Very worried,No,Cares about people like me,A minor factor,Protestant,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,5.0,Protestant North,South,Extremely Low Density Rural,Rural,Rural,Downscale,71241.0
4438318.0, Louisiana,107.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.831786215305328,John McCain,John Kennedy,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,No severe hardship,The economy,Very worried,No,Cares about people like me,A minor factor,Protestant,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,5.0,Protestant North,South,Extremely Low Density Rural,Rural,Rural,Downscale,71241.0
4409137.0, Louisiana,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.981930136680603,John McCain,John Kennedy,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Yes,No severe hardship,Terrorism,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No severe hardship,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,5.0,Protestant North,South,Extremely Low Density Rural,Rural,Rural,Downscale,71241.0
4438193.0, Louisiana,107.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11232495307922,John McCain,John Kennedy,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,No severe hardship,The economy,Very worried,No,Shares my values,Not a factor at all,Protestant,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No severe hardship,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,5.0,Protestant North,South,Extremely Low Density Rural,Rural,Rural,Downscale,71241.0
4408984.0, Louisiana,107.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.981930136680603,John McCain,John Kennedy,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,No severe hardship,The economy,Very worried,No,Shares my values,Not a factor at all,Other Christian,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No severe hardship,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,5.0,Protestant North,South,Extremely Low Density Rural,Rural,Rural,Downscale,71241.0
4463650.0, Louisiana,107.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.80104124546051,John McCain,Other,Female,White,75 or over,Independent,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,No,No severe hardship,The economy,Not at all worried,No,Has the right experience,A minor factor,Protestant,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No severe hardship,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,5.0,Protestant North,South,Extremely Low Density Rural,Rural,Rural,Downscale,71241.0
4437273.0, Louisiana,105.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.492338955402374,Barack Obama,,,,,Democrat,Liberal,"Under $15,000",,No,Strongly disapprove,,A severe hardship and you have not recovered,Omit,Omit,No,Omit,Omit,Protestant,Omit,Disapprove,,,,,,,,,,,,,,A severe hardship,,,,Less than 100k,Less than 50k,Less than 50 thousand,,Omit,Democrat,,,,,,Omit,Omit,Protestant/Other Christian,Omit,Omit,Omit,,,,,,Suburbs,Suburbs,3.0,Cajun Country,South,Suburb,70s Suburbs,Urban Perimeter,Downscale,70359.0
4435977.0, Louisiana,105.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.753677487373352,,Mary L. Landrieu,Female,,45-49,Independent,,,High school graduate,No,,Yes,,,Very worried,,Can bring about needed change,,,Sometime last week,,,,,,45-65,30-59,45+,45-59,40-49,18-64,,,,,No college degree,High school graduate or less,,,,,,Worried,Independent/Something else,,,,,,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,All others,,,Suburbs,Suburbs,3.0,Cajun Country,South,Suburb,70s Suburbs,Urban Perimeter,Downscale,70359.0
4408873.0, Louisiana,105.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.750466525554657,Barack Obama,Mary L. Landrieu,Female,Black,50-59,Democrat,,"$15,000-$29,999",Some college or associate degree,No,Omit,Yes,No severe hardship,Omit,Very worried,No,Cares about people like me,Omit,Protestant,Before that,Omit,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Omit,Omit,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,Suburbs,Suburbs,3.0,Cajun Country,South,Suburb,70s Suburbs,Urban Perimeter,Downscale,70359.0
4437928.0, Louisiana,105.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.759257972240448,Barack Obama,Mary L. Landrieu,Female,Black,18-24,Democrat,Conservative,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,A severe hardship and you have not recovered,Health care,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,A severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,All others,All others,All others,Suburbs,Suburbs,3.0,Cajun Country,South,Suburb,70s Suburbs,Urban Perimeter,Downscale,70359.0
4408494.0, Louisiana,105.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.650927186012268,Barack Obama,Mary L. Landrieu,Female,,65-74,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,A severe hardship but you have recovered,The economy,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,,,,,65+,60+,45+,60+,65+,65+,,,,A severe hardship,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Democrat,,,,,,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,,,All others,,,Suburbs,Suburbs,3.0,Cajun Country,South,Suburb,70s Suburbs,Urban Perimeter,Downscale,70359.0
4437641.0, Louisiana,105.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.750466525554657,Barack Obama,Mary L. Landrieu,Female,Black,50-59,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,No severe hardship,The economy,Not at all worried,No,Cares about people like me,The single most important factor,Catholic,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,Suburbs,Suburbs,3.0,Cajun Country,South,Suburb,70s Suburbs,Urban Perimeter,Downscale,70359.0
