ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSUT08,GOVUT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4448018.0, Utah,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20698714256287,Barack Obama,Bob Springmeyer,Male,White,30-39,Independent,Moderate,,College graduate,No,Somewhat disapprove,Health care,Very worried,Something else,Sometime last week,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Something else,,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4449105.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06848037242889,Barack Obama,Bob Springmeyer,Male,White,50-59,Democrat,,"$75,000-$99,999",College graduate,No,Strongly disapprove,Health care,Very worried,Other Christian,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4448839.0, Utah,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08628845214844,Barack Obama,Bob Springmeyer,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,None,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,Yes,Suburbs,Suburbs,2.0,Salt Lake County,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0
4447833.0, Utah,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20698714256287,Barack Obama,Bob Springmeyer,Male,White,45-49,Something else,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,Mormon/LDS,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4470902.0, Utah,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.02582764625549,Barack Obama,Bob Springmeyer,Male,White,18-24,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,The economy,Somewhat worried,Mormon/LDS,In the last three days,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,3.0,West/Provo Area,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0
4447716.0, Utah,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10205113887787,Barack Obama,Bob Springmeyer,Male,White,18-24,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,The economy,Very worried,Something else,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4447691.0, Utah,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.93821465969086,Barack Obama,Bob Springmeyer,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,2.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,84117.0
4449679.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.980238080024719,Barack Obama,Bob Springmeyer,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4449678.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.980238080024719,Barack Obama,Bob Springmeyer,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4447669.0, Utah,48.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.28914213180542,Barack Obama,Bob Springmeyer,Female,Other,30-39,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,The economy,Not at all worried,Mormon/LDS,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Non black Democrat,All other,All others,American Indian,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4449646.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.86667692661285,Barack Obama,Bob Springmeyer,Male,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Health care,Very worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4447595.0, Utah,48.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.28914213180542,Barack Obama,Bob Springmeyer,Female,Hispanic/Latino,40-44,Democrat,Liberal,"Under $15,000",College graduate,Yes,Strongly disapprove,The war in Iraq,Very worried,Catholic,In the last three days,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,West/Provo Area,West,Suburb,Urban,Urban Core,Very downscale,84601.0
4448458.0, Utah,55.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04856264591217,Barack Obama,Bob Springmeyer,Female,Asian,30-39,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,The economy,Somewhat worried,Something else,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,1.0,East/Ogden Area,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,84405.0
4449634.0, Utah,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.86667692661285,Barack Obama,Bob Springmeyer,Male,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Health care,Very worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,3.0,Salt Lake County,West,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
4449252.0, Utah,56.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.06633496284485,Barack Obama,Bob Springmeyer,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,The economy,Very worried,,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,No,"Cities 50,000-500,000","Cities over 50,000",1.0,East/Ogden Area,West,Suburb,Urban,Urban Core,Very downscale,84404.0
4449168.0, Utah,56.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.06127440929413,Barack Obama,Bob Springmeyer,Male,White,18-24,Something else,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,Yes,"Cities 50,000-500,000","Cities over 50,000",1.0,East/Ogden Area,West,Suburb,Urban,Urban Core,Very downscale,84404.0
4449573.0, Utah,56.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06633496284485,Barack Obama,Bob Springmeyer,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,,Energy policy,,,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,Yes,"Cities 50,000-500,000","Cities over 50,000",1.0,East/Ogden Area,West,Suburb,Urban,Urban Core,Very downscale,84404.0
