ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4417408.0,Wisconsin,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0230575799942,John McCain,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Take the country in a different direction,Neither of them,"Yes, for both Obama and McCain",Only John McCain,Somewhat approve,The war in Iraq,Not so good,Very worried,No,Can bring about needed change,A minor factor,Other Christian,In the last three days,Both of them,"Yes, someone else does",Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,Northwest,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,54830.0
4422258.0,Wisconsin,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.40536618232727,John McCain,Male,White,65-74,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Neither of them,Somewhat approve,Terrorism,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Sometime last week,Both of them,No one does,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Midwest,Low Density Rural,Rural,Rural,Downscale,53818.0
4422160.0,Wisconsin,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01559436321259,John McCain,Female,White,50-59,Something else,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Neither of them,Somewhat approve,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,None,Earlier in October,Neither of them,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,None,No,All others,All others,All others,Rural,Small Cities/Rural,8.0,Northeast,Midwest,Low Density Rural,Rural,Rural,Very downscale,54153.0
4420086.0,Wisconsin,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.3835791349411,John McCain,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Has the right experience,Not a factor at all,Other Christian,Before that,Only Barack Obama,No one does,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,3.0,Northwest,Midwest,Low Density Rural,Rural,Rural,Downscale,54751.0
4422127.0,Wisconsin,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.17613172531128,John McCain,,White,60-64,Republican,Moderate,"Under $15,000",Some college or associate degree,,Strongly approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Only John McCain,Strongly approve,Terrorism,Not so good,Somewhat worried,No,Omit,Omit,Catholic,Before that,Omit,,Approve,,,,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Omit,Omit,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,,,Catholic,Yes,White Born-again/Evangelical Christians,All others,All others,"Cities over 500,000","Cities over 50,000",4.0,Milwaukee,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,53202.0
4422090.0,Wisconsin,82.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03488302230835,John McCain,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,Energy policy,Not so good,Somewhat worried,No,Can bring about needed change,One of several important factors,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Milwaukee Vicinity,Midwest,Suburb,Urban,Urban Core,Downscale,53081.0
4422051.0,Wisconsin,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.790610432624817,John McCain,Female,White,45-49,Republican,Conservative,"$150,000-$199,999",College graduate,No,Strongly approve,No,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Only John McCain,Strongly approve,The economy,Good,Somewhat worried,No,Shares my values,Not a factor at all,Catholic,Before that,Only Barack Obama,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Northeast,Midwest,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,54169.0
4422012.0,Wisconsin,58.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08162951469421,John McCain,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,Terrorism,Good,Not at all worried,No,Shares my values,Not a factor at all,None,Before that,Neither of them,No one does,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,None,No,All others,All others,All others,Rural,Small Cities/Rural,8.0,Northeast,Midwest,Low Density Rural,Rural,Rural,Very downscale,54153.0
4421975.0,Wisconsin,2.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.2979553937912,John McCain,Male,White,30-39,Republican,Moderate,,College graduate,No,,Yes,,,,,,,,Very worried,,Shares my values,,,Earlier in October,,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,,,,,,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,8.0,Northeast,Midwest,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0
4417987.0,Wisconsin,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.52858459949493,John McCain,Male,White,30-39,Independent,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Strongly approve,The war in Iraq,Good,Somewhat worried,No,Has the right experience,Not a factor at all,None,Just today,Only Barack Obama,No one does,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did,No,No,No,None,No,All others,All others,All others,Suburbs,Suburbs,1.0,Milwaukee,Midwest,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53154.0
4421949.0,Wisconsin,82.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.39957189559937,John McCain,Male,White,65-74,Republican,Conservative,"$15,000-$29,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Only John McCain,Strongly approve,Terrorism,Not so good,Somewhat worried,No,Shares my values,The single most important factor,Protestant,Before that,Both of them,No one does,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",6.0,Milwaukee Vicinity,Midwest,Suburb,Urban,Urban Core,Downscale,53081.0
