ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWY08,SENWY08,SEN2WY08,HSEWY08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4422839.0,Wyoming,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1427013874054,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
4425155.0,Wyoming,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.30716681480408,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,75 or over,Republican,Conservative,,Some college or associate degree,No,Strongly approve,,The war in Iraq,Very worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4422818.0,Wyoming,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03666067123413,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Terrorism,Not too worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82501.0
4422800.0,Wyoming,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00210535526276,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat approve,No,The economy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82401.0
4424442.0,Wyoming,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.991437673568726,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,50-59,Something else,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Just today,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82070.0
4422764.0,Wyoming,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.49056327342987,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
4425089.0,Wyoming,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.15499663352966,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Health care,Somewhat worried,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4422725.0,Wyoming,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.864948153495789,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,60-64,,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Health care,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,,,,,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82839.0
4422724.0,Wyoming,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.864948153495789,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,60-64,,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,Health care,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,,,,,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82839.0
4424376.0,Wyoming,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1427013874054,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,Strongly approve,Yes,Energy policy,Not at all worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4422704.0,Wyoming,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1427013874054,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,White,50-59,Independent,Conservative,"$15,000-$29,999",College graduate,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4422696.0,Wyoming,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03666067123413,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Not too worried,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82501.0
4422682.0,Wyoming,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.58574044704437,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Male,Black,60-64,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Downscale,82401.0
4427346.0,Wyoming,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02562522888184,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82604.0
4425001.0,Wyoming,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.991437673568726,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,45-49,Republican,Conservative,"$200,000 or more",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82070.0
4424979.0,Wyoming,15.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.70500016212463,John McCain,Mike Enzi,John Barrasso,Cynthia Lummis,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",College graduate,No,,,,,,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,No,,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82637.0
