ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNM08,SENNM08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,IMMDEPORT,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4398559.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.569187939167023,John McCain,Tom Udall,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Deported to the country they came from,Did not care who won,Only John McCain,Somewhat approve,The economy,Poor,Somewhat worried,No,Has the right experience,Not a factor at all,None,English,Earlier in October,Only Barack Obama,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did,None,No,White Born-again/Evangelical Christians,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very upscale,87111.0
4398808.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0477810986340046,,Steve Pearce,Female,White,60-64,Republican,Conservative,,College graduate,No,Somewhat approve,Yes,Take the country in a different direction,Omit,Omit,Hillary Clinton,Omit,Strongly approve,Terrorism,Poor,Very worried,No,Shares my values,Not a factor at all,Protestant,English,Before that,Both of them,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Omit,Omit,Non Democrats,,,,,Omit,Omit,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,2.0,South/East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,88030.0
4398682.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.182494714856148,,Steve Pearce,Male,White,45-49,Democrat,Conservative,,College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Neither of them,Offered a chance to apply for legal status,Did not care who won,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Something else,English,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Democrats who did not care who won,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Something else,,White Born-again/Evangelical Christians,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,High Density Urban,Urban,Urban Core,Very upscale,87110.0
4398542.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0164573173969984,,Steve Pearce,Male,,,Something else,Moderate,,College graduate,,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Omit,Did not care who won,Only John McCain,Strongly approve,The war in Iraq,Good,Not too worried,No,Shares my values,Not a factor at all,Protestant,,Sometime in September,Neither of them,Approve,,,,,,,,,,,,,,College graduate,More than High school graduate,,John McCain does,Barack Obama does not,Non Democrats,,,,,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Independent/Something else,,,,,,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,All others,,,"Cities 10,000-50,000",Small Cities/Rural,2.0,South/East,West,Extremely Low Density Rural,Rural,Rural,Upscale,88310.0
4398357.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.16306260228157,,Steve Pearce,Male,White,75 or over,Independent,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Neither of them,Deported to the country they came from,Did not care who won,Neither of them,Somewhat approve,Energy policy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,English,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,2.0,Albuquerque Area,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,87031.0
4398194.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.531075298786163,,Steve Pearce,Female,White,50-59,,,,College graduate,No,,,,,,,,,,,,,,,,English,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,Rural,Small Cities/Rural,2.0,Northwest,West,Low Density Rural,Rural,Rural,Upscale,87801.0
4398709.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.8115234375,Barack Obama,Steve Pearce,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Offered a chance to apply for legal status,Barack Obama,Both of them,Somewhat disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Protestant,English,Sometime in September,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,3.0,Northwest,West,Low Density Rural,Rural,Rural,Very upscale,87544.0
4398624.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.150125443935394,Barack Obama,Steve Pearce,Female,White,65-74,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Somewhat disapprove,The war in Iraq,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,English,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,3.0,Albuquerque Area,West,Suburb,80s Suburbs,Urban Perimeter,Very upscale,87124.0
4398496.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,5.45883464813232,Barack Obama,Steve Pearce,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Both of them,Offered a chance to apply for legal status,Hillary Clinton,Both of them,Somewhat approve,Health care,Not so good,Somewhat worried,No,Cares about people like me,Not a factor at all,Other Christian,English,Earlier in October,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very upscale,87120.0
4398452.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.10201406478882,Barack Obama,Steve Pearce,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,Yes,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Offered a chance to apply for legal status,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Protestant,English,Earlier in October,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very downscale,87102.0
4398418.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.273799747228622,Barack Obama,Steve Pearce,Female,White,60-64,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,Omit,Only Barack Obama,Somewhat approve,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Protestant,English,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Omit,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very upscale,87114.0
