ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIA08,SENIA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,ETHANOL,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ETHANOL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4424426.0, Iowa,112.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.672462940216064,John McCain,Tom Harkin,Female,White,65-74,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,Strongly oppose,"Yes, for John McCain",Only John McCain,Somewhat approve,Terrorism,Not so good,Very worried,No,Has the right experience,The single most important factor,Mormon/LDS,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Oppose,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
4447969.0, Iowa,112.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.567686259746552,Barack Obama,Christopher Reed,Female,Hispanic/Latino,45-49,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Somewhat support,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Sometime in September,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,Support,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
4423103.0, Iowa,112.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.567686259746552,Barack Obama,Christopher Reed,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Somewhat support,"No, I was not contacted",Only Barack Obama,Somewhat approve,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Support,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Catholic,Yes,All others,All others,All others,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
4450373.0, Iowa,112.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.567686259746552,Barack Obama,Christopher Reed,Female,Hispanic/Latino,45-49,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Somewhat support,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Sometime in September,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,Support,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
4450607.0, Iowa,112.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.683541774749756,John McCain,Christopher Reed,Female,White,50-59,Independent,Conservative,"$15,000-$29,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Somewhat support,"Yes, for John McCain",Neither of them,Somewhat approve,Energy policy,Not so good,Not too worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Only Barack Obama,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
4450532.0, Iowa,112.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.683541774749756,John McCain,Christopher Reed,Female,White,30-39,Independent,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Somewhat support,"No, I was not contacted",Only John McCain,Somewhat approve,The war in Iraq,Good,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Support,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
4450459.0, Iowa,112.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.766788125038147,John McCain,Christopher Reed,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Continue George W. Bush's policies,Only John McCain,Strongly support,"No, I was not contacted",Neither of them,Strongly approve,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Other Christian,Before that,Both of them,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Support,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
4469768.0, Iowa,112.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.766788125038147,John McCain,Christopher Reed,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",College graduate,No,Strongly approve,No,Take the country in a different direction,Only John McCain,Somewhat support,"No, I was not contacted",Only John McCain,Strongly approve,Terrorism,Good,Somewhat worried,No,Has the right experience,Not a factor at all,Catholic,Before that,Both of them,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
4448228.0, Iowa,112.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.683541774749756,John McCain,Christopher Reed,Female,White,50-59,Independent,Conservative,"$15,000-$29,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Somewhat support,"Yes, for John McCain",Neither of them,Somewhat approve,Energy policy,Not so good,Not too worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Only Barack Obama,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
4448227.0, Iowa,112.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.683541774749756,John McCain,Christopher Reed,Female,White,50-59,Independent,Conservative,"$15,000-$29,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Somewhat support,"Yes, for John McCain",Neither of them,Somewhat approve,Energy policy,Not so good,Not too worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Only Barack Obama,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,4.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,50516.0
