ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAL08,SENAL08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4416956.0,Alabama,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.957769632339478,Barack Obama,Vivian Figures,Female,Black,45-49,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Not too worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4417010.0,Alabama,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.892145395278931,Barack Obama,Vivian Figures,Female,Black,25-29,Democrat,Liberal,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4417056.0,Alabama,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.90792840719223,Barack Obama,Vivian Figures,Male,Black,18-24,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4417109.0,Alabama,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.974713683128357,Barack Obama,Vivian Figures,Male,Black,40-44,Democrat,Conservative,"$100,000-$149,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4417142.0,Alabama,67.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.957769632339478,Barack Obama,Vivian Figures,Female,Black,40-44,Democrat,,,Some college or associate degree,No,,,,Not too worried,Before that,,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4417204.0,Alabama,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.974713683128357,Barack Obama,Vivian Figures,Male,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4417205.0,Alabama,67.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.974713683128357,Barack Obama,Vivian Figures,Male,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4432778.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.892145395278931,Barack Obama,Vivian Figures,Female,Black,25-29,Something else,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4432901.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.35147833824158,Barack Obama,Vivian Figures,Male,Black,65-74,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Black male,Black men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4433003.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957769632339478,Barack Obama,Vivian Figures,Female,Black,45-49,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Somewhat worried,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4433119.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.974713683128357,Barack Obama,Vivian Figures,Male,Black,50-59,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,Energy policy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4433206.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.62275367975235,Barack Obama,Did not vote,Female,Black,50-59,Democrat,,,High school graduate,No,,,,Somewhat worried,Before that,,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4433311.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957769632339478,Barack Obama,Vivian Figures,Female,Black,30-39,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4433421.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957769632339478,Barack Obama,Vivian Figures,Female,Hispanic/Latino,30-39,Democrat,Liberal,"$15,000-$29,999",High school graduate,Yes,Strongly disapprove,Yes,The economy,Not too worried,Sometime last week,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4433516.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957769632339478,Barack Obama,Vivian Figures,Female,Black,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4433629.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.938478469848633,John McCain,Did not vote,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
4433727.0,Alabama,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.892145395278931,Barack Obama,Vivian Figures,Female,Black,25-29,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Black belt,South,Suburb,70s Suburbs,Urban Perimeter,Very downscale,36869.0
