ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSID08,SENID08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4449038.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.608411252498627,John McCain,Jim Risch,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449244.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.608411252498627,John McCain,Jim Risch,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449313.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.650553524494171,John McCain,Jim Risch,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Just today,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449487.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.758714139461517,John McCain,Jim Risch,Female,White,60-64,Republican,Moderate,"$15,000-$29,999",High school graduate,No,Strongly approve,No,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449221.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.758714139461517,John McCain,Jim Risch,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Earlier in October,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449339.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.758714139461517,John McCain,Jim Risch,Female,White,65-74,Republican,,,Some college or associate degree,No,,,,Very worried,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449519.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.758714139461517,John McCain,Jim Risch,Female,White,65-74,Republican,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449142.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.758714139461517,John McCain,Jim Risch,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Strongly approve,Yes,Energy policy,Very worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449586.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.8112673163414,John McCain,Jim Risch,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Health care,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449003.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.69524872303009,Other,Jim Risch,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,In the last three days,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449451.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.746740639209747,Barack Obama,Rex Rammell,Female,White,18-24,Something else,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449267.0, Idaho,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.879264414310455,Barack Obama,Rex Rammell,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,The economy,Very worried,In the last three days,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Downscale,83252.0
4449110.0, Idaho,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.15693974494934,John McCain,Jim Risch,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Low Density Rural,Rural,Rural,Downscale,83843.0
4450322.0, Idaho,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.6737020611763,Barack Obama,,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,The economy,Not too worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4450360.0, Idaho,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.720366775989532,Barack Obama,,Male,White,30-39,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
4450078.0, Idaho,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.566995739936829,Barack Obama,Larry LaRocco,Female,White,18-24,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Panhandle,West,Suburb,Rural,Rural,Upscale,83815.0
