ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4406716.0,Ohio,122.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.749408006668091,John McCain,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"Yes, for Barack Obama",Hillary Clinton,Only John McCain,Somewhat approve,Health care,Good,Somewhat worried,Yes,Too liberal,Has the right experience,The single most important factor,Other Christian,Before that,Both of them,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,6.0,Central,Midwest,Low Density Rural,Rural,Rural,Very downscale,45629.0
4406715.0,Ohio,122.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.749408006668091,John McCain,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"Yes, for Barack Obama",Hillary Clinton,Only John McCain,Somewhat approve,Health care,Good,Somewhat worried,Yes,Too liberal,Has the right experience,The single most important factor,Other Christian,Before that,Both of them,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,6.0,Central,Midwest,Low Density Rural,Rural,Rural,Very downscale,45629.0
4425554.0,Ohio,84.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.1889363527298,John McCain,Male,White,30-39,Republican,Conservative,,College graduate,No,,,,,,,,,,,Not too worried,,,Shares my values,,,Before that,,No one does,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,,,All others,,,Suburbs,Suburbs,6.0,Central,Midwest,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,45678.0
4408321.0,Ohio,149.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.713667333126068,John McCain,Male,Other,40-44,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Continue George W. Bush's policies,Only John McCain,"Yes, for John McCain",Did not care who won,Only John McCain,Strongly approve,The war in Iraq,Excellent,Very worried,No,Too conservative,Has the right experience,One of several important factors,Catholic,Before that,Only John McCain,"Yes, someone else does",Approve,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,All others,Other,All others,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,"Member in household, but not voter",No,Non-white,No,All others,All others,All others,Suburbs,Suburbs,5.0,Northwest,Midwest,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,43451.0
4408316.0,Ohio,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.838102638721466,John McCain,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Did not care who won,Only John McCain,Somewhat disapprove,The economy,Poor,Not at all worried,No,Too liberal,Shares my values,Not a factor at all,Other Christian,Before that,Both of them,"Yes, I do",Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities over 500,000","Cities over 50,000",15.0,Central,Midwest,Suburb,Urban,Urban Core,Upscale,43228.0
4408315.0,Ohio,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.838102638721466,John McCain,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Did not care who won,Only John McCain,Somewhat disapprove,The economy,Poor,Not at all worried,No,Too liberal,Shares my values,Not a factor at all,Other Christian,Before that,Both of them,"Yes, I do",Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities over 500,000","Cities over 50,000",15.0,Central,Midwest,Suburb,Urban,Urban Core,Upscale,43228.0
4409448.0,Ohio,78.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.838102638721466,John McCain,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",High school graduate,No,,,,Only John McCain,,,Only John McCain,,,,,,Too liberal,,,,,,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,,,,,,Yes,,,,Rural,Small Cities/Rural,18.0,Central,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,43037.0
4403431.0,Ohio,116.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.882286429405212,John McCain,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Did not care who won,Only John McCain,Somewhat approve,Health care,Not so good,Very worried,No,Too liberal,Shares my values,Not a factor at all,Catholic,Before that,Neither of them,No one does,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Catholic,Yes,White Born-again/Evangelical Christians,All others,All others,Rural,Small Cities/Rural,5.0,Northwest,Midwest,Low Density Rural,Rural,Rural,Downscale,45856.0
4405105.0,Ohio,138.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09204065799713,John McCain,Male,White,25-29,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Hillary Clinton,Neither of them,Somewhat disapprove,The economy,Poor,Very worried,No,Too liberal,Has the right experience,A minor factor,Other Christian,Sometime in September,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,13.0,Northeast,Midwest,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0
4408236.0,Ohio,79.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.749408006668091,John McCain,Female,White,45-49,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Hillary Clinton,Neither of them,Somewhat disapprove,The economy,Poor,Very worried,Yes,Too liberal,Has the right experience,The single most important factor,Other Christian,Earlier in October,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,18.0,Central,Midwest,Low Density Rural,Rural,Rural,Downscale,43019.0
4405071.0,Ohio,127.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.87064403295517,John McCain,Female,White,65-74,Republican,Conservative,,Some college or associate degree,No,,Yes,,,,,,,,,Somewhat worried,,,Has the right experience,,,Before that,,No one does,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,,,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,16.0,Northeast,Midwest,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,44614.0
4408216.0,Ohio,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.951124131679535,John McCain,Female,White,65-74,Republican,Moderate,"$15,000-$29,999",College graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Barack Obama,Both of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Too liberal,Has the right experience,Not a factor at all,Protestant,Earlier in October,Neither of them,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",8.0,Southwest,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,45011.0
