ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSDC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4410666.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.854985535144806,Barack Obama,Female,White,30-39,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4409546.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.854985535144806,Barack Obama,Female,White,40-44,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Omit,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4410440.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.854985535144806,Barack Obama,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4409302.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.854985535144806,Barack Obama,Female,White,50-59,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,Energy policy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4408793.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.854985535144806,Barack Obama,Female,Asian,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4409905.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.854985535144806,Barack Obama,Female,Asian,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4409427.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.96227240562439,Barack Obama,Male,Black,30-39,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4410774.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4408601.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,White,25-29,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4410555.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4410227.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Energy policy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4410107.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,White,18-24,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4410005.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,White,18-24,Democrat,Liberal,"Under $15,000",College graduate,No,Strongly disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4411033.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.44665122032166,John McCain,Female,White,25-29,Independent,Moderate,"$15,000-$29,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4411034.0,District of Columbia,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.44665122032166,John McCain,Female,White,25-29,Independent,Moderate,"$15,000-$29,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4406268.0,District of Columbia,3.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.811220765113831,Other,Female,Other,30-39,Independent,,,College graduate,No,,,,Very worried,In the last three days,,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,,,,,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,"Cities over 500,000","Cities over 50,000",1.0,Southeast,East,High Density Urban,Urban,Urban Core,Upscale,20023.0
4407210.0,District of Columbia,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,40-44,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Omit,No,Omit,Somewhat worried,Before that,Omit,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southeast,East,High Density Urban,Urban,Urban Core,Upscale,20023.0
