ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSHI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,FAVOBAM,ISSUE08,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,FAVOBAM2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEHI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4435965.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739961624145508,Barack Obama,Male,Asian,40-44,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,Yes,Somewhat favorable,The war in Iraq,Not too worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,Favorable,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4435889.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.832485020160675,Barack Obama,Female,White,65-74,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Strongly favorable,The war in Iraq,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4435692.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.654342710971832,Barack Obama,Female,Asian,18-24,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,Strongly favorable,The economy,Somewhat worried,Yes,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,Favorable,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4437652.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.875290632247925,Barack Obama,Male,White,75 or over,Republican,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Strongly favorable,The economy,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4437651.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.875290632247925,Barack Obama,Male,White,75 or over,Republican,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Strongly favorable,The economy,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4436560.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739961624145508,Barack Obama,Male,Other,45-49,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Strongly favorable,The economy,Very worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,Favorable,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4435785.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.681228697299957,Barack Obama,Female,,65-74,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The economy,Somewhat worried,No,Shares my values,Not a factor at all,Earlier in October,Disapprove,,,,,65+,60+,45+,60+,65+,65+,,,,Favorable,No college degree,More than High school graduate,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Independent/Something else,,,,,,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4437521.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.875290632247925,Barack Obama,Male,White,65-74,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Strongly favorable,The war in Iraq,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4437414.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.703774213790894,Barack Obama,Female,Asian,50-59,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Strongly favorable,The economy,Very worried,No,Cares about people like me,The single most important factor,Before that,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Favorable,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4436905.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.805996119976044,John McCain,Male,Hispanic/Latino,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,Yes,Somewhat approve,No,Somewhat favorable,The war in Iraq,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,Favorable,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4436265.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.766579329967499,John McCain,Female,Other,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,Strongly unfavorable,The economy,Not too worried,No,Cares about people like me,The single most important factor,Before that,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Unfavorable,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Republican,Non black non Democrat,All Republicans,All others,Native Hawaiian,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4436801.0,Hawaii,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.868774652481079,Other,Male,White,50-59,Independent,Moderate,,Some college or associate degree,No,Strongly disapprove,No,Omit,Omit,Omit,,Shares my values,Omit,Omit,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Omit,No college degree,More than High school graduate,White no college degree,,,,,Omit,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Omit,Omit,Omit,Omit,Omit,,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96720.0
4455984.0,Hawaii,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.953004896640778,Barack Obama,Female,White,25-29,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The economy,Somewhat worried,No,Can bring about needed change,The single most important factor,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
4455907.0,Hawaii,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02499842643738,Barack Obama,Female,Other,30-39,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Somewhat favorable,Health care,Very worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Favorable,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
4455836.0,Hawaii,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0777028799057,Barack Obama,Male,White,50-59,Independent,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,No,Strongly favorable,Health care,Not at all worried,No,Shares my values,A minor factor,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
