ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMT08,SENMT08,GOVMT08,HSEMT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,CANDVIS,PRES2WAY,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,CANDVISA,CANDVISB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4390064.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.28693473339081,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,A minor factor,Barack Obama,Yes,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural West,West,Low Density Rural,Rural,Rural,Upscale,59901.0
4390054.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.09255576133728,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,50-59,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,One of several important factors,Barack Obama,Yes,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural West,West,Low Density Rural,Rural,Rural,Upscale,59901.0
4390028.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.97845959663391,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,45-49,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,No,Not a factor at all,Barack Obama,Yes,The economy,Somewhat worried,Cares about people like me,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural West,West,Low Density Rural,Rural,Rural,Very upscale,59715.0
4390002.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.285075455904007,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,60-64,Independent,Moderate,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,The economy,Very worried,Omit,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Rural West,West,Extremely Low Density Rural,Rural,Rural,Very downscale,59923.0
4389990.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.15037441253662,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,75 or over,Independent,Moderate,,High school graduate,No,Strongly disapprove,Yes,A minor factor,Barack Obama,No,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was a factor,No college degree,High school graduate or less,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Rural West,West,Extremely Low Density Rural,Rural,Rural,Downscale,59840.0
4389976.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.66946005821228,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",Did not complete high school,No,Strongly disapprove,No,Not a factor at all,Barack Obama,No,The economy,Very worried,Cares about people like me,A minor factor,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,Rural West,West,Extremely Low Density Rural,Rural,Rural,Upscale,59824.0
4389968.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.706505298614502,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",College graduate,No,Strongly disapprove,Yes,A minor factor,Barack Obama,Yes,Health care,Omit,Cares about people like me,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Omit,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Rural West,West,Extremely Low Density Rural,Rural,Rural,Upscale,59824.0
4390137.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.575187206268311,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,75 or over,Something else,Conservative,,Did not complete high school,No,Strongly disapprove,,Not a factor at all,Barack Obama,Yes,The economy,Not too worried,Omit,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,,,,,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,Rural West,West,Extremely Low Density Rural,Rural,Rural,Downscale,59422.0
4390128.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.285075455904007,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,60-64,Independent,Conservative,"$15,000-$29,999",College graduate,No,Somewhat disapprove,No,One of several important factors,Barack Obama,Yes,Energy policy,Somewhat worried,Shares my values,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Rural West,West,Extremely Low Density Rural,Rural,Rural,Upscale,59870.0
4389926.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.15037441253662,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,75 or over,Independent,Moderate,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,The economy,Very worried,Cares about people like me,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,Rural West,West,Extremely Low Density Rural,Rural,Rural,Very upscale,59937.0
4389921.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.959122836589813,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,60-64,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Not a factor at all,Barack Obama,Yes,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural West,West,Low Density Rural,Rural,Rural,Upscale,59901.0
4390070.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.575187206268311,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,75 or over,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,One of several important factors,Barack Obama,Yes,The economy,Very worried,Can bring about needed change,One of several important factors,Earlier in October,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Rural West,West,Extremely Low Density Rural,Rural,Rural,Upscale,59714.0
4390039.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.32188928127289,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,65-74,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,A minor factor,Barack Obama,Yes,The economy,Very worried,Shares my values,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural West,West,Low Density Rural,Rural,Rural,Upscale,59901.0
4389920.0,Montana,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.660944640636444,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Male,White,65-74,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Not a factor at all,Barack Obama,No,The economy,Somewhat worried,Shares my values,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Rural West,West,Low Density Rural,Rural,Rural,Upscale,59901.0
