ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKY08,SENKY08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BAILOUT,BRNAGAIN,HILLPSPRT,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BAILOUT2,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4404135.0,Kentucky,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08279430866241,John McCain,Mitch McConnell,Male,White,18-24,Republican,Moderate,"Under $15,000",Did not complete high school,No,Strongly approve,Strongly oppose,Yes,Barack Obama,The economy,Excellent,Very worried,Yes,Can bring about needed change,The single most important factor,Earlier in October,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Oppose,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4446991.0,Kentucky,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.885969400405884,John McCain,Mitch McConnell,Female,White,40-44,Republican,,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Somewhat oppose,No,Hillary Clinton,Health care,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Oppose,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4404021.0,Kentucky,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02638602256775,John McCain,Mitch McConnell,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Strongly oppose,Yes,Another candidate,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4403948.0,Kentucky,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02638602256775,John McCain,Mitch McConnell,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Strongly oppose,Yes,Another candidate,The economy,Not so good,Very worried,No,Shares my values,One of several important factors,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4447941.0,Kentucky,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.885969400405884,John McCain,Mitch McConnell,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Strongly approve,Omit,Yes,Hillary Clinton,The economy,Not so good,Somewhat worried,No,Has the right experience,The single most important factor,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Omit,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4447363.0,Kentucky,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08279430866241,John McCain,Mitch McConnell,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat approve,Somewhat oppose,No,Hillary Clinton,The economy,Poor,Very worried,Yes,Has the right experience,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Oppose,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4403477.0,Kentucky,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.885969400405884,John McCain,Mitch McConnell,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,Strongly oppose,Yes,Did not care who won,The economy,Poor,Very worried,No,Omit,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4447779.0,Kentucky,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08279430866241,John McCain,Mitch McConnell,Male,White,18-24,Republican,Conservative,"$15,000-$29,999",College graduate,No,Somewhat disapprove,Somewhat oppose,Yes,Hillary Clinton,The economy,Not so good,Somewhat worried,No,Shares my values,One of several important factors,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Oppose,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4426040.0,Kentucky,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.885969400405884,John McCain,Mitch McConnell,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Somewhat oppose,Yes,Hillary Clinton,Energy policy,Poor,Very worried,No,Shares my values,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Oppose,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4447281.0,Kentucky,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02638602256775,John McCain,Mitch McConnell,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,Somewhat oppose,Yes,Did not care who won,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4426711.0,Kentucky,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.885969400405884,John McCain,Mitch McConnell,Female,White,30-39,Republican,Liberal,"$30,000-$49,999",,No,Strongly disapprove,Somewhat support,No,Hillary Clinton,The war in Iraq,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Support,,,,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4426655.0,Kentucky,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02638602256775,John McCain,Mitch McConnell,Male,White,40-44,Republican,Liberal,"$30,000-$49,999",,No,Strongly approve,Strongly oppose,No,Hillary Clinton,The economy,Not so good,Very worried,No,Has the right experience,The single most important factor,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Oppose,,,,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4403317.0,Kentucky,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.885969400405884,John McCain,Mitch McConnell,Female,White,50-59,Republican,Moderate,"Under $15,000",High school graduate,No,Somewhat disapprove,Strongly oppose,Yes,Hillary Clinton,Terrorism,Poor,Very worried,No,Has the right experience,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
4447613.0,Kentucky,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18489050865173,John McCain,Mitch McConnell,Male,White,65-74,Democrat,,"Under $15,000",Did not complete high school,,Omit,Omit,Yes,Omit,Omit,Poor,Omit,,Omit,Omit,Omit,Omit,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Omit,No college degree,High school graduate or less,White no college degree,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Omit,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Omit,Omit,Omit,Omit,Omit,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,South-central,South,Low Density Rural,Rural,Rural,Very downscale,41386.0
