ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH08,SENNH08,GOVNH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ATTEND,BUSHMCCAIN,EXPER08,UNFAIRNH,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND2,ATTREL,UNFAIRSHAH,UNFAIRSUNU,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4419941.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.768068969249725,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,50-59,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Only John Sununu,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did not,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4419020.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03978729248047,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4417432.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.997102618217468,John McCain,John Sununu,Joe Kenney,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,A few times a year,Take the country in a different direction,Neither of them,Both of them,Another candidate,Neither of them,Somewhat approve,The economy,Not so good,Very worried,No,Too liberal,Shares my values,Not a factor at all,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4419508.0,New Hampshire,97.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.768068969249725,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,50-59,Democrat,,,College graduate,No,,Never,,,,,,,,,Very worried,,,Shares my values,,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Never,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,1.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0
4420707.0,New Hampshire,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.839977264404297,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,More than once a week,Continue George W. Bush's policies,Both of them,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Something else,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,More than once a week/Once a week,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Something else,No,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4420587.0,New Hampshire,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.786257922649384,John McCain,Jeanne Shaheen,Joe Kenney,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",College graduate,No,Strongly approve,Once a week,Take the country in a different direction,Only John McCain,Only John Sununu,Did not care who won,Only John McCain,Strongly disapprove,Health care,Not so good,Very worried,No,About right,Shares my values,One of several important factors,Other Christian,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,More than once a week/Once a week,All others,Jeanne Shaheen did not,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4418332.0,New Hampshire,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.810084104537964,Barack Obama,John Sununu,John Lynch,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,Once a week,Take the country in a different direction,Both of them,Both of them,Hillary Clinton,Both of them,Somewhat disapprove,Omit,Not so good,Very worried,No,Too liberal,Can bring about needed change,Not a factor at all,Other Christian,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,More than once a week/Once a week,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4418572.0,New Hampshire,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22026669979095,John McCain,Jeanne Shaheen,John Lynch,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,A few times a month,Take the country in a different direction,Both of them,Neither of them,Hillary Clinton,Both of them,Somewhat disapprove,The economy,Not so good,Not too worried,No,About right,Has the right experience,Not a factor at all,Other Christian,Sometime last week,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,All others,Jeanne Shaheen did not,John Sununu did not,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4418189.0,New Hampshire,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.741498529911041,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Neither of them,Both of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,About right,Can bring about needed change,The single most important factor,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4419841.0,New Hampshire,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.839977264404297,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,50-59,Independent,Liberal,"$200,000 or more",College graduate,No,Strongly disapprove,A few times a year,Take the country in a different direction,Only Barack Obama,Only John Sununu,Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Jewish,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,All others,Jeanne Shaheen did not,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Jewish,Sometime last week or earlier,Sometime in September,In the last month or before that,Jewish,No,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4419563.0,New Hampshire,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.837878525257111,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,18-24,Independent,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Only John Sununu,Barack Obama,Only Barack Obama,Somewhat disapprove,Energy policy,Not so good,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,A few times a month/A few times a year,All others,Jeanne Shaheen did not,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
4418837.0,New Hampshire,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.837878525257111,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,18-24,Something else,Liberal,"Under $15,000",College graduate,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,Omit,Not so good,Not too worried,No,About right,Cares about people like me,One of several important factors,Something else,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,1.0,Industrial Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
