ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVT08,GOVVT08,HSEVT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4414854.0, Vermont,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739883720874786,Barack Obama,Anthony Pollina,Peter Welch,Male,White,30-39,Independent,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,The economy,Somewhat worried,Catholic,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4412463.0, Vermont,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.729698359966278,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,80s Suburbs,Urban Perimeter,Very upscale,5495.0
4414775.0, Vermont,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.872820675373077,Barack Obama,Anthony Pollina,Peter Welch,Male,White,45-49,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Downscale,5487.0
4412433.0, Vermont,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.574423968791962,Barack Obama,Anthony Pollina,Peter Welch,Female,White,65-74,Something else,Conservative,"Under $15,000",High school graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4414700.0, Vermont,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.705375075340271,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,Terrorism,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4414699.0, Vermont,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.705375075340271,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,Terrorism,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4414687.0, Vermont,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739883720874786,Barack Obama,Anthony Pollina,Peter Welch,Male,White,50-59,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4414603.0, Vermont,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739883720874786,Barack Obama,Anthony Pollina,Peter Welch,Male,White,40-44,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,Something else,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4419219.0, Vermont,78.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.722982347011566,Barack Obama,Anthony Pollina,Peter Welch,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Health care,Somewhat worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5740.0
4414519.0, Vermont,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.818470597267151,Barack Obama,Anthony Pollina,Peter Welch,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Energy policy,Not at all worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Downscale,5487.0
4414517.0, Vermont,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.693811535835266,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,The war in Iraq,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4409843.0, Vermont,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.492409378290176,Barack Obama,Anthony Pollina,Peter Welch,Female,White,65-74,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4409842.0, Vermont,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.492409378290176,Barack Obama,Anthony Pollina,Peter Welch,Female,White,65-74,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4415160.0, Vermont,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.693811535835266,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4414348.0, Vermont,69.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.878455698490143,Barack Obama,Anthony Pollina,Peter Welch,Male,White,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,,,,,,,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,5488.0
4409601.0, Vermont,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.525107562541962,Barack Obama,Anthony Pollina,Peter Welch,Male,White,65-74,Independent,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,The economy,Very worried,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4414245.0, Vermont,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.889860391616821,Barack Obama,Anthony Pollina,Peter Welch,Male,Asian,18-24,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,The economy,Somewhat worried,None,Before that,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
