ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESWY04,HOUWY04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVCHEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1487730.0,Wyoming,26.0,State,1.0,Call 1,0.898166239261627,Bush,Ladd,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1536261.0,Wyoming,7.0,State,1.0,Call 3,0.835390567779541,Bush,Cubin,Female,White,18-24,Republican,Moderate,,About the same,None,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,18-24,18-64,Republican,,,None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1489410.0,Wyoming,20.0,State,1.0,Call 1,1.16842865943909,Bush,Cubin,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",About the same,None,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1514199.0,Wyoming,31.0,State,1.0,Call 2,2.89864492416382,Kerry,Ladd,Male,White,65-74,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1516404.0,Wyoming,2.0,State,1.0,Call 2,1.09038889408112,Bush,Cubin,Female,White,25-29,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1488828.0,Wyoming,29.0,State,1.0,Call 1,1.11176908016205,Bush,Cubin,Female,White,25-29,Republican,Moderate,"$15,000-$29,999",About the same,Something else,No,During the last month,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1512360.0,Wyoming,7.0,State,1.0,Call 2,0.799063801765442,Bush,Ladd,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Better today,None,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1488824.0,Wyoming,9.0,State,1.0,Call 1,1.23493576049805,Bush,Cubin,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,No,Just today,Against his opponent,Somewhat disapprove,Strongly disapprove,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,82301.0
1514192.0,Wyoming,37.0,State,1.0,Call 2,0.886831820011139,Bush,Cubin,Female,White,30-39,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,No,Just today,For your candidate,Somewhat approve,Somewhat approve,Unfavorable,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1538457.0,Wyoming,14.0,State,1.0,Call 3,0.353712499141693,Bush,Cubin,Male,Hispanic/Latino,45-49,Republican,Moderate,"$15,000-$29,999",Better today,Catholic,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,Non-white male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,North,Rural,Small cities and Rural,1.0,82240.0
1495439.0,Wyoming,14.0,State,1.0,Call 1,0.308366030454636,Other,Other,Male,Other,65-74,Democrat,,,Omit,Catholic,,Omit,Omit,Strongly approve,Strongly approve,Favorable,Non-white male,60 or over,65 or over,65 or over,Democrat,,,Catholic,All others,All others,Strongly/Somewhat approve,Omit,Omit,Strongly/Somewhat approve,Other,North,Rural,Small cities and Rural,1.0,82240.0
1514314.0,Wyoming,31.0,State,1.0,Call 2,2.86771655082703,Kerry,Ladd,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,Favorable,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1487321.0,Wyoming,37.0,State,1.0,Call 1,0.826233863830566,Bush,Ladd,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1536244.0,Wyoming,46.0,State,1.0,Call 3,1.1698979139328,Kerry,Ladd,Male,,45-49,Democrat,Liberal,"$75,000-$99,999",About the same,Protestant,No,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,Favorable,,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1490717.0,Wyoming,25.0,State,1.0,Call 1,1.06419825553894,Bush,Cubin,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1489913.0,Wyoming,26.0,State,1.0,Call 1,1.01162850856781,Kerry,Cubin,Male,White,45-49,Something Else,Moderate,"$30,000-$49,999",Better today,None,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1515312.0,Wyoming,46.0,State,1.0,Call 2,1.10734617710114,Bush,Ladd,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1513073.0,Wyoming,9.0,State,1.0,Call 2,1.208824634552,Kerry,Ladd,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Unfavorable,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,82301.0
1540647.0,Wyoming,14.0,State,1.0,Call 3,0.329041391611099,Kerry,Ladd,Female,Hispanic/Latino,25-29,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Unfavorable,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,North,Rural,Small cities and Rural,1.0,82240.0
1515276.0,Wyoming,14.0,State,1.0,Call 2,0.33682781457901,Kerry,Ladd,Female,Hispanic/Latino,45-49,Democrat,Moderate,,Better today,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white female,45-59,40-49,18-64,Democrat,,,Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,North,Rural,Small cities and Rural,1.0,82240.0
1536231.0,Wyoming,29.0,State,1.0,Call 3,1.42426884174347,Did not vote,Cubin,Female,Hispanic/Latino,30-39,Republican,Moderate,"$15,000-$29,999",About the same,Catholic,Yes,Just today,Against his opponent,Strongly disapprove,Somewhat approve,Unfavorable,Non-white female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Hispanic/Latino,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1488801.0,Wyoming,46.0,State,1.0,Call 1,1.29124450683594,Kerry,Ladd,Male,Hispanic/Latino,50-59,Independent,Moderate,"$75,000-$99,999",Worse today,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1487694.0,Wyoming,47.0,State,1.0,Call 1,0.902282118797302,Bush,Ladd,Female,White,50-59,Something Else,Conservative,"$30,000-$49,999",About the same,,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1515267.0,Wyoming,41.0,State,1.0,Call 2,0.298573732376099,Other,Ladd,Male,Black,45-49,Republican,Conservative,"$150,000-$199,999",Better today,None,No,Just today,Against his opponent,Somewhat disapprove,Strongly disapprove,Favorable,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,North,Rural,Small cities and Rural,1.0,82842.0
1538428.0,Wyoming,2.0,State,1.0,Call 3,0.93698525428772,Bush,Ladd,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,During the last month,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1514161.0,Wyoming,20.0,State,1.0,Call 2,1.16842865943909,Bush,Cubin,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,No,Before that,Against his opponent,Strongly approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1489894.0,Wyoming,25.0,State,1.0,Call 1,0.968560576438904,Bush,Ladd,Female,Hispanic/Latino,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Mormon/LDS,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,Non-white female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1488333.0,Wyoming,20.0,State,1.0,Call 1,1.16842865943909,Bush,Cubin,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
