ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESPA04,SENPA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,GUNOWNER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECPA,UNFR04G,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNFRBUSH,UNFRKERY,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1505855.0,Pennsylvania,61.0,State,1.0,Call 2,Complete,0.856399357318878,Bush,Specter,Male,White,50-59,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,Once a week,High school graduate,"Yes, I do",Yes,Yes,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Not so good,Both candidates did,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,Someone in household is union member,Voter is union member,All others,White,Central/Northern Tier,Rural,Small cities and Rural,5.0,15848.0
1515575.0,Pennsylvania,50.0,State,1.0,Call 2,Complete,1.11335945129395,Bush,Specter,Female,White,18-24,Republican,Liberal,Yes,"$30,000-$49,999",About the same,Other Christian,A few times a month,High school graduate,No one does,Yes,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Neither candidate did,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Kerry did/Neither candidate did,Only George W. Bush did/Neither candidate did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,5.0,16823.0
1500990.0,Pennsylvania,169.0,National,4.0,Call 1,Complete,1.11305594444275,Bush,Specter,Male,White,45-49,Republican,Moderate,,"Under $15,000",,,,Some college/associate degree,No one does,,No,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,No one in household is union member,Voter is not union member,All others,White,Pittsburg area/West,Suburbs,Suburbs,12.0,15068.0
1505849.0,Pennsylvania,142.0,National,2.0,Call 2,Complete,1.68580520153046,Bush,Specter,Male,White,25-29,Republican,Conservative,Yes,"$50,000-$74,999",Better today,Protestant,Once a week,Some college/associate degree,No one does,,No,Before that,,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,No one in household is union member,Voter is not union member,All others,White,Philadelphia,"City over 500,000","City over 50,000",13.0,19149.0
1491265.0,Pennsylvania,123.0,State,1.0,Call 1,Complete,0.969590902328491,Kerry,Hoeffel,Female,White,18-24,Democrat,Liberal,Yes,"$15,000-$29,999",Worse today,Protestant,A few times a year,Postgraduate study,"Yes, someone else does",No,No,Before that,For your candidate,Education,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Both candidates did,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,Someone in household is union member,Voter is not union member,All others,White,Northeast,Rural,Small cities and Rural,11.0,18322.0
1530150.0,Pennsylvania,53.0,National,3.0,Call 3,Complete,3.51336741447449,Kerry,Hoeffel,Female,White,25-29,Republican,Moderate,,"$100,000-$149,999",,Catholic,A few times a year,,,No,No,,For your candidate,,,,,,,,,,Both candidates did,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,,,,,,,,,,,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,,,All others,White,Philly suburbs,Suburbs,Suburbs,6.0,19460.0
1526193.0,Pennsylvania,159.0,State,1.0,Call 3,Complete,0.856399357318878,Bush,Specter,Male,White,50-59,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,Omit,Postgraduate study,No one does,Yes,No,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Omit,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Omit,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Omit,Omit,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Rural,Small cities and Rural,5.0,16948.0
1486398.0,Pennsylvania,61.0,State,1.0,Call 1,Complete,0.824297785758972,Bush,Specter,Female,White,50-59,Republican,Moderate,No,"$15,000-$29,999",Worse today,Protestant,Once a week,High school graduate,No one does,No,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Only John Kerry did,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Kerry did/Neither candidate did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Rural,Small cities and Rural,5.0,15848.0
1486397.0,Pennsylvania,29.0,State,1.0,Call 1,Complete,0.99516773223877,Bush,Specter,Female,White,30-39,Republican,Moderate,No,"$100,000-$149,999",About the same,None,Never,Some college/associate degree,No one does,No,Yes,Before that,For your candidate,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,Only John Kerry did,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Kerry did/Neither candidate did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,Married women,White,Northeast,Suburbs,Suburbs,6.0,19508.0
1525284.0,Pennsylvania,12.0,National,3.0,Call 3,Complete,0.681609809398651,Kerry,Specter,Male,White,45-49,Democrat,Moderate,,,,Protestant,A few times a month,,,No,Yes,,Omit,,,,,,,,,,Both candidates did,White male,45-59,40-49,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,,,,,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,,,All others,White,Pittsburg area/West,Suburbs,Suburbs,14.0,15235.0
1505839.0,Pennsylvania,141.0,State,1.0,Call 2,Not complete,0.531706750392914,Kerry,Hoeffel,Female,Black,45-49,,,,,,,,,,,,Before that,For your candidate,Health care,Cares about people like me,Strongly disapprove,,,,,,Good,Omit,Non-white female,45-59,40-49,18-64,,,,,All others,All others,,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,Omit,Omit,,,All others,Black,Philadelphia,"City over 500,000","City over 50,000",2.0,19140.0
1505838.0,Pennsylvania,71.0,State,1.0,Call 2,Complete,1.06387686729431,Bush,Specter,Female,White,18-24,Republican,Moderate,No,"$150,000-$199,999",Better today,Other Christian,Never,Some college/associate degree,No one does,Yes,No,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Both candidates did,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,17.0,17036.0
1488478.0,Pennsylvania,50.0,State,1.0,Call 1,Complete,0.698830485343933,Other,Other,Female,White,30-39,Independent,Conservative,No,"$50,000-$74,999",About the same,None,Never,College graduate,No one does,Yes,Yes,Just today,Omit,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Good,Both candidates did,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,Married women,White,Central/Northern Tier,Suburbs,Suburbs,5.0,16823.0
1481531.0,Pennsylvania,83.0,National,1.0,Call 1,Complete,0.710087776184082,Kerry,Hoeffel,Female,White,50-59,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Catholic,A few times a year,High school graduate,"Yes, someone else does",,Yes,Before that,,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,,,Very badly,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,Someone in household is union member,Voter is not union member,Married women,White,Philly suburbs,Suburbs,Suburbs,7.0,19026.0
1481526.0,Pennsylvania,120.0,National,3.0,Call 1,Complete,3.53042387962341,Bush,Specter,Female,White,30-39,Independent,Liberal,,"$30,000-$49,999",,Catholic,A few times a month,,,No,No,,For your candidate,,,,,,,,,,Both candidates did,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,,,,,,,,,,,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,,,All others,White,Northeast,Suburbs,Suburbs,11.0,18655.0
1481524.0,Pennsylvania,68.0,State,1.0,Call 1,Complete,1.58517265319824,Bush,Specter,Female,White,65-74,Republican,Moderate,No,,Better today,Protestant,A few times a month,Some college/associate degree,No one does,No,No,Before that,Omit,Terrorism,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,Both candidates did,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,19.0,17050.0
1479041.0,Pennsylvania,68.0,State,1.0,Call 1,Complete,1.22639429569244,Bush,Specter,Female,White,40-44,Republican,Conservative,Yes,"$15,000-$29,999",About the same,Other Christian,A few times a month,High school graduate,No one does,No,No,Before that,For your candidate,Education,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Both candidates did,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,19.0,17050.0
