ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESIA04,SENIA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECIA,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1469570.0,Iowa,,State,1.0,,Complete,Phone survey,2.14226388931274,Bush,Grassley,Female,White,65-74,Republican,Conservative,No,,About the same,Other Christian,Once a week,Yes,College graduate,No,,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Not so good,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Central,Suburbs,Suburbs,,50322.0
1469571.0,Iowa,,State,1.0,,Complete,Phone survey,2.434161901474,Kerry,Small,Male,White,50-59,Independent,Moderate,No,"$50,000-$74,999",About the same,Protestant,Once a week,No,High school graduate,Yes,,For your candidate,Taxes,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Neither of them,Somewhat badly,About the same,Good,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,All others,White,East,"City: 50,000 to 500,000","City over 50,000",,50701.0
1469572.0,Iowa,,State,1.0,,Complete,Phone survey,1.11487519741058,Kerry,Grassley,Female,White,30-39,Democrat,Liberal,No,"$30,000-$49,999",Worse today,None,Never,No,Some college/associate degree,No,,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Worse today,Poor,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,White,East,"City: 50,000 to 500,000","City over 50,000",,52403.0
1469573.0,Iowa,,State,1.0,,Complete,Phone survey,2.81705689430237,Bush,Grassley,Male,White,30-39,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,Once a week,Yes,College graduate,Yes,,For your candidate,Omit,Omit,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,East,Suburbs,Suburbs,,52073.0
1469574.0,Iowa,,State,1.0,,Complete,Phone survey,2.09495854377747,Kerry,Small,Male,White,50-59,Democrat,Moderate,No,"$150,000-$199,999",Worse today,Something else,Never,Yes,Did not complete high school,Yes,,For your candidate,Economy/Jobs,Omit,Strongly disapprove,Somewhat disapprove,Omit,Omit,Only John Kerry,Somewhat well,Worse today,Poor,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,White evangelicals,Never,All others,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,All others,White,West,Rural,Small cities and Rural,,51334.0
1469575.0,Iowa,,State,1.0,,Complete,Phone survey,0.786766469478607,Kerry,Small,Female,White,75 or over,Independent,Moderate,No,,Worse today,Other Christian,Once a week,Yes,High school graduate,Yes,,For your candidate,Health care,Cares about people like me,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Not so good,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,East,Rural,Small cities and Rural,,50616.0
1469576.0,Iowa,,State,1.0,,Complete,Phone survey,1.57353293895721,Kerry,Small,Female,White,65-74,Democrat,Liberal,No,"$15,000-$29,999",Worse today,Protestant,Once a week,Yes,High school graduate,Yes,,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,East,"City: 10,000 to 49,999",Small cities and Rural,,52632.0
1469577.0,Iowa,,State,1.0,,Complete,Phone survey,1.71638679504395,,Grassley,Male,White,65-74,,Moderate,Yes,,About the same,Catholic,Never,No,High school graduate,No,,Omit,Health care,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Omit,Omit,Somewhat well,About the same,Good,White male,60 or over,65 or over,65 or over,,,,Catholic,White Catholic,All others,All others,Never,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Omit,Omit,Omit,Omit,All others,White,East,Rural,Small cities and Rural,,50629.0
1469578.0,Iowa,,State,1.0,,Complete,Phone survey,2.77558588981628,Bush,Grassley,Female,White,60-64,Something Else,Moderate,No,"$50,000-$74,999",About the same,Protestant,More than once a week,Yes,Some college/associate degree,Yes,,Omit,Education,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Omit,Somewhat well,About the same,Not so good,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Omit,Omit,Only Bush/Both,Only Bush/Neither,Married women,White,East,"City: 10,000 to 49,999",Small cities and Rural,,52761.0
1469579.0,Iowa,,State,1.0,,Complete,Phone survey,1.99101555347443,Kerry,Grassley,Female,White,65-74,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,Once a week,Yes,College graduate,Yes,,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Both of them,Very badly,Worse today,Not so good,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Married women,White,East,"City: 10,000 to 49,999",Small cities and Rural,,52601.0
1469580.0,Iowa,,State,1.0,,Complete,Phone survey,2.81705689430237,Bush,Grassley,Male,White,50-59,Republican,Conservative,No,"$75,000-$99,999",Better today,Catholic,Once a week,No,High school graduate,Yes,,For your candidate,Moral values,Omit,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Excellent,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,East,Rural,Small cities and Rural,,52151.0
1469581.0,Iowa,,State,1.0,,Complete,Phone survey,1.0836968421936,Kerry,Small,Male,White,75 or over,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Other Christian,Never,Yes,High school graduate,Yes,,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Never,All others,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,,50632.0
1469582.0,Iowa,,State,1.0,,Complete,Phone survey,2.5274829864502,Kerry,Grassley,Female,White,45-49,Democrat,Moderate,No,"Under $15,000",Worse today,None,Never,No,Some college/associate degree,Yes,,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,About the same,Good,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,Central,Suburbs,Suburbs,,50226.0
1469583.0,Iowa,,State,1.0,,Complete,Phone survey,1.31666624546051,Kerry,Small,Male,White,65-74,Democrat,Liberal,No,"Under $15,000",About the same,Catholic,More than once a week,No,High school graduate,No,,For your candidate,Terrorism,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Omit,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Good,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Central,"City: 10,000 to 49,999",Small cities and Rural,,50501.0
1469584.0,Iowa,,State,1.0,,Complete,Phone survey,2.81705689430237,Bush,Grassley,Female,White,45-49,Republican,Conservative,No,"$75,000-$99,999",About the same,Protestant,Once a week,Yes,Some college/associate degree,Yes,,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,Central,Rural,Small cities and Rural,,50247.0
1469585.0,Iowa,,State,1.0,,Complete,Phone survey,0.301405727863312,Nader,Grassley,Male,White,75 or over,Independent,Liberal,No,"$15,000-$29,999",About the same,Protestant,Once a week,Yes,College graduate,No,,Omit,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,About the same,Good,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,East,"City: 10,000 to 49,999",Small cities and Rural,,52601.0
1469586.0,Iowa,,State,1.0,,Complete,Phone survey,0.955902814865112,Kerry,Small,Female,White,75 or over,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Protestant,A few times a month,Yes,High school graduate,No,,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Central,Rural,Small cities and Rural,,50219.0
1469587.0,Iowa,,State,1.0,,Complete,Phone survey,1.69306695461273,Bush,Small,Female,White,65-74,Independent,,No,"$15,000-$29,999",About the same,Protestant,A few times a month,Yes,High school graduate,No,,For your candidate,Iraq,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Central,"City: 50,000 to 500,000","City over 50,000",,50315.0
1469588.0,Iowa,,State,1.0,,Complete,Phone survey,2.77558588981628,Bush,Grassley,Female,White,75 or over,Republican,Conservative,No,"$15,000-$29,999",About the same,Protestant,Once a week,Yes,High school graduate,,,For your candidate,Iraq,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,West,"City: 50,000 to 500,000","City over 50,000",,51503.0
