ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESNE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1513659.0,Nebraska,39.0,State,1.0,Call 2,1.10825061798096,Kerry,Male,White,40-44,Democrat,Moderate,"$50,000-$74,999",About the same,,Yes,No,Just today,For your candidate,Somewhat approve,Strongly approve,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",,,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1488491.0,Nebraska,54.0,National,1.0,Call 1,1.19210958480835,Bush,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,No,No,Before that,,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1535637.0,Nebraska,30.0,State,1.0,Call 3,1.0397287607193,Bush,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1513656.0,Nebraska,22.0,State,1.0,Call 2,0.54006952047348,Bush,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1536985.0,Nebraska,30.0,State,1.0,Call 3,1.12755060195923,Bush,Male,White,75 or over,Republican,Moderate,"Under $15,000",Worse today,Protestant,Yes,,Before that,Against his opponent,Strongly approve,Strongly disapprove,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1536974.0,Nebraska,16.0,State,1.0,Call 3,0.880113303661346,Bush,Male,White,50-59,Something Else,Conservative,"$75,000-$99,999",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1487979.0,Nebraska,41.0,State,1.0,Call 1,1.07810115814209,Bush,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68507.0
1536971.0,Nebraska,39.0,State,1.0,Call 3,0.803489804267883,Bush,Male,White,30-39,Republican,Liberal,"$100,000-$149,999",Better today,Protestant,Yes,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1513639.0,Nebraska,24.0,State,1.0,Call 2,0.653998136520386,Kerry,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,No,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1487970.0,Nebraska,24.0,State,1.0,Call 1,0.950522363185883,Bush,Male,White,50-59,Republican,Moderate,"$15,000-$29,999",About the same,Protestant,No,No,Just today,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1492634.0,Nebraska,54.0,National,3.0,Call 1,1.27966618537903,Bush,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",,Other Christian,Yes,,,For your candidate,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,,,,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1513627.0,Nebraska,60.0,National,4.0,Call 2,1.25313806533813,Kerry,Female,White,75 or over,Democrat,Moderate,"$100,000-$149,999",,,,No,Before that,,,,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1536954.0,Nebraska,48.0,State,1.0,Call 3,0.903378844261169,Bush,Female,White,45-49,Republican,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1487959.0,Nebraska,22.0,State,1.0,Call 1,0.354059725999832,Kerry,Female,Black,40-44,Democrat,Conservative,"$50,000-$74,999",About the same,Other Christian,No,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1487957.0,Nebraska,25.0,State,1.0,Call 1,0.597304582595825,Kerry,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Worse today,None,No,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1513619.0,Nebraska,41.0,State,1.0,Call 2,1.46372723579407,Kerry,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68507.0
1487955.0,Nebraska,54.0,National,1.0,Call 1,1.38775455951691,Bush,Male,White,65-74,Republican,Conservative,"$15,000-$29,999",Better today,None,No,,Before that,,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1487954.0,Nebraska,48.0,State,1.0,Call 1,1.45052111148834,Kerry,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,Yes,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1485824.0,Nebraska,50.0,State,1.0,Call 1,0.651378333568573,Kerry,Male,White,18-24,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,No,No,During the last month,For your candidate,Strongly approve,Somewhat approve,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1513606.0,Nebraska,39.0,State,1.0,Call 2,1.03242254257202,Kerry,Female,White,45-49,Democrat,Moderate,,Better today,Other Christian,,No,Before that,Against his opponent,Somewhat approve,Somewhat disapprove,White female,45-59,40-49,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1487942.0,Nebraska,16.0,State,1.0,Call 1,0.564121007919312,Kerry,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1515222.0,Nebraska,22.0,State,1.0,Call 2,0.377503365278244,Kerry,Male,White,18-24,Independent,Liberal,"$50,000-$74,999",About the same,Other Christian,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1515220.0,Nebraska,54.0,National,1.0,Call 2,1.19210958480835,Bush,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,69356.0
1536920.0,Nebraska,16.0,State,1.0,Call 3,0.832942605018616,Bush,Female,White,25-29,Independent,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1536917.0,Nebraska,30.0,State,1.0,Call 3,0.968589007854462,Bush,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1513586.0,Nebraska,30.0,State,1.0,Call 2,0.931264877319336,Bush,Female,,60-64,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No,No,Before that,For your candidate,Strongly approve,Strongly approve,,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,CD 3,Rural,Small cities and Rural,3.0,68922.0
1487918.0,Nebraska,28.0,State,1.0,Call 1,0.868123829364777,Bush,Female,White,50-59,Republican,Liberal,"$100,000-$149,999",About the same,Protestant,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
