ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESWV04,GOVWV04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,GUNOWNER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWV,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1486451.0,West Virginia,44.0,State,1.0,Call 1,Complete,1.25644171237946,Bush,Warner,Female,White,30-39,Independent,Conservative,No,"$15,000-$29,999",Better today,Protestant,Yes,Postgraduate study,No one does,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Ohio River Region,Suburbs,Suburbs,1.0,26041.0
1481588.0,West Virginia,3.0,State,1.0,Call 1,Complete,0.839590966701508,Bush,Warner,Female,White,45-49,Republican,Moderate,No,"$15,000-$29,999",About the same,None,No,Some college/associate degree,No one does,No,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Appalachian Highlands,Suburbs,Suburbs,2.0,25420.0
1505892.0,West Virginia,69.0,State,1.0,Call 2,Complete,0.765185594558716,Bush,Manchin,Female,White,50-59,Democrat,Moderate,No,"$150,000-$199,999",About the same,Catholic,Yes,Some college/associate degree,No one does,Yes,No,Before that,Against his opponent,Moral values,Is honest and trustworthy,Somewhat disapprove,Somewhat approve,Safer from terrorism,Neither of them,Neither of them,Very badly,Not so good,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Appalachian Highlands,Rural,Small cities and Rural,2.0,26241.0
1525333.0,West Virginia,77.0,State,1.0,Call 3,Complete,1.83390486240387,Bush,Warner,Male,White,60-64,Republican,Moderate,No,"Under $15,000",Better today,Other Christian,Yes,Did not complete high school,No one does,Yes,Yes,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Charleston/Huntingon,Rural,Small cities and Rural,2.0,26143.0
1485913.0,West Virginia,70.0,State,1.0,Call 1,Complete,1.04935872554779,Kerry,Manchin,Male,White,65-74,Democrat,Liberal,No,,Worse today,Protestant,,High school graduate,"Yes, someone else does",Yes,Yes,During the last month,Omit,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White male,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Ohio River Region,Rural,Small cities and Rural,1.0,26362.0
1481577.0,West Virginia,17.0,State,1.0,Call 1,Complete,1.25774085521698,Kerry,Manchin,Female,White,60-64,Independent,Liberal,No,"$100,000-$149,999",Worse today,Other Christian,Yes,Postgraduate study,No one does,No,Yes,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Appalachian Highlands,Rural,Small cities and Rural,3.0,24901.0
1488517.0,West Virginia,54.0,State,1.0,Call 1,Complete,0.499089360237122,Bush,Manchin,Male,White,50-59,Independent,Moderate,No,"$75,000-$99,999",Worse today,Protestant,Yes,College graduate,No one does,Yes,Yes,During the last month,Against his opponent,Moral values,Is honest and trustworthy,Strongly disapprove,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Poor,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Rural,Small cities and Rural,3.0,26651.0
1481572.0,West Virginia,5.0,State,1.0,Call 1,Complete,0.848319590091705,Bush,Manchin,Female,White,50-59,Democrat,Moderate,No,"$30,000-$49,999",About the same,Protestant,Yes,High school graduate,No one does,Yes,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Monongahla River Valley,Rural,Small cities and Rural,2.0,26639.0
1505875.0,West Virginia,29.0,State,1.0,Call 2,Complete,0.924668371677399,Kerry,Manchin,Female,White,30-39,Democrat,Moderate,No,"$150,000-$199,999",Better today,Jewish,No,College graduate,No one does,No,Yes,Before that,For your candidate,Iraq,Omit,Strongly disapprove,Strongly disapprove,Omit,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Charleston/Huntingon,"City: 50,000 to 500,000","City over 50,000",2.0,25314.0
1486430.0,West Virginia,19.0,State,1.0,Call 1,Complete,1.10362589359283,Bush,Warner,Female,White,65-74,Independent,Moderate,No,"Under $15,000",Better today,Something else,No,Did not complete high school,No one does,Yes,No,Before that,Against his opponent,Terrorism,Cares about people like me,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Appalachian Highlands,Rural,Small cities and Rural,2.0,26836.0
1505871.0,West Virginia,37.0,State,1.0,Call 2,Complete,1.30847001075745,Kerry,Manchin,Male,White,50-59,Independent,Moderate,No,"$15,000-$29,999",Worse today,Protestant,,High school graduate,No one does,Yes,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Rural,Small cities and Rural,3.0,25524.0
1486426.0,West Virginia,32.0,State,1.0,Call 1,Complete,0.906886339187622,Kerry,Manchin,Female,White,30-39,Republican,Moderate,No,"$50,000-$74,999",Worse today,Other Christian,No,College graduate,No one does,No,Yes,Before that,Against his opponent,Health care,Is honest and trustworthy,Strongly disapprove,Omit,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Poor,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Charleston/Huntingon,Suburbs,Suburbs,2.0,25071.0
1481564.0,West Virginia,74.0,State,1.0,Call 1,Complete,1.4353746175766,Bush,Warner,Male,White,40-44,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,Yes,Some college/associate degree,No one does,No,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Ohio River Region,Rural,Small cities and Rural,1.0,26175.0
1481563.0,West Virginia,23.0,State,1.0,Call 1,Complete,1.29183721542358,Bush,Warner,Male,White,50-59,Republican,Moderate,No,"$50,000-$74,999",Better today,Protestant,No,High school graduate,No one does,Yes,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Ohio River Region,Rural,Small cities and Rural,2.0,25271.0
1486423.0,West Virginia,49.0,State,1.0,Call 1,Complete,0.976268529891968,Bush,Warner,Female,White,50-59,Independent,Moderate,No,"$50,000-$74,999",Better today,Other Christian,Yes,High school graduate,No one does,Yes,Yes,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Strongly disapprove,Less safe from terrorism,Only George W. Bush,Both of them,Very badly,Poor,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Appalachian Highlands,Rural,Small cities and Rural,3.0,25922.0
1486420.0,West Virginia,58.0,State,1.0,Call 1,Complete,1.08510982990265,Kerry,Manchin,Female,White,65-74,Democrat,Moderate,No,"$75,000-$99,999",About the same,Protestant,Yes,High school graduate,No one does,Yes,Yes,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Appalachian Highlands,Rural,Small cities and Rural,2.0,26802.0
