ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESMS04,AMEND1MS,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1527414.0,Mississippi,53.0,State,1.0,Call 3,0.95216315984726,Bush,Yes,Female,White,30-39,Republican,Liberal,"$15,000-$29,999",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1508749.0,Mississippi,53.0,State,1.0,Call 2,1.36182224750519,Bush,Yes,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1481104.0,Mississippi,70.0,State,1.0,Call 1,0.861480951309204,Bush,Yes,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,Before that,Against his opponent,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1508741.0,Mississippi,36.0,State,1.0,Call 2,0.643659651279449,Kerry,Yes,Female,Black,50-59,Democrat,Moderate,"$75,000-$99,999",Better today,Something else,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1513399.0,Mississippi,102.0,State,1.0,Call 2,1.05050086975098,Bush,Yes,Male,White,18-24,Republican,Liberal,"$50,000-$74,999",About the same,Other Christian,Yes,Just today,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1508728.0,Mississippi,80.0,State,1.0,Call 2,1.26876628398895,Kerry,Did not vote,Male,Black,65-74,,,,Worse today,Other Christian,,Omit,Omit,Strongly disapprove,Somewhat disapprove,Non-white male,60 or over,65 or over,65 or over,,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Omit,Omit,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1529722.0,Mississippi,80.0,State,1.0,Call 3,0.943288028240204,Kerry,Yes,Male,Black,18-24,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1483060.0,Mississippi,109.0,State,1.0,Call 1,1.00506103038788,Bush,Yes,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1483055.0,Mississippi,95.0,State,1.0,Call 1,1.41628932952881,Kerry,Yes,Male,Black,60-64,Democrat,Liberal,"Under $15,000",About the same,Protestant,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,Non-white male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1527380.0,Mississippi,70.0,State,1.0,Call 3,0.821788370609283,Bush,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,Omit,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1506382.0,Mississippi,19.0,State,1.0,Call 2,0.425125449895859,Kerry,Yes,Female,White,50-59,Democrat,Moderate,,Worse today,Protestant,Yes,Before that,For your candidate,Somewhat disapprove,Omit,White female,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1508713.0,Mississippi,109.0,State,1.0,Call 2,0.740269720554352,Kerry,No,Male,Black,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,Yes,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38668.0
1527375.0,Mississippi,19.0,State,1.0,Call 3,0.474606961011887,Bush,Yes,Female,,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,Southeast,Suburbs,Suburbs,4.0,39401.0
1506371.0,Mississippi,111.0,State,1.0,Call 2,1.68716812133789,Bush,Yes,Male,White,18-24,Republican,Moderate,"Under $15,000",About the same,Other Christian,Yes,During the last month,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38663.0
1480707.0,Mississippi,28.0,National,3.0,Call 1,1.29847586154938,Bush,No,Female,White,60-64,Independent,Liberal,"Under $15,000",,Protestant,Yes,,Against his opponent,,,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1527365.0,Mississippi,53.0,State,1.0,Call 3,0.602161586284637,Kerry,No,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1505945.0,Mississippi,70.0,State,1.0,Call 2,1.23212492465973,Bush,Yes,Male,White,65-74,Republican,Moderate,"$15,000-$29,999",About the same,Catholic,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1508699.0,Mississippi,36.0,State,1.0,Call 2,0.562502503395081,,No,Male,Black,50-59,Democrat,Conservative,"$15,000-$29,999",Worse today,Something else,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1481056.0,Mississippi,95.0,State,1.0,Call 1,0.980038940906525,Kerry,,Male,Black,18-24,Democrat,Liberal,"Under $15,000",About the same,Other Christian,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1506359.0,Mississippi,80.0,State,1.0,Call 2,0.943288028240204,Kerry,Yes,Male,Black,18-24,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1508690.0,Mississippi,53.0,State,1.0,Call 2,0.754189729690552,Kerry,No,Male,Black,25-29,Democrat,,,About the same,Protestant,,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white male,18-29,25-29,18-64,Democrat,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1483023.0,Mississippi,19.0,State,1.0,Call 1,0.507924318313599,Kerry,Yes,Male,Black,25-29,Independent,Moderate,"$30,000-$49,999",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,4.0,39401.0
1506352.0,Mississippi,5.0,State,1.0,Call 2,1.23388373851776,Kerry,,,Black,65-74,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1529681.0,Mississippi,102.0,State,1.0,Call 2,0.971561789512634,Kerry,Yes,Female,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Better today,Something else,Yes,Before that,Against his opponent,Strongly approve,Strongly approve,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Southeast,Suburbs,Suburbs,3.0,39073.0
1527345.0,Mississippi,95.0,State,1.0,Call 3,0.995628237724304,Bush,Yes,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1497012.0,Mississippi,87.0,State,1.0,Call 1,2.08649015426636,Bush,Yes,Female,White,65-74,Republican,Moderate,"$15,000-$29,999",About the same,Other Christian,,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,3.0,39350.0
1507718.0,Mississippi,87.0,State,1.0,Call 2,1.02498888969421,Kerry,No,Male,Black,45-49,Democrat,Conservative,"Under $15,000",About the same,,Yes,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,3.0,39350.0
