ID,STANUM,QTYPE,VERSION,TELEPOLL,WGT,PRESOR04,SENOR04,MEAS33OR,MEAS36OR,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,MARRIED,LATINO,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECOR,COUNTACC,ENVIRON,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,ZIPCODE
1465275.0,Oregon,State,1.0,Phone survey,1.07145798206329,Kerry,Wyden,Yes,,Male,White,50-59,Independent,Moderate,No,"$50,000-$74,999",About the same,Catholic,No,High school graduate,"Yes, I am",Yes,No,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Somewhat confident,Keeping jobs in your state,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Northwest Pacific Coast,Rural,Small cities and Rural,97391.0
1465276.0,Oregon,State,1.0,Phone survey,0.659488379955292,Kerry,Wyden,No,No,Male,White,75 or over,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Other Christian,No,Some college/associate degree,No one is,No,No,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat badly,Not so good,Somewhat confident,Keeping jobs in your state,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Multnomah county,"City over 500,000","City over 50,000",97233.0
1465277.0,Oregon,State,1.0,Phone survey,1.14576458930969,Bush,King,No,Yes,Male,White,65-74,Republican,Moderate,No,"$30,000-$49,999",About the same,Protestant,Yes,High school graduate,No one is,Yes,No,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Poor,Not very confident,Keeping jobs in your state,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South and East,Rural,Small cities and Rural,97873.0
1465278.0,Oregon,State,1.0,Phone survey,1.05720162391663,Kerry,Wyden,Yes,No,Female,White,65-74,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Protestant,No,High school graduate,No one is,Yes,No,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Very confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Suburbs and capital,"City: 10,000 to 49,999",Small cities and Rural,97058.0
1465279.0,Oregon,State,1.0,Phone survey,1.35647094249725,Did not vote,Wyden,Yes,No,Male,White,30-39,Independent,,No,"$30,000-$49,999",Better today,None,No,College graduate,"Yes, I am and someone else is",Yes,No,Omit,Moral values,Has strong religious faith,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Not so good,Very confident,Protecting the environment,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Multnomah county,,,
1465280.0,Oregon,State,1.0,Phone survey,1.10083794593811,Bush,King,Yes,No,Female,White,30-39,Republican,Moderate,No,"$75,000-$99,999",Better today,Other Christian,Yes,College graduate,No one is,Yes,No,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Protecting the environment,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Suburbs and capital,Suburbs,Suburbs,97006.0
1465281.0,Oregon,State,1.0,Phone survey,0.543168485164642,Kerry,Wyden,No,No,Male,,,,,No,,Worse today,,No,,"Yes, I am",,,Against his opponent,Taxes,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Very confident,Keeping jobs in your state,,,,,,,,,,,All others,,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,,Multnomah county,"City over 500,000","City over 50,000",97233.0
1465282.0,Oregon,State,1.0,Phone survey,0.79654735326767,Bush,Wyden,Yes,No,Female,White,18-24,Democrat,Liberal,No,"$50,000-$74,999",Better today,None,No,Some college/associate degree,No one is,No,No,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Neither of them,Somewhat well,Good,Very confident,Protecting the environment,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,No degree,Strongly/Somewhat approve,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,South and East,Rural,Small cities and Rural,97449.0
1465283.0,Oregon,State,1.0,Phone survey,0.448176681995392,Bush,Wyden,No,No,Male,White,65-74,Republican,Moderate,No,"$100,000-$149,999",About the same,None,No,College graduate,No one is,Yes,No,Against his opponent,Iraq,Has clear stands on the issues,Somewhat disapprove,Strongly approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat badly,Poor,Very confident,Keeping jobs in your state,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,Rural,Small cities and Rural,97130.0
1465284.0,Oregon,State,1.0,Phone survey,1.08403396606445,Bush,King,Yes,No,Female,White,75 or over,Republican,Moderate,No,,Better today,Protestant,No,College graduate,No one is,Yes,No,Omit,Economy/Jobs,Omit,Strongly approve,Somewhat disapprove,Omit,Only George W. Bush,Only George W. Bush,Omit,Omit,Omit,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Somewhat/Strongly disapprove,Omit,Omit,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97401.0
1465285.0,Oregon,State,1.0,Phone survey,1.08190822601318,Kerry,Wyden,No,No,Male,White,25-29,Independent,Liberal,No,"$50,000-$74,999",About the same,Mormon/LDS,No,Postgraduate study,No one is,Yes,No,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Not so good,Very confident,Protecting the environment,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97006.0
1465286.0,Oregon,State,1.0,Phone survey,0.515659809112549,Bush,Wyden,No,Yes,Female,White,60-64,Democrat,Moderate,No,"Under $15,000",About the same,Protestant,Yes,High school graduate,No one is,No,No,For your candidate,Health care,Has strong religious faith,Somewhat approve,Somewhat approve,Less safe from terrorism,Neither of them,Only George W. Bush,Very badly,Poor,Somewhat confident,Keeping jobs in your state,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South and East,Rural,Small cities and Rural,97885.0
1465287.0,Oregon,State,1.0,Phone survey,0.503169655799866,Kerry,Wyden,Yes,No,Male,White,65-74,Democrat,Moderate,No,"$15,000-$29,999",About the same,Catholic,No,Some college/associate degree,No one is,No,No,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Not so good,Very confident,Keeping jobs in your state,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,"City: 10,000 to 49,999",Small cities and Rural,97355.0
1465288.0,Oregon,State,1.0,Phone survey,1.09460687637329,Bush,King,No,Yes,Female,White,65-74,Republican,Conservative,No,"$30,000-$49,999",Better today,Catholic,No,Some college/associate degree,No one is,Yes,No,For your candidate,Economy/Jobs,Is intelligent,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Poor,Very confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Suburbs and capital,"City: 50,000 to 500,000","City over 50,000",97302.0
1465289.0,Oregon,State,1.0,Phone survey,0.817588925361633,Bush,,No,Yes,Female,White,50-59,Something Else,Conservative,No,"$30,000-$49,999",About the same,Protestant,Yes,Some college/associate degree,"Yes, I am",No,No,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Very confident,Keeping jobs in your state,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Suburbs and capital,,,
1465290.0,Oregon,State,1.0,Phone survey,0.781396806240082,Bush,Did not vote,No,Yes,Male,White,75 or over,Republican,Moderate,No,"$50,000-$74,999",Better today,Protestant,No,College graduate,No one is,Yes,No,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Not very confident,Omit,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97224.0
1465291.0,Oregon,State,1.0,Phone survey,1.27536058425903,Bush,King,No,Yes,Female,White,18-24,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,Yes,College graduate,No one is,No,No,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Poor,Very confident,Protecting the environment,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97023.0
1465292.0,Oregon,State,1.0,Phone survey,0.503169655799866,Kerry,Wyden,Yes,Yes,Male,White,65-74,Democrat,Moderate,No,"$15,000-$29,999",About the same,Protestant,No,High school graduate,No one is,Yes,No,Against his opponent,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Poor,Very confident,Keeping jobs in your state,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,Suburbs,Suburbs,97463.0
