ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESAK04,SENAK04,HOUAK04,BM2AK,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,FMURKOW,LISAMURK,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACEAK,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1503097.0,Alaska,1.0,State,1.0,Call 1,Complete,1.2493622303009,Kerry,Murkowski,Young,Yes,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,,No,In the last three days,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Approve,Appropriate,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99901.0
1503109.0,Alaska,14.0,State,1.0,Call 1,Complete,0.411227077245712,Kerry,Knowles,Higgins,Yes,Female,White,45-49,Democrat,Moderate,"$150,000-$199,999",Better today,Protestant,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Approve,Appropriate,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,99654.0
1503110.0,Alaska,12.0,State,1.0,Call 1,Complete,0.386741489171982,Nader,Other,Other,No,Female,Hispanic/Latino,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,Sometime last week,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Neither of them,Omit,Inappropriate,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Hispanic/Latino,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,99705.0
1503119.0,Alaska,32.0,State,1.0,Call 1,Complete,1.23198676109314,Bush,Murkowski,Young,No,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Approve,Appropriate,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99516.0
1503125.0,Alaska,21.0,State,1.0,Call 1,Complete,1.24921834468842,Kerry,Knowles,Higgins,No,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Approve,Inappropriate,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Suburbs,Suburbs,1.0,99504.0
1503126.0,Alaska,34.0,State,1.0,Call 1,Complete,1.81731176376343,,Knowles,Young,No,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Disapprove,Inappropriate,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99540.0
1503137.0,Alaska,5.0,State,1.0,Call 1,Complete,0.587681293487549,Kerry,Knowles,Higgins,Yes,Male,White,40-44,Independent,Liberal,"$75,000-$99,999",Better today,None,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99801.0
1503142.0,Alaska,20.0,State,1.0,Call 1,Complete,1.24514806270599,Bush,Murkowski,Young,No,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Approve,Appropriate,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99504.0
1503144.0,Alaska,3.0,State,1.0,Call 1,Complete,0.758337020874023,Kerry,Knowles,Higgins,No,Female,Other,60-64,Democrat,Conservative,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly approve,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,Non-white female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Alaska native,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99835.0
1503151.0,Alaska,36.0,State,1.0,Call 1,Complete,0.768990159034729,Kerry,Knowles,Young,Yes,Female,White,18-24,Democrat,Liberal,,Worse today,None,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White female,18-29,18-24,18-64,Democrat,,,None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,99603.0
1503155.0,Alaska,17.0,State,1.0,Call 1,Complete,0.411086142063141,Kerry,Knowles,Higgins,,Male,White,65-74,Independent,,"$75,000-$99,999",Worse today,Protestant,No,Before that,For your candidate,Health care,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Rural,Small cities and Rural,1.0,99645.0
1503165.0,Alaska,7.0,State,1.0,Call 1,Complete,0.981184899806976,Bush,Murkowski,Young,No,Male,Black,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,Before that,Against his opponent,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Approve,Inappropriate,Non-white male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Black,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99709.0
1503170.0,Alaska,37.0,State,1.0,Call 1,Complete,0.604104280471802,Kerry,Knowles,Higgins,No,Female,White,50-59,Democrat,Moderate,"$150,000-$199,999",About the same,Something else,Yes,Before that,Against his opponent,Terrorism,Is intelligent,Strongly disapprove,Somewhat disapprove,Only John Kerry,Disapprove,Inappropriate,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,99603.0
1503188.0,Alaska,34.0,State,1.0,Call 1,Complete,0.698220193386078,Kerry,Knowles,Higgins,Yes,Male,White,30-39,Independent,Moderate,"$15,000-$29,999",Worse today,Protestant,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Suburbs,Suburbs,1.0,99540.0
1503226.0,Alaska,12.0,State,1.0,Call 1,Complete,0.319445997476578,,Murkowski,,No,Female,White,45-49,Something Else,Conservative,,Better today,Other Christian,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Omit,Omit,White female,45-59,40-49,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,99705.0
1503227.0,Alaska,34.0,State,1.0,Call 1,Complete,0.883653581142426,Kerry,Knowles,Young,Yes,Male,White,30-39,Democrat,Liberal,"$100,000-$149,999",Worse today,None,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Appropriate,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Suburbs,Suburbs,1.0,99540.0
1503235.0,Alaska,1.0,State,1.0,Call 1,Complete,1.2537362575531,Bush,Murkowski,Young,No,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Approve,Appropriate,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99901.0
1503236.0,Alaska,3.0,State,1.0,Call 1,Complete,0.873774230480194,Kerry,Knowles,Young,No,Male,Other,60-64,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,Before that,For your candidate,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,Disapprove,Inappropriate,Non-white male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Alaska native,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99835.0
1503253.0,Alaska,5.0,State,1.0,Call 1,Complete,0.571960985660553,Kerry,Knowles,Higgins,Yes,Female,White,30-39,Independent,Liberal,"$15,000-$29,999",Worse today,None,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Disapprove,Inappropriate,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99801.0
1503257.0,Alaska,36.0,State,1.0,Call 1,Complete,0.326423674821854,Kerry,Murkowski,Young,Yes,Male,White,50-59,Democrat,Liberal,"Under $15,000",About the same,None,No,Sometime last week,Against his opponent,Moral values,Is intelligent,Strongly disapprove,Somewhat approve,Only John Kerry,Approve,Appropriate,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Anchorage-Fairbanks Corridor,Rural,Small cities and Rural,1.0,99603.0
1503269.0,Alaska,7.0,State,1.0,Call 1,Complete,0.75188410282135,Bush,Knowles,Young,Yes,Female,Other,18-24,Independent,Moderate,"$150,000-$199,999",About the same,Catholic,No,Before that,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Only George W. Bush,Disapprove,Inappropriate,Non-white female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Alaska native,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99709.0
1503271.0,Alaska,20.0,State,1.0,Call 1,Complete,0.706715226173401,Kerry,Knowles,Higgins,Yes,Male,White,60-64,Democrat,Moderate,"$100,000-$149,999",Worse today,Something else,No,Before that,Against his opponent,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Suburbs,Suburbs,1.0,99504.0
1503274.0,Alaska,34.0,State,1.0,Call 1,Complete,0.42329615354538,Kerry,Knowles,Young,,Female,,45-49,Democrat,Moderate,"$50,000-$74,999",About the same,,No,Just today,Omit,Omit,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Omit,Omit,Inappropriate,,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",,,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Omit,Omit,,Anchorage,Suburbs,Suburbs,1.0,99540.0
