ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESAL04,SENAL04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1492106.0,Alabama,18.0,State,1.0,Call 1,0.589187383651733,Kerry,Shelby,Male,White,60-64,Democrat,Conservative,"$200,000 or more",Worse today,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1508650.0,Alabama,1.0,State,1.0,Call 2,0.705613255500793,Bush,Shelby,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Suburbs,Suburbs,1.0,36530.0
1506443.0,Alabama,6.0,State,1.0,Call 2,1.00414192676544,Bush,Shelby,Female,White,50-59,Independent,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,4.0,35031.0
1481072.0,Alabama,80.0,State,1.0,Call 1,0.946795225143433,Kerry,Did not vote,Female,Black,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Black belt,"City: 50,000 to 500,000","City over 50,000",2.0,36109.0
1487690.0,Alabama,10.0,National,2.0,Call 1,1.35226285457611,Bush,Shelby,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1481070.0,Alabama,51.0,State,1.0,Call 1,0.809466660022736,Kerry,Sowell,Female,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1507542.0,Alabama,32.0,State,1.0,Call 2,1.08289289474487,Bush,Shelby,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,2.0,36092.0
1483274.0,Alabama,6.0,State,1.0,Call 1,0.707442760467529,Kerry,Sowell,Male,White,40-44,Democrat,Liberal,"$30,000-$49,999",Worse today,Something else,No,Sometime last week,Against his opponent,Somewhat disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North central,Suburbs,Suburbs,4.0,35031.0
1506736.0,Alabama,1.0,State,1.0,Call 2,0.511581122875214,Kerry,Shelby,Female,White,40-44,Democrat,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,Just today,Omit,Strongly disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,South,Suburbs,Suburbs,1.0,36530.0
1508641.0,Alabama,38.0,State,1.0,Call 2,1.20059859752655,Bush,Shelby,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jefferson county,Suburbs,Suburbs,7.0,35022.0
1507534.0,Alabama,51.0,State,1.0,Call 2,0.756541609764099,Bush,Shelby,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Worse today,Protestant,Yes,Before that,Against his opponent,Somewhat approve,Strongly disapprove,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1508635.0,Alabama,99.0,National,2.0,Call 2,1.05519759654999,Kerry,Sowell,Female,Black,45-49,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,Yes,During the last month,,Somewhat approve,Somewhat approve,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,North central,Suburbs,Suburbs,3.0,36078.0
1491272.0,Alabama,28.0,State,1.0,Call 1,0.813666701316834,Kerry,Sowell,Male,White,18-24,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,Yes,In the last three days,For your candidate,Strongly approve,Somewhat approve,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,4.0,35962.0
1487676.0,Alabama,10.0,National,1.0,Call 1,0.695612549781799,Kerry,Sowell,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,During the last month,,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1482156.0,Alabama,6.0,State,1.0,Call 1,0.943647742271423,Kerry,Did not vote,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,During the last month,For your candidate,Strongly disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North central,Suburbs,Suburbs,4.0,35031.0
1488773.0,Alabama,10.0,National,3.0,Call 1,1.08562088012695,Bush,Shelby,Female,White,18-24,Republican,Conservative,,,Other Christian,Yes,,Omit,,,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,,,,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1526274.0,Alabama,28.0,State,1.0,Call 3,1.43857753276825,Bush,Shelby,Female,White,65-74,Republican,Liberal,"$15,000-$29,999",Worse today,,No,Just today,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,4.0,35962.0
1528479.0,Alabama,99.0,National,4.0,Call 3,1.36636412143707,Kerry,Sowell,Female,Black,65-74,Democrat,Moderate,"Under $15,000",,,,Before that,,,,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Black,North central,Suburbs,Suburbs,3.0,36078.0
1526271.0,Alabama,68.0,National,2.0,Call 3,1.40030157566071,Bush,Shelby,Male,White,18-24,Republican,Conservative,"Under $15,000",About the same,Protestant,Yes,Before that,,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 50,000 to 500,000","City over 50,000",5.0,35805.0
1488767.0,Alabama,10.0,National,1.0,Call 1,1.08562088012695,Bush,Shelby,Female,White,18-24,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,Yes,Before that,,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1526267.0,Alabama,51.0,State,1.0,Call 3,0.890032589435577,Kerry,Sowell,Male,Black,18-24,Democrat,Liberal,"Under $15,000",Worse today,Protestant,Yes,During the last month,For your candidate,Somewhat disapprove,Somewhat approve,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1508618.0,Alabama,18.0,State,1.0,Call 2,0.919663667678833,Kerry,Sowell,Male,Black,65-74,Democrat,Moderate,,Worse today,Other Christian,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1516338.0,Alabama,28.0,State,1.0,Call 2,1.17505395412445,Bush,Shelby,Male,White,40-44,Republican,Liberal,"$30,000-$49,999",Better today,,,Sometime last week,Against his opponent,Somewhat approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,4.0,35962.0
1528469.0,Alabama,38.0,State,1.0,Call 3,1.469850897789,Bush,Shelby,Female,White,60-64,Republican,Conservative,,About the same,,,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jefferson county,Suburbs,Suburbs,7.0,35022.0
1506406.0,Alabama,80.0,State,1.0,Call 2,0.798250675201416,Bush,Shelby,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Black belt,"City: 50,000 to 500,000","City over 50,000",2.0,36109.0
1474620.0,Alabama,75.0,State,1.0,Call 1,1.73131561279297,Bush,Shelby,Female,White,60-64,Republican,Moderate,"$15,000-$29,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,36606.0
1507507.0,Alabama,18.0,State,1.0,Call 2,0.671489357948303,Kerry,Sowell,Female,Black,50-59,Democrat,Conservative,"$50,000-$74,999",Worse today,Protestant,Yes,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
