ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1504088.0,District of Columbia,26.0,State,1.0,Call 2,0.514276444911957,Kerry,Male,Black,45-49,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1478422.0,District of Columbia,26.0,State,1.0,Call 1,0.463520169258118,Kerry,Female,Black,30-39,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1504080.0,District of Columbia,5.0,State,1.0,Call 2,1.22868847846985,Bush,Female,Other,40-44,Independent,Moderate,,Worse today,Protestant,No,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,40-49,18-64,Independent,,,Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Other,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
1478832.0,District of Columbia,10.0,State,1.0,Call 1,1.0481595993042,Kerry,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",Worse today,None,No,Before that,Omit,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1526338.0,District of Columbia,31.0,State,1.0,Call 3,0.757936358451843,Kerry,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Worse today,Protestant,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
1476067.0,District of Columbia,5.0,State,1.0,Call 1,0.789708197116852,Kerry,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
1476563.0,District of Columbia,5.0,State,1.0,Call 1,1.13908791542053,Kerry,Male,Hispanic/Latino,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Hispanic/Latino,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
1504061.0,District of Columbia,31.0,State,1.0,Call 2,0.787984311580658,Kerry,Female,Black,45-49,Independent,Liberal,"$30,000-$49,999",Better today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1478394.0,District of Columbia,12.0,State,1.0,Call 1,1.08705830574036,Kerry,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Somewhat worried,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1503703.0,District of Columbia,9.0,State,1.0,Call 2,0.82008159160614,Kerry,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",Worse today,Protestant,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1525051.0,District of Columbia,9.0,State,1.0,Call 3,0.837893486022949,Kerry,Female,,60-64,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1504052.0,District of Columbia,12.0,State,1.0,Call 2,0.836161613464355,Kerry,Female,White,30-39,Democrat,Liberal,,Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,White female,30-44,30-39,18-64,Democrat,,,None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1504051.0,District of Columbia,22.0,State,1.0,Call 2,0.898306727409363,Kerry,Male,Black,50-59,Independent,Liberal,"$100,000-$149,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1478386.0,District of Columbia,10.0,State,1.0,Call 1,1.41566407680511,Bush,Male,White,30-39,Republican,Conservative,"$200,000 or more",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1478385.0,District of Columbia,28.0,State,1.0,Call 1,1.16207945346832,Kerry,Female,Black,60-64,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1525320.0,District of Columbia,16.0,State,1.0,Call 3,0.946745634078979,Kerry,Female,White,30-39,Democrat,Liberal,"$150,000-$199,999",Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1476049.0,District of Columbia,7.0,State,1.0,Call 1,1.43375337123871,Kerry,Male,Hispanic/Latino,40-44,Independent,Moderate,"$200,000 or more",Worse today,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,Southwest,"City over 500,000","City over 50,000",1.0,20001.0
1527369.0,District of Columbia,26.0,State,1.0,Call 3,0.463520169258118,Kerry,Female,Black,30-39,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1529701.0,District of Columbia,38.0,State,1.0,Call 3,0.875538110733032,Kerry,Female,Black,30-39,,Liberal,"$15,000-$29,999",Worse today,Other Christian,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,30-44,30-39,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1478371.0,District of Columbia,26.0,State,1.0,Call 1,0.668589055538177,Kerry,Male,Black,18-24,Democrat,Moderate,"$50,000-$74,999",About the same,Something else,No,During the last month,Against his opponent,Strongly disapprove,Somewhat approve,Somewhat worried,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1478370.0,District of Columbia,9.0,State,1.0,Call 1,0.909882009029388,Kerry,Male,White,40-44,Democrat,Liberal,"$150,000-$199,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1529696.0,District of Columbia,12.0,State,1.0,Call 3,0.836161613464355,Kerry,Female,White,50-59,Democrat,Liberal,,Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White female,45-59,50-64,18-64,Democrat,,,None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1503674.0,District of Columbia,31.0,State,1.0,Call 2,0.782786428928375,Bush,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Very worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
1504023.0,District of Columbia,26.0,State,1.0,Call 2,0.463520169258118,Kerry,Female,Black,45-49,Democrat,Liberal,"$15,000-$29,999",About the same,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,Not at all worried,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
