ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESHI04,SENHI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEHI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1505305.0,Hawaii,38.0,State,1.0,Call 1,1.01404595375061,Kerry,Inouye,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505326.0,Hawaii,34.0,State,1.0,Call 1,0.697338044643402,Kerry,Inouye,Female,Other,25-29,,Liberal,,Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,25-29,18-64,,,,Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505329.0,Hawaii,25.0,State,1.0,Call 1,0.88194477558136,Bush,Cavasso,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Sometime last week,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1505343.0,Hawaii,24.0,State,1.0,Call 1,1.64444506168365,Kerry,Inouye,Female,Other,50-59,,Moderate,"$30,000-$49,999",About the same,Catholic,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,Non-white female,45-59,50-64,18-64,,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1505350.0,Hawaii,32.0,State,1.0,Call 1,1.1019971370697,Kerry,Inouye,Male,Asian,30-39,Democrat,Conservative,"$75,000-$99,999",About the same,Catholic,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1505356.0,Hawaii,30.0,State,1.0,Call 1,0.634285986423492,Kerry,Inouye,Female,White,50-59,Independent,Liberal,"$15,000-$29,999",Worse today,,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505381.0,Hawaii,38.0,State,1.0,Call 1,1.01404595375061,Kerry,Inouye,Female,Other,30-39,Democrat,,,Better today,Catholic,,During the last month,Omit,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,,,Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505393.0,Hawaii,25.0,State,1.0,Call 1,0.987205743789673,Kerry,Inouye,Male,Other,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1505407.0,Hawaii,30.0,State,1.0,Call 1,0.634285986423492,Kerry,Inouye,Female,,40-44,Independent,Liberal,"$15,000-$29,999",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505412.0,Hawaii,34.0,State,1.0,Call 1,0.73011314868927,Kerry,Inouye,Female,Other,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,Before that,Omit,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505417.0,Hawaii,32.0,State,1.0,Call 1,1.0325585603714,Kerry,Inouye,Female,Other,30-39,Democrat,Moderate,"Under $15,000",About the same,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1505426.0,Hawaii,38.0,State,1.0,Call 1,0.968525111675262,Kerry,Inouye,Female,Asian,18-24,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505455.0,Hawaii,30.0,State,1.0,Call 1,0.605812609195709,Kerry,Inouye,Female,Asian,25-29,Democrat,Liberal,"$75,000-$99,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505466.0,Hawaii,25.0,State,1.0,Call 1,1.44488084316254,Bush,Inouye,Female,Other,45-49,,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,45-59,40-49,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1505474.0,Hawaii,34.0,State,1.0,Call 1,1.07056057453156,Bush,Cavasso,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505475.0,Hawaii,38.0,State,1.0,Call 1,1.38647508621216,Bush,Inouye,Male,Asian,45-49,Republican,Conservative,"$75,000-$99,999",About the same,Catholic,,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505482.0,Hawaii,24.0,State,1.0,Call 1,2.8306348323822,Bush,Other,Female,Asian,45-49,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,No,Sometime last week,For your candidate,Strongly approve,Somewhat approve,Non-white female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1505495.0,Hawaii,8.0,State,1.0,Call 1,0.88800036907196,Kerry,Inouye,Female,Asian,30-39,Democrat,Liberal,"$150,000-$199,999",About the same,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1505501.0,Hawaii,30.0,State,1.0,Call 1,2.8306348323822,Kerry,Other,Female,White,45-49,Something Else,Moderate,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96734.0
1505503.0,Hawaii,32.0,State,1.0,Call 1,1.48532164096832,Kerry,Inouye,Male,Other,65-74,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1505525.0,Hawaii,25.0,State,1.0,Call 1,1.44488084316254,Bush,Inouye,Female,Asian,50-59,Democrat,Conservative,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1505528.0,Hawaii,38.0,State,1.0,Call 1,1.08223962783813,Kerry,Inouye,Male,Asian,50-59,Democrat,,"$15,000-$29,999",Better today,Catholic,,In the last three days,Against his opponent,Omit,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505560.0,Hawaii,34.0,State,1.0,Call 1,0.73011314868927,Kerry,Inouye,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505582.0,Hawaii,38.0,State,1.0,Call 1,1.0512443780899,Kerry,Inouye,Male,White,,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,No,Omit,Against his opponent,Strongly disapprove,Strongly disapprove,White male,,,,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Omit,Omit,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505584.0,Hawaii,8.0,State,1.0,Call 1,1.38708567619324,Bush,Inouye,Female,Other,50-59,Republican,Liberal,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1505593.0,Hawaii,25.0,State,1.0,Call 1,1.188725233078,Bush,Cavasso,Male,Hispanic/Latino,65-74,Republican,Conservative,"Under $15,000",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1505629.0,Hawaii,34.0,State,1.0,Call 1,1.53998708724976,Bush,Cavasso,Male,White,60-64,Republican,,"$200,000 or more",Better today,Catholic,No,Before that,For your candidate,Somewhat approve,Omit,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1505633.0,Hawaii,8.0,State,1.0,Call 1,1.48036575317383,Bush,Inouye,Male,Asian,45-49,Republican,Moderate,"$30,000-$49,999",Better today,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1505639.0,Hawaii,38.0,State,1.0,Call 1,1.58688163757324,Bush,Cavasso,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",About the same,Jewish,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Neighbor islands,Rural,Small cities and Rural,2.0,96753.0
1505663.0,Hawaii,17.0,State,1.0,Call 1,0.887067079544067,Kerry,Inouye,Male,Asian,75 or over,Independent,Liberal,"$30,000-$49,999",About the same,Other Christian,,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96782.0
