ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESOK04,SENOK04,QST711OK,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,EXTOKSEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,CARSEXTR,COBUEXTR,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1488191.0,Oklahoma,30.0,National,1.0,Call 1,Complete,0.597361505031586,Bush,Coburn,Yes,Male,White,45-49,Republican,Moderate,"Under $15,000",About the same,Protestant,Yes,No,Before that,,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,,,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,White,East,Rural,Small cities and Rural,2.0,74966.0
1483524.0,Oklahoma,40.0,State,1.0,Call 1,Complete,0.709721505641937,Bush,Coburn,Yes,Female,White,50-59,Democrat,Conservative,"$30,000-$49,999",About the same,Protestant,No,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither is too extreme,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Carson/Neither too extreme,White,East,Rural,Small cities and Rural,2.0,74423.0
1486898.0,Oklahoma,61.0,State,1.0,Call 1,Not complete,1.36645698547363,Bush,Coburn,Yes,Male,White,75 or over,,,,,,,,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,,,,,White male,60 or over,65 or over,65 or over,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,White,Oklahoma City area,Suburbs,Suburbs,5.0,73084.0
1504517.0,Oklahoma,70.0,State,1.0,Call 2,Not complete,0.960129261016846,Bush,,,Male,White,50-59,,,,,,,,During the last month,Against his opponent,Omit,Has strong religious faith,Strongly approve,,,,,White male,45-59,50-64,18-64,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,White,West,Suburbs,Suburbs,5.0,74873.0
1506849.0,Oklahoma,30.0,National,3.0,Call 2,Complete,0.548421144485474,Bush,Coburn,Yes,Female,Hispanic/Latino,50-59,Independent,Conservative,"Under $15,000",,Other Christian,Yes,Yes,,Omit,,,,,,,,Non-white female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,,,,,,,,,White,East,Rural,Small cities and Rural,2.0,74966.0
1506848.0,Oklahoma,43.0,State,1.0,Call 2,Complete,0.86008083820343,Kerry,Carson,Yes,Female,Other,40-44,,,"$15,000-$29,999",Worse today,,Yes,No,Before that,Omit,Moral values,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Omit,Non-white female,30-44,40-49,18-64,,"Under $50,000","Under $100,000",,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Omit,Omit,American Indian,Oklahoma City area,Suburbs,Suburbs,5.0,73115.0
1506846.0,Oklahoma,17.0,State,1.0,Call 2,Complete,0.708422243595123,Kerry,Carson,,Male,White,40-44,Independent,Moderate,"$15,000-$29,999",Worse today,,Yes,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Neither is too extreme,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",,,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Coburn/Neither too extreme,Carson/Neither too extreme,White,West,Rural,Small cities and Rural,3.0,73601.0
1483514.0,Oklahoma,58.0,State,1.0,Call 1,Complete,0.82275402545929,Bush,Coburn,Yes,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73132.0
1485844.0,Oklahoma,41.0,State,1.0,Call 1,Complete,1.00097417831421,Kerry,Coburn,Yes,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",Better today,Catholic,No,No,Before that,For your candidate,Omit,Has strong religious faith,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Neither is too extreme,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Coburn/Neither too extreme,Carson/Neither too extreme,White,East,Rural,Small cities and Rural,2.0,74470.0
1530170.0,Oklahoma,70.0,State,1.0,Call 3,Complete,0.918682396411896,Bush,Coburn,Yes,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,No,No,During the last month,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both are too extreme,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,West,Suburbs,Suburbs,5.0,74873.0
1508665.0,Oklahoma,60.0,State,1.0,Call 2,Complete,0.511451005935669,Bush,Coburn,No,Male,White,50-59,Independent,Conservative,"$30,000-$49,999",About the same,Protestant,No,No,During the last month,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73142.0
1488174.0,Oklahoma,7.0,State,1.0,Call 1,Complete,1.42113900184631,Bush,Coburn,Yes,Male,White,75 or over,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Tom Coburn is too extreme,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Coburn/Both too extreme,White,West,"City: 10,000 to 49,999",Small cities and Rural,4.0,73401.0
1529023.0,Oklahoma,58.0,State,1.0,Call 3,Complete,0.82275402545929,Bush,Coburn,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,No,,Before that,For your candidate,Omit,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73132.0
1507306.0,Oklahoma,20.0,State,1.0,Call 2,Complete,0.884657084941864,Bush,Coburn,Yes,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,No,No,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither is too extreme,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Coburn/Neither too extreme,Carson/Neither too extreme,White,West,Rural,Small cities and Rural,3.0,73096.0
1532493.0,Oklahoma,14.0,National,4.0,Call 3,Complete,1.00806415081024,Bush,Carson,Yes,Female,Black,25-29,Democrat,Moderate,"$50,000-$74,999",,,,No,Just today,,,,,,,Only John Kerry,,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,Only Kerry/Neither,Only Kerry/Both,,,Black,West,"City: 50,000 to 500,000","City over 50,000",4.0,73505.0
1508655.0,Oklahoma,30.0,National,1.0,Call 2,Complete,0.597361505031586,Bush,Coburn,Yes,Male,White,45-49,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,Yes,No,Before that,,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,White,East,Rural,Small cities and Rural,2.0,74966.0
1483497.0,Oklahoma,79.0,State,1.0,Call 1,Complete,1.29031133651733,Bush,Coburn,Yes,Male,White,25-29,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Tulsa area,"City: 50,000 to 500,000","City over 50,000",1.0,74115.0
1509158.0,Oklahoma,60.0,State,1.0,Call 2,Complete,0.557040631771088,Bush,Coburn,Yes,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Oklahoma City area,"City over 500,000","City over 50,000",5.0,73142.0
1530110.0,Oklahoma,72.0,State,1.0,Call 3,Complete,1.02454352378845,Bush,Coburn,Yes,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,Tulsa area,Suburbs,Suburbs,2.0,74017.0
1486392.0,Oklahoma,17.0,State,1.0,Call 1,Complete,0.969422578811646,Bush,Coburn,No,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Brad Carson is too extreme,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Carson/Neither too extreme,White,West,Rural,Small cities and Rural,3.0,73601.0
1489018.0,Oklahoma,30.0,National,1.0,Call 1,Complete,1.23487818241119,Kerry,Carson,Yes,Male,White,60-64,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,,Education,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,White male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,White,East,Rural,Small cities and Rural,2.0,74966.0
1485820.0,Oklahoma,49.0,State,1.0,Call 1,Complete,1.00160777568817,Bush,Coburn,Yes,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,For your candidate,Terrorism,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both are too extreme,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Carson/Both too extreme,Coburn/Both too extreme,White,Oklahoma City area,Suburbs,Suburbs,4.0,73110.0
