ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESIN04,SENIN04,GOVIN04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,STECIN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1494873.0,Indiana,70.0,National,2.0,Call 2,Complete,0.840387642383575,Bush,Scott,Daniels,Female,White,30-39,Republican,,"$50,000-$74,999",About the same,Catholic,No,Yes,Before that,,Taxes,Is a strong leader,Somewhat approve,Somewhat approve,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Married women,White,Northwest,Suburbs,Suburbs,2.0,46554.0
1521943.0,Indiana,34.0,State,1.0,Call 3,Complete,0.552306473255157,Kerry,Bayh,Kernan,Female,Black,30-39,Democrat,Liberal,"Under $15,000",Worse today,Other Christian,Yes,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Poor,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1522859.0,Indiana,88.0,National,1.0,Call 3,Complete,0.928365230560303,Bush,Bayh,Daniels,Female,White,18-24,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,Yes,During the last month,,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,,,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Married women,White,South,Suburbs,Suburbs,8.0,47610.0
1520524.0,Indiana,18.0,State,1.0,Call 3,Complete,1.05728387832642,Bush,Bayh,Daniels,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,No,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Both of them,Good,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Married women,White,East central,Suburbs,Suburbs,5.0,46038.0
1473862.0,Indiana,74.0,National,3.0,Call 1,Complete,0.800811350345612,Kerry,Bayh,Kernan,Male,White,45-49,Democrat,Liberal,"$75,000-$99,999",,Protestant,No,Yes,,For your candidate,,,,,,,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,,,All others,White,East central,Suburbs,Suburbs,5.0,46126.0
1494858.0,Indiana,54.0,State,1.0,Call 2,Complete,0.594080626964569,Bush,Scott,Kernan,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",Better today,None,No,Yes,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1494851.0,Indiana,47.0,State,1.0,Call 2,Complete,1.07381522655487,Kerry,Bayh,Kernan,Male,White,40-44,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Only John Kerry,Good,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,East central,"City: 50,000 to 500,000","City over 50,000",6.0,42012.0
1473850.0,Indiana,26.0,National,1.0,Call 1,Complete,0.669113039970398,Kerry,Bayh,Kernan,Male,White,18-24,Democrat,Moderate,"$75,000-$99,999",Worse today,Other Christian,Yes,No,Sometime last week,,Iraq,Is a strong leader,Somewhat disapprove,Somewhat disapprove,,,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,All others,White,North,Suburbs,Suburbs,4.0,46123.0
1473847.0,Indiana,54.0,State,1.0,Call 1,Complete,1.00287616252899,Kerry,Bayh,Kernan,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No,No,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Neither of them,Not so good,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1494838.0,Indiana,52.0,State,1.0,Call 2,Complete,0.89336633682251,Bush,Scott,Daniels,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,No,Yes,During the last month,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Poor,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1473838.0,Indiana,34.0,State,1.0,Call 1,Complete,0.35223251581192,Kerry,,Kernan,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $15,000",Worse today,Catholic,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Only John Kerry,Good,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1472135.0,Indiana,9.0,State,1.0,Call 1,Complete,1.00201904773712,Bush,Scott,Daniels,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Both of them,Good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Married women,White,South,Suburbs,Suburbs,9.0,47172.0
1520489.0,Indiana,74.0,National,3.0,Call 3,Complete,0.791236817836761,Bush,Bayh,Daniels,Male,White,18-24,Republican,Moderate,"Under $15,000",,Mormon/LDS,No,No,,For your candidate,,,,,,,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,,,All others,White,East central,Suburbs,Suburbs,5.0,46126.0
1525422.0,Indiana,30.0,National,3.0,Call 3,Complete,0.607113361358643,Bush,,,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",,Catholic,No,Yes,,Omit,,,,,,,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,,,,,,,Married women,White,North,Rural,Small cities and Rural,1.0,46392.0
1494817.0,Indiana,34.0,State,1.0,Call 2,Complete,0.601824164390564,Kerry,Bayh,Kernan,Female,Hispanic/Latino,50-59,Democrat,Moderate,"Under $15,000",Worse today,,,No,Before that,For your candidate,Omit,Cares about people like me,Strongly approve,Strongly disapprove,Omit,Not so good,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,All others,Hispanic/Latino,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1519629.0,Indiana,66.0,State,1.0,Call 3,Complete,0.855165123939514,Bush,Bayh,Kernan,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,Yes,Sometime last week,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat disapprove,Both of them,Good,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,South,Rural,Small cities and Rural,9.0,47454.0
1494813.0,Indiana,29.0,State,1.0,Call 2,Complete,1.29479491710663,Bush,Bayh,Daniels,Female,White,30-39,Democrat,Conservative,"$30,000-$49,999",Worse today,Other Christian,No,Yes,Just today,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Strongly approve,Both of them,Good,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Married women,White,South,Rural,Small cities and Rural,9.0,47220.0
1494809.0,Indiana,18.0,State,1.0,Call 2,Complete,0.763339042663574,Kerry,Scott,Daniels,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,No,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,Good,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,5.0,46038.0
1490141.0,Indiana,69.0,National,3.0,Call 1,Complete,1.12573945522308,Kerry,Bayh,Kernan,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",,Catholic,Yes,Yes,,Against his opponent,,,,,,,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,,,,,,,Married women,White,North,Rural,Small cities and Rural,8.0,46120.0
1473807.0,Indiana,54.0,State,1.0,Call 1,Complete,0.939254879951477,Bush,Scott,Kernan,Female,White,60-64,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1473805.0,Indiana,47.0,State,1.0,Call 1,Complete,1.12082886695862,Bush,Bayh,Kernan,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,None,No,No,Before that,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Not so good,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,"City: 50,000 to 500,000","City over 50,000",6.0,42012.0
1494800.0,Indiana,30.0,National,1.0,Call 2,Complete,0.439929097890854,Bush,Scott,Daniels,Male,White,50-59,Republican,Moderate,"$150,000-$199,999",Better today,Protestant,No,Yes,Before that,,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,North,Rural,Small cities and Rural,1.0,46392.0
1494799.0,Indiana,45.0,State,1.0,Call 2,Complete,0.520304799079895,Other,Scott,Kernan,Male,White,25-29,Independent,Moderate,"Under $15,000",Better today,Other Christian,No,No,In the last three days,Against his opponent,Omit,Omit,Somewhat approve,Somewhat approve,Neither of them,Poor,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,6.0,46064.0
1494795.0,Indiana,3.0,State,1.0,Call 2,Complete,0.478749364614487,Bush,Scott,Daniels,Female,White,50-59,Independent,Conservative,"$200,000 or more",About the same,Protestant,Yes,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,3.0,46804.0
1472700.0,Indiana,66.0,State,1.0,Call 1,Complete,1.45456445217133,Bush,Scott,Daniels,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Yes,Before that,For your candidate,Omit,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Good,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Rural,Small cities and Rural,9.0,47454.0
