ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDE04,HOUDE04,GOVDE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1508023.0,Delaware,25.0,State,1.0,Call 2,0.812961876392365,Kerry,Donnelly,Minner,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1532277.0,Delaware,64.0,State,1.0,Call 3,0.820117592811584,Kerry,Castle,Minner,Male,White,50-59,Democrat,Moderate,"$200,000 or more",About the same,Jewish,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1529690.0,Delaware,59.0,State,1.0,Call 3,0.820393621921539,Kerry,Donnelly,Minner,Female,Black,18-24,Democrat,Moderate,"$75,000-$99,999",About the same,Other Christian,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,Suburbs,Suburbs,1.0,19702.0
1530114.0,Delaware,59.0,State,1.0,Call 3,0.820393621921539,Kerry,Donnelly,Minner,Female,Black,18-24,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,Suburbs,Suburbs,1.0,19702.0
1531901.0,Delaware,75.0,National,4.0,Call 3,0.823031485080719,Kerry,Castle,Minner,Female,Black,45-49,Republican,Moderate,"$30,000-$49,999",,,Before that,,,,Non-white female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Black,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1504263.0,Delaware,46.0,State,1.0,Call 2,0.823183476924896,Bush,Castle,Minner,Female,Asian,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Something else,Sometime last week,Against his opponent,Somewhat approve,Strongly approve,Non-white female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Asian,New Castle county,Suburbs,Suburbs,1.0,19711.0
1504067.0,Delaware,46.0,State,1.0,Call 2,0.823183476924896,Bush,Castle,Minner,Female,White,50-59,Independent,Moderate,"$150,000-$199,999",About the same,Protestant,Just today,Against his opponent,Somewhat approve,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1530727.0,Delaware,34.0,National,4.0,Call 3,0.825969934463501,Kerry,Donnelly,Minner,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",,,Before that,,,,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,New Castle county,Suburbs,Suburbs,1.0,19707.0
1481754.0,Delaware,34.0,National,1.0,Call 1,0.825969934463501,Kerry,Donnelly,Minner,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,Before that,,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19707.0
1528987.0,Delaware,34.0,National,2.0,Call 3,0.825969934463501,Kerry,Donnelly,Minner,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,Before that,,Strongly disapprove,Somewhat approve,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19707.0
1508828.0,Delaware,25.0,State,1.0,Call 2,0.826722383499146,Kerry,Donnelly,Minner,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1505095.0,Delaware,46.0,State,1.0,Call 2,0.829306244850159,Kerry,Castle,Minner,Male,White,65-74,Democrat,Liberal,,Worse today,None,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,,,None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1504534.0,Delaware,46.0,State,1.0,Call 2,0.829306244850159,Kerry,Castle,Minner,Male,White,65-74,Democrat,Liberal,"$150,000-$199,999",About the same,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1478115.0,Delaware,46.0,State,1.0,Call 1,0.829306244850159,Kerry,Castle,Minner,Male,White,65-74,Independent,Moderate,"$100,000-$149,999",About the same,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1530062.0,Delaware,59.0,State,1.0,Call 3,0.831118822097778,Kerry,Castle,Lee,Male,,18-24,Republican,Moderate,"Under $15,000",Worse today,Protestant,Just today,For your candidate,Strongly disapprove,Somewhat disapprove,,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,New Castle county,Suburbs,Suburbs,1.0,19702.0
1530488.0,Delaware,59.0,State,1.0,Call 3,0.831249594688416,Kerry,Castle,Minner,Female,Black,50-59,Independent,Moderate,"$100,000-$149,999",Worse today,Other Christian,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,Suburbs,Suburbs,1.0,19702.0
1530573.0,Delaware,59.0,State,1.0,Call 3,0.831249594688416,Kerry,Castle,Minner,Female,Black,40-44,Democrat,Liberal,"$100,000-$149,999",About the same,Other Christian,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,Suburbs,Suburbs,1.0,19702.0
1480205.0,Delaware,81.0,State,1.0,Call 2,0.832911849021912,Kerry,Castle,Lee,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1480160.0,Delaware,81.0,State,1.0,Call 2,0.832911849021912,Kerry,Castle,Lee,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,During the last month,Against his opponent,Somewhat disapprove,Strongly approve,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1503184.0,Delaware,64.0,State,1.0,Call 2,0.833999216556549,Kerry,Castle,Minner,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,Sometime last week,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1480897.0,Delaware,64.0,State,1.0,Call 1,0.833999216556549,Kerry,Castle,Minner,Male,White,25-29,Democrat,Moderate,"$100,000-$149,999",About the same,Jewish,Before that,For your candidate,Strongly disapprove,Somewhat approve,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1531612.0,Delaware,64.0,State,1.0,Call 3,0.833999216556549,Kerry,Castle,Minner,Male,White,18-24,Democrat,Liberal,"$75,000-$99,999",Worse today,Jewish,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1526847.0,Delaware,43.0,State,1.0,Call 3,0.835354566574097,Kerry,Castle,,Female,White,40-44,Democrat,Conservative,"$100,000-$149,999",About the same,Jewish,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1528330.0,Delaware,81.0,State,1.0,Call 3,0.835491716861725,Kerry,Donnelly,Minner,Male,Black,75 or over,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1481885.0,Delaware,49.0,State,1.0,Call 1,0.836088836193085,Kerry,Donnelly,Lee,Female,White,25-29,Democrat,Moderate,"$50,000-$74,999",Worse today,None,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1509046.0,Delaware,4.0,State,1.0,Call 1,0.836190342903137,Kerry,Castle,Lee,Female,White,65-74,Democrat,Moderate,"Under $15,000",Worse today,Protestant,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Suburbs,Suburbs,1.0,19977.0
1504831.0,Delaware,46.0,State,1.0,Call 2,0.837116956710815,Bush,Castle,Minner,Female,White,18-24,Republican,Moderate,"$200,000 or more",Better today,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1509006.0,Delaware,25.0,State,1.0,Call 2,0.837662100791931,Kerry,Castle,Minner,Female,White,45-49,Democrat,Conservative,"$150,000-$199,999",Worse today,Protestant,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1508775.0,Delaware,25.0,State,1.0,Call 2,0.837662100791931,Kerry,Castle,Minner,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",Worse today,Catholic,Before that,For your candidate,Strongly disapprove,Somewhat approve,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
