ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1499391.0,Virginia,72.0,State,1.0,Call 2,Complete,1.29796946048737,Bush,Male,White,25-29,Independent,Liberal,"$75,000-$99,999",Better today,None,Never,Yes,Before that,Against his opponent,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not too worried,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1472031.0,Virginia,60.0,State,1.0,Call 1,Complete,1.04876625537872,Kerry,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,Once a week,No,Before that,Against his opponent,Iraq,Is intelligent,Somewhat disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,West/Shenandoah,Rural,Small cities and Rural,7.0,22850.0
1472030.0,Virginia,76.0,State,1.0,Call 1,Complete,1.08068823814392,Bush,Female,White,50-59,Independent,Moderate,,About the same,Other Christian,More than once a week,No,Before that,Against his opponent,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Somewhat worried,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,West/Shenandoah,Rural,Small cities and Rural,9.0,24637.0
1501718.0,Virginia,98.0,National,4.0,Call 2,Complete,1.46219766139984,Kerry,Male,Black,18-24,Democrat,,"$200,000 or more",,,,,Before that,,,,,,Only George W. Bush,Very worried,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
1473717.0,Virginia,58.0,National,4.0,Call 1,Not complete,1.11944425106049,Kerry,Male,White,40-44,,,,,,,,Before that,,,,,,Only John Kerry,,White male,30-44,40-49,18-64,,,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Kerry/Neither,Only Kerry/Both,White,East/Richmond,Rural,Small cities and Rural,7.0,23024.0
1473716.0,Virginia,73.0,National,4.0,Call 1,Complete,0.65523487329483,Kerry,Female,Hispanic/Latino,45-49,Democrat,Liberal,"$100,000-$149,999",,,,,Before that,,,,,,Only John Kerry,Not at all worried,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Not too/Not at all worried,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1499378.0,Virginia,98.0,National,1.0,Call 2,Complete,1.20781791210175,Kerry,Female,Black,50-59,Something Else,Liberal,"$50,000-$74,999",Omit,Other Christian,More than once a week,Yes,Before that,,Economy/Jobs,Will bring about needed change,Somewhat approve,Strongly disapprove,,,Non-white female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,Black,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23701.0
1473714.0,Virginia,64.0,National,2.0,Call 1,Complete,0.875870048999786,Kerry,Female,White,40-44,Democrat,Liberal,"$100,000-$149,999",Worse today,Protestant,Once a week,No,Before that,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,White,North,Suburbs,Suburbs,1.0,22191.0
1473712.0,Virginia,13.0,State,1.0,Call 1,Complete,1.17186689376831,Bush,Male,White,50-59,Independent,Conservative,"$75,000-$99,999",About the same,Protestant,Once a week,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Very worried,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,4.0,23831.0
1497041.0,Virginia,64.0,National,3.0,Call 2,Complete,1.11393594741821,Bush,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",,Catholic,A few times a month,,,For your candidate,,,,,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,,,,,,,,White,North,Suburbs,Suburbs,1.0,22191.0
1499371.0,Virginia,11.0,National,2.0,Call 2,Complete,0.568901538848877,Bush,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,Once a week,No,Before that,,Education,Has strong religious faith,Somewhat approve,Strongly approve,,,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,East/Richmond,"City: 50,000 to 500,000","City over 50,000",5.0,24501.0
1520365.0,Virginia,90.0,State,1.0,Call 3,Complete,1.06826019287109,Kerry,Male,White,30-39,Democrat,Liberal,"$30,000-$49,999",Better today,Other Christian,A few times a year,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Neither of them,Not too worried,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23661.0
1474218.0,Virginia,16.0,State,1.0,Call 1,Complete,0.879615485668182,Kerry,Female,Black,18-24,Democrat,Conservative,"$30,000-$49,999",Better today,Other Christian,Once a week,No,During the last month,For your candidate,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Neither of them,Somewhat worried,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Bush/Neither,Black,East/Richmond,Suburbs,Suburbs,7.0,23112.0
1473700.0,Virginia,90.0,State,1.0,Call 1,Complete,1.37044656276703,Bush,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",About the same,Jewish,More than once a week,No,Before that,For your candidate,Education,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",3.0,23661.0
1499362.0,Virginia,73.0,National,2.0,Call 2,Not complete,1.09318339824677,Bush,Female,White,50-59,,,,,,,,Before that,,Moral values,Is honest and trustworthy,Strongly approve,,,,White female,45-59,50-64,18-64,,,,,,All others,,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,White,East/Richmond,Suburbs,Suburbs,1.0,22408.0
1497027.0,Virginia,4.0,State,1.0,Call 2,Complete,0.840079188346863,Kerry,Male,White,45-49,Democrat,Liberal,"$30,000-$49,999",About the same,None,Never,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Not too worried,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Kerry/Both,White,North,"City: 50,000 to 500,000","City over 50,000",8.0,22209.0
1496756.0,Virginia,4.0,State,1.0,Call 2,Complete,0.783673167228699,Kerry,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,A few times a month,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Kerry/Neither,Only Kerry/Both,White,North,"City: 50,000 to 500,000","City over 50,000",8.0,22209.0
1473695.0,Virginia,59.0,State,1.0,Call 1,Complete,0.88495796918869,Bush,Female,White,30-39,Independent,Conservative,"$75,000-$99,999",Better today,Other Christian,More than once a week,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Somewhat worried,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Rural,Small cities and Rural,4.0,23824.0
1480693.0,Virginia,26.0,State,1.0,Call 1,Complete,1.01447737216949,Bush,Female,White,50-59,Republican,,"$200,000 or more",Better today,Protestant,A few times a month,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Very worried,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,10.0,22182.0
1499353.0,Virginia,97.0,State,1.0,Call 2,Complete,0.794157564640045,Kerry,Female,Black,45-49,Democrat,Moderate,"Under $15,000",Worse today,Other Christian,A few times a month,No,Before that,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Not too worried,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Only Kerry/Neither,Only Kerry/Both,Black,East/Richmond,Suburbs,Suburbs,4.0,23803.0
1473687.0,Virginia,19.0,National,1.0,Call 1,Not complete,0.869763553142548,Kerry,Female,Hispanic/Latino,18-24,,,,,,,,Before that,,Terrorism,Cares about people like me,Strongly disapprove,,,,Non-white female,18-29,18-24,18-64,,,,,All others,All others,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,Hispanic/Latino,North,"City: 50,000 to 500,000","City over 50,000",11.0,22203.0
1497016.0,Virginia,107.0,State,1.0,Call 2,Complete,1.29569494724274,Bush,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Something else,Once a week,No,During the last month,Against his opponent,Iraq,Has clear stands on the issues,Somewhat approve,Somewhat approve,Only George W. Bush,Very worried,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23456.0
1498942.0,Virginia,106.0,State,1.0,Call 2,Complete,1.08372914791107,Kerry,Female,White,18-24,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,Once a week,No,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Both of them,Very worried,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,23452.0
1522677.0,Virginia,16.0,State,1.0,Call 3,Complete,1.07216060161591,Bush,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,Once a week,No,Before that,Against his opponent,Economy/Jobs,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Very worried,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Only Bush/Both,Only Bush/Neither,White,East/Richmond,Suburbs,Suburbs,7.0,23112.0
1523093.0,Virginia,16.0,State,1.0,Call 3,Complete,0.725743591785431,Kerry,Female,Other,25-29,Something Else,Conservative,"$30,000-$49,999",About the same,Other Christian,Once a week,No,During the last month,Against his opponent,Taxes,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,Very worried,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Only Bush/Both,Only Kerry/Both,Other,East/Richmond,Suburbs,Suburbs,7.0,23112.0
