ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMO04,SENMO04,GOVMO04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECMO,ISS04MO,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1526938.0,Missouri,108.0,State,1.0,Call 3,Complete,1.14406776428223,Kerry,Farmer,McCaskill,Female,Black,25-29,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Other Christian,Yes,Postgraduate study,"Yes, someone else does",No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Economy/Jobs,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,Black,St. Louis city,"City: 50,000 to 500,000","City over 50,000",1.0,63112.0
1487165.0,Missouri,35.0,National,3.0,Call 1,Complete,0.445942163467407,Bush,Farmer,McCaskill,Female,White,18-24,Something Else,Liberal,,"Under $15,000",,Other Christian,Yes,,,No,,Against his opponent,,,,,,,,,,,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,,,,,,,,,All others,White,Southwest,"City: 50,000 to 500,000","City over 50,000",7.0,65804.0
1477441.0,Missouri,100.0,State,1.0,Call 1,Complete,0.834275662899017,Kerry,Farmer,McCaskill,Male,White,18-24,Democrat,Liberal,Yes,,Worse today,None,No,High school graduate,"Yes, someone else does",No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Neither of them,Only John Kerry,Very badly,Poor,Education,White male,18-29,18-24,18-64,Democrat,,,None,White None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,St. Louis suburbs,Suburbs,Suburbs,3.0,63129.0
1530911.0,Missouri,48.0,National,4.0,Call 3,Complete,0.646956980228424,Kerry,Farmer,McCaskill,Female,White,50-59,Democrat,Moderate,,"$15,000-$29,999",,,,Some college/associate degree,No one does,No,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,7.0,64834.0
1501744.0,Missouri,77.0,State,1.0,Call 2,Complete,0.800770223140717,Kerry,Farmer,McCaskill,Male,Black,30-39,Democrat,Moderate,No,"$30,000-$49,999",About the same,None,Yes,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Omit,Somewhat approve,Safer from terrorism,Only John Kerry,Both of them,Somewhat well,Good,Same-sex marriage,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,No degree,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Black,St. Louis suburbs,Suburbs,Suburbs,2.0,63376.0
1526048.0,Missouri,37.0,State,1.0,Call 3,Complete,1.01865971088409,Bush,Bond,Blunt,Female,White,30-39,Republican,Conservative,No,"$75,000-$99,999",About the same,Protestant,Yes,Some college/associate degree,"Yes, someone else does",Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Omit,Neither of them,Somewhat badly,Good,Education,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Omit,Omit,Someone in household is union member,Voter is not union member,Married women,White,North/Southeast,Rural,Small cities and Rural,3.0,63621.0
1477433.0,Missouri,23.0,State,1.0,Call 1,Complete,0.859659373760223,Kerry,Bond,Blunt,Male,White,30-39,Democrat,Conservative,No,"$15,000-$29,999",Worse today,Protestant,Yes,Did not complete high school,No one does,No,Sometime last week,Against his opponent,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only John Kerry,Omit,Somewhat badly,Not so good,Economy/Jobs,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Omit,Omit,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,7.0,65631.0
1530899.0,Missouri,81.0,State,1.0,Call 3,Complete,1.59328234195709,Kerry,Bond,Blunt,Male,White,18-24,Something Else,Moderate,Yes,"Under $15,000",Worse today,Catholic,No,Some college/associate degree,No one does,No,During the last month,Against his opponent,Terrorism,Cares about people like me,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Economy/Jobs,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63031.0
1498637.0,Missouri,34.0,State,1.0,Call 1,Complete,2.30363869667053,Bush,Bond,Blunt,Male,White,25-29,Republican,Conservative,No,"$15,000-$29,999",Better today,Protestant,Yes,High school graduate,No one does,Yes,Before that,For your candidate,Economy/Jobs,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,Education,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,St. Louis suburbs,Suburbs,Suburbs,9.0,63077.0
1482286.0,Missouri,8.0,State,1.0,Call 1,Complete,0.80829268693924,Kerry,Farmer,McCaskill,,White,40-44,Democrat,Liberal,No,"$30,000-$49,999",Worse today,None,No,Postgraduate study,No one does,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Excellent,Education,,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,North/Southeast,Suburbs,Suburbs,9.0,65284.0
1506589.0,Missouri,79.0,State,1.0,Call 2,Complete,1.0030989646911599,Bush,Bond,Blunt,Female,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,Yes,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Excellent,Abortion,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,St. Louis suburbs,Suburbs,Suburbs,9.0,63366.0
1501864.0,Missouri,24.0,State,1.0,Call 2,Complete,0.760908424854279,Kerry,Bond,Blunt,Male,White,25-29,Something Else,Moderate,No,"$100,000-$149,999",Worse today,Protestant,Yes,Postgraduate study,"Yes, someone else does",No,Just today,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Not so good,Economy/Jobs,White male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,7.0,65610.0
1501726.0,Missouri,24.0,State,1.0,Call 2,Complete,1.04790306091309,Bush,Farmer,McCaskill,Female,White,65-74,Democrat,Moderate,No,,About the same,Protestant,Yes,High school graduate,No one does,No,Just today,Against his opponent,Economy/Jobs,Omit,Somewhat approve,Somewhat disapprove,Safer from terrorism,Neither of them,Neither of them,Very badly,Not so good,Abortion,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,7.0,65610.0
1530887.0,Missouri,29.0,State,1.0,Call 3,Complete,0.797987043857574,Bush,Bond,Blunt,Male,White,45-49,Republican,Conservative,No,"$30,000-$49,999",Worse today,Catholic,Yes,High school graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Not so good,Abortion,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Southwest,"City: 10,000 to 49,999",Small cities and Rural,4.0,65109.0
1487136.0,Missouri,31.0,State,1.0,Call 1,Complete,0.978379666805267,Bush,Bond,Blunt,Female,White,18-24,Republican,Conservative,No,"Under $15,000",Better today,Protestant,Yes,Some college/associate degree,No one does,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Same-sex marriage,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,North/Southeast,Rural,Small cities and Rural,6.0,65068.0
1527739.0,Missouri,31.0,State,1.0,Call 3,Complete,1.04386568069458,Bush,Bond,Blunt,Male,White,30-39,Independent,Moderate,No,"$30,000-$49,999",Worse today,Catholic,Yes,High school graduate,No one does,Yes,Just today,Against his opponent,Economy/Jobs,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Neither of them,Only George W. Bush,Somewhat well,Good,Gun control,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,North/Southeast,Rural,Small cities and Rural,6.0,65068.0
1501717.0,Missouri,29.0,State,1.0,Call 2,Complete,0.824288427829742,Kerry,Farmer,McCaskill,Male,White,65-74,Democrat,Liberal,No,"$50,000-$74,999",About the same,Protestant,No,College graduate,No one does,Yes,Before that,For your candidate,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Education,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,"City: 10,000 to 49,999",Small cities and Rural,4.0,65109.0
