ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESRI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1534668.0,,82.0,State,1.0,Call 2,0.6378014087677,Kerry,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Better today,Catholic,No one is,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1478673.0,,70.0,State,1.0,Call 1,1.1324657201767,Kerry,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1481002.0,,25.0,State,1.0,Call 1,1.25210320949554,Kerry,Male,White,18-24,Independent,Liberal,"$50,000-$74,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1479086.0,,69.0,State,1.0,Call 1,1.32308340072632,Kerry,Female,Black,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No one is,No,In the last three days,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Black,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1515995.0,,57.0,National,2.0,Call 2,0.889696180820465,Bush,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",Better today,Catholic,No one is,No,Before that,,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1513660.0,,38.0,State,1.0,Call 2,0.858560800552368,Kerry,Male,White,45-49,Independent,Moderate,"$200,000 or more",Worse today,None,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1480996.0,,42.0,State,1.0,Call 1,1.11157810688019,Kerry,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",Worse today,,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1480995.0,,38.0,State,1.0,Call 1,0.82761025428772,Kerry,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,"Yes, I am",No,In the last three days,Against his opponent,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1513655.0,,70.0,State,1.0,Call 2,0.817253828048706,Kerry,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No one is,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Hispanic/Latino,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1534650.0,,48.0,State,1.0,Call 3,1.0661529302597,Kerry,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1515985.0,,100.0,National,3.0,Call 2,0.817253828048706,Kerry,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",,Catholic,,No,,For your candidate,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,,,,,,,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1485653.0,,48.0,State,1.0,Call 1,0.903798460960388,Bush,Female,,,,,,About the same,,,No,In the last three days,Against his opponent,Omit,Somewhat approve,,,,,,,,,,,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1532308.0,,42.0,State,1.0,Call 3,1.07150638103485,Kerry,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",About the same,Catholic,No one is,No,Just today,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1513638.0,,42.0,State,1.0,Call 2,1.6465026140213,Bush,Female,White,60-64,Independent,Moderate,"$75,000-$99,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1497302.0,,16.0,State,1.0,Call 1,1.39256286621094,Kerry,Female,White,65-74,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,"Yes, I am",No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1480966.0,,57.0,National,4.0,Call 1,0.86202609539032,Kerry,Female,White,75 or over,Independent,Liberal,,,,No one is,No,Before that,,,,White female,60 or over,65 or over,65 or over,Independent,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1481313.0,,25.0,State,1.0,Call 1,1.40073823928833,Kerry,Female,White,75 or over,Democrat,Conservative,"Under $15,000",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1515959.0,,82.0,State,1.0,Call 2,0.707269728183746,Bush,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1480963.0,,25.0,State,1.0,Call 1,1.25210320949554,Kerry,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,"Yes, someone else is",,Omit,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Omit,Omit,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1513623.0,,16.0,State,1.0,Call 2,1.88749074935913,Bush,Male,Hispanic/Latino,75 or over,Independent,,"$30,000-$49,999",About the same,Catholic,No one is,Yes,During the last month,For your candidate,Strongly approve,Omit,Non-white male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1513622.0,,57.0,National,1.0,Call 2,0.645353317260742,Kerry,Male,White,40-44,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No one is,No,Before that,,Strongly disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1512974.0,,25.0,State,1.0,Call 2,1.04865860939026,Kerry,Male,White,40-44,Democrat,Conservative,"$50,000-$74,999",About the same,Catholic,No one is,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1481301.0,,42.0,State,1.0,Call 1,1.18821310997009,Bush,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,"Yes, someone else is",No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1497282.0,,16.0,State,1.0,Call 1,1.04253816604614,Kerry,Male,Other,40-44,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,"Yes, I am",No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,Other,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1513611.0,,55.0,State,1.0,Call 2,1.20823705196381,Kerry,Male,White,50-59,Democrat,Moderate,"$150,000-$199,999",About the same,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1483280.0,,100.0,National,1.0,Call 1,1.17481708526611,Kerry,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,Something else,No one is,No,Before that,,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
