ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESSC04,SENSC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,ISS04SC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1475663.0,South Carolina,115.0,National,2.0,Call 1,Complete,1.00754368305206,Kerry,Tenenbaum,Female,Black,18-24,Democrat,Moderate,"Under $15,000",Worse today,None,No,No,Before that,,Health care,Cares about people like me,Strongly disapprove,Strongly disapprove,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Black,Midlands,"City: 10,000 to 49,999",Small cities and Rural,6.0,29115.0
1499967.0,South Carolina,95.0,State,1.0,Call 2,Complete,1.1727067232132,Bush,DeMint,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Economy/Jobs,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Rural,Small cities and Rural,5.0,29010.0
1475660.0,South Carolina,24.0,State,1.0,Call 1,Complete,0.924156129360199,Kerry,Tenenbaum,Female,Black,40-44,Democrat,Liberal,"$100,000-$149,999",About the same,Other Christian,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Economy/Jobs,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",1.0,29406.0
1475656.0,South Carolina,92.0,State,1.0,Call 1,Complete,1.27336239814758,Bush,DeMint,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Taxes,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,Rural,Small cities and Rural,3.0,29325.0
1499960.0,South Carolina,32.0,State,1.0,Call 2,Complete,0.871482193470001,Kerry,DeMint,Male,Black,18-24,Democrat,,"$15,000-$29,999",About the same,Other Christian,No,,Before that,Against his opponent,Iraq,Has clear stands on the issues,Somewhat disapprove,Omit,Only John Kerry,Taxes,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Only Kerry/Neither,Only Kerry/Both,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",1.0,29407.0
1499958.0,South Carolina,121.0,State,1.0,Call 2,Complete,0.826858699321747,Bush,DeMint,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,Yes,No,Before that,Against his opponent,Terrorism,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Economy/Jobs,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,Suburbs,Suburbs,3.0,29631.0
1524262.0,South Carolina,133.0,State,1.0,Call 3,Complete,0.491725444793701,Other,Other,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Omit,Protestant,Yes,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Neither of them,Omit,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Midlands,"City: 50,000 to 500,000","City over 50,000",6.0,29204.0
1475651.0,South Carolina,38.0,State,1.0,Call 1,Complete,0.739227294921875,Bush,DeMint,Female,White,50-59,Something Else,Moderate,"$50,000-$74,999",About the same,Other Christian,,No,Before that,For your candidate,Taxes,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Economy/Jobs,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Rural,Small cities and Rural,6.0,29102.0
1499955.0,South Carolina,23.0,State,1.0,Call 2,Complete,1.14264380931854,Kerry,Tenenbaum,Male,Black,50-59,Democrat,Conservative,"$50,000-$74,999",Worse today,Other Christian,Yes,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Both of them,Economy/Jobs,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",6.0,29405.0
1499951.0,South Carolina,48.0,State,1.0,Call 2,Complete,0.889999151229858,Kerry,Tenenbaum,Female,Hispanic/Latino,30-39,Democrat,Liberal,"Under $15,000",About the same,Other Christian,No,No,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly approve,Both of them,Education,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Hispanic/Latino,Low Country,Suburbs,Suburbs,1.0,29485.0
1524252.0,South Carolina,153.0,State,1.0,Call 3,Complete,1.20128524303436,Bush,DeMint,Male,White,30-39,Independent,Moderate,"$100,000-$149,999",Better today,Protestant,No,No,Before that,For your candidate,Taxes,Has strong religious faith,Somewhat disapprove,Somewhat approve,Both of them,Taxes,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,5.0,29732.0
1475635.0,South Carolina,131.0,State,1.0,Call 1,Complete,0.420992791652679,Kerry,Tenenbaum,Female,White,60-64,Democrat,Liberal,"$100,000-$149,999",Better today,Catholic,No,Yes,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Health care,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Midlands,Suburbs,Suburbs,2.0,29223.0
1475629.0,South Carolina,90.0,State,1.0,Call 1,Complete,0.422490179538727,Kerry,Tenenbaum,Male,Black,30-39,Independent,Conservative,"$30,000-$49,999",About the same,Something else,Yes,No,During the last month,For your candidate,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Taxes,Non-white male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Low Country,Rural,Small cities and Rural,2.0,29936.0
1524232.0,South Carolina,86.0,State,1.0,Call 3,Complete,0.779548764228821,Bush,DeMint,Female,White,30-39,Republican,Conservative,"$150,000-$199,999",Better today,Other Christian,No,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,Economy/Jobs,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Pee Dee,Suburbs,Suburbs,1.0,29566.0
1524227.0,South Carolina,131.0,State,1.0,Call 3,Complete,0.41086933016777,Kerry,DeMint,Female,Other,18-24,Independent,Liberal,"$75,000-$99,999",Worse today,Protestant,Yes,No,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Neither of them,Health care,Non-white female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Other,Midlands,Suburbs,Suburbs,2.0,29223.0
1524225.0,South Carolina,113.0,State,1.0,Call 3,Complete,1.27336239814758,Bush,DeMint,Male,White,40-44,Republican,Moderate,,Omit,,,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Both of them,Omit,White male,30-44,40-49,18-64,Republican,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29678.0
1475614.0,South Carolina,98.0,State,1.0,Call 1,Complete,1.21882748603821,Bush,DeMint,Female,White,30-39,Something Else,,"$30,000-$49,999",Better today,Other Christian,No,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Economy/Jobs,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Midlands,Suburbs,Suburbs,2.0,29033.0
1499917.0,South Carolina,121.0,State,1.0,Call 2,Complete,0.574618339538574,Kerry,Tenenbaum,Male,White,30-39,Independent,Moderate,"$15,000-$29,999",Worse today,None,No,No,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Only John Kerry,Economy/Jobs,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Piedmont,Suburbs,Suburbs,3.0,29631.0
1524218.0,South Carolina,57.0,National,4.0,Call 3,Complete,1.12416696548462,Bush,DeMint,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",,,,,Before that,,,,,,Only George W. Bush,,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Low Country,"City: 10,000 to 49,999",Small cities and Rural,1.0,29440.0
1499912.0,South Carolina,95.0,State,1.0,Call 2,Complete,1.1727067232132,Bush,DeMint,Male,White,30-39,Democrat,Liberal,"$30,000-$49,999",Better today,Catholic,No,,During the last month,Against his opponent,Moral values,Has strong religious faith,Strongly disapprove,Strongly disapprove,Neither of them,Omit,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Pee Dee,Rural,Small cities and Rural,5.0,29010.0
1499910.0,South Carolina,90.0,State,1.0,Call 2,Complete,0.382561415433884,Kerry,Tenenbaum,Female,Black,18-24,Democrat,Moderate,"Under $15,000",Worse today,None,No,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Somewhat disapprove,Only John Kerry,Economy/Jobs,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Low Country,Rural,Small cities and Rural,2.0,29936.0
1524212.0,South Carolina,9.0,State,1.0,Call 3,Complete,1.09772622585297,Bush,DeMint,Male,White,45-49,Something Else,Conservative,"$100,000-$149,999",About the same,None,No,No,In the last three days,Against his opponent,Terrorism,Is a strong leader,Somewhat disapprove,Strongly disapprove,Neither of them,Social Security,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Piedmont,Suburbs,Suburbs,3.0,29673.0
1499905.0,South Carolina,48.0,State,1.0,Call 2,Complete,1.1170688867569,Kerry,DeMint,Male,Black,40-44,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,Yes,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Both of them,Economy/Jobs,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Black,Low Country,Suburbs,Suburbs,1.0,29485.0
1475596.0,South Carolina,79.0,State,1.0,Call 1,Complete,1.12615489959717,Bush,DeMint,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Economy/Jobs,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29649.0
