ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESOH04,SENOH04,ISS1OH,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECOH,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1474969.0,Ohio,8.0,State,1.0,Call 1,Complete,1.37917697429657,Kerry,Voinovich,Yes,Male,White,40-44,Independent,Conservative,No,"$30,000-$49,999",Worse today,Catholic,Never,No,High school graduate,"Yes, someone else does",No,Before that,Against his opponent,Economy/Jobs,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Worse today,Not so good,Somewhat confident,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Never,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,8.0,45011.0
1525924.0,Ohio,2.0,State,1.0,Call 3,Complete,0.703457415103912,Kerry,Fingerhut,Yes,Male,White,45-49,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Protestant,Once a week,Yes,Some college/associate degree,No one does,Yes,Before that,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Not very confident,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Rural,Small cities and Rural,2.0,45697.0
1501616.0,Ohio,24.0,State,1.0,Call 2,Complete,1.32264924049377,Bush,Voinovich,Yes,Male,White,60-64,Republican,Conservative,No,"$50,000-$74,999",Better today,Catholic,A few times a year,No,College graduate,No one does,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Not so good,Somewhat confident,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Cuyahoga County,Suburbs,Suburbs,10.0,44145.0
1492870.0,Ohio,88.0,National,1.0,Call 1,Complete,0.614727258682251,Bush,Voinovich,Yes,Male,White,50-59,Republican,Conservative,No,"$150,000-$199,999",Better today,Protestant,A few times a month,Yes,High school graduate,No one does,Yes,Before that,,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,8.0,45431.0
1501611.0,Ohio,26.0,State,1.0,Call 2,Complete,0.84044086933136,Bush,Voinovich,No,Male,White,40-44,Republican,Moderate,Yes,"$200,000 or more",Better today,Catholic,Once a week,No,High school graduate,"Yes, I do and someone else does",No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Better today,Good,Very confident,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Central,Suburbs,Suburbs,12.0,43032.0
1501610.0,Ohio,63.0,National,4.0,Call 2,Complete,0.67503160238266,Kerry,Fingerhut,No,Male,White,50-59,Democrat,Liberal,,"$30,000-$49,999",,,,,Postgraduate study,No one does,No,Before that,,,,,,,Only John Kerry,Only John Kerry,,About the same,,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,2.0,45241.0
1521049.0,Ohio,33.0,State,1.0,Call 3,Complete,1.46720695495605,Bush,Voinovich,Yes,Male,,65-74,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,More than once a week,Yes,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Somewhat confident,,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,,Central,"City over 500,000","City over 50,000",15.0,43229.0
1525898.0,Ohio,57.0,National,1.0,Call 2,Complete,1.33412754535675,Bush,Voinovich,No,Female,White,45-49,Republican,Conservative,No,"$30,000-$49,999",Worse today,Protestant,Never,No,High school graduate,No one does,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Never,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,1.0,45030.0
1501591.0,Ohio,88.0,National,1.0,Call 2,Complete,0.473182499408722,Kerry,Fingerhut,No,Female,Black,18-24,Democrat,Liberal,No,"$15,000-$29,999",Worse today,Other Christian,A few times a year,No,Postgraduate study,No one does,No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,Black,Southwest,Suburbs,Suburbs,8.0,45431.0
1503214.0,Ohio,119.0,State,1.0,Call 2,Complete,0.896702110767365,Kerry,Fingerhut,No,Male,,40-44,Democrat,Liberal,No,"$15,000-$29,999",About the same,Something else,More than once a week,Yes,Some college/associate degree,No one does,No,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only John Kerry,Neither of them,Very badly,About the same,Not so good,Somewhat confident,,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,,Northeast,"City: 10,000 to 49,999",Small cities and Rural,16.0,44691.0
1525893.0,Ohio,49.0,State,1.0,Call 3,Complete,1.26078033447266,Bush,Voinovich,Yes,Female,White,18-24,Independent,Conservative,Yes,"$200,000 or more",Better today,Catholic,A few times a month,Yes,Did not complete high school,"Yes, someone else does",No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Somewhat confident,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Occasionally,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,2.0,45244.0
1525889.0,Ohio,47.0,State,1.0,Call 2,Not complete,0.469307899475098,Bush,Voinovich,Yes,Male,White,45-49,,,,,,,,,,,,Before that,For your candidate,Taxes,Cares about people like me,Somewhat approve,,,,,,,Not so good,,White male,45-59,40-49,18-64,,,,,,All others,All others,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,,All others,White,Central,Rural,Small cities and Rural,18.0,43725.0
1501583.0,Ohio,9.0,State,1.0,Call 2,Complete,0.666892290115356,Kerry,Fingerhut,Yes,Female,Hispanic/Latino,30-39,Independent,Conservative,No,"$30,000-$49,999",Better today,Other Christian,Once a week,Yes,Some college/associate degree,No one does,Yes,Before that,Against his opponent,Terrorism,Will bring about needed change,Somewhat approve,Strongly approve,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Better today,Good,Very confident,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,Hispanic/Latino,Southwest,Suburbs,Suburbs,2.0,45106.0
1501580.0,Ohio,42.0,State,1.0,Call 2,Complete,0.743691265583038,Kerry,Fingerhut,Yes,Female,Black,18-24,Democrat,Liberal,Yes,"$30,000-$49,999",Worse today,Other Christian,Once a week,Yes,High school graduate,No one does,No,Before that,Against his opponent,Moral values,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Poor,Somewhat confident,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Central,Suburbs,Suburbs,7.0,43213.0
1501577.0,Ohio,11.0,National,4.0,Call 1,Complete,0.688548505306244,Kerry,Fingerhut,Yes,Male,White,18-24,Independent,Liberal,,"$75,000-$99,999",,,,,Did not complete high school,No one does,No,Before that,,,,,,,Only John Kerry,Only John Kerry,,Worse today,,,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Cuyahoga County,Suburbs,Suburbs,11.0,44146.0
1486993.0,Ohio,103.0,State,1.0,Call 1,Complete,1.40792369842529,Bush,Voinovich,Yes,Male,White,45-49,Democrat,Moderate,No,"$75,000-$99,999",About the same,Protestant,Once a week,No,College graduate,"Yes, I do",Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Not so good,Very confident,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Northeast,"City: 50,000 to 500,000","City over 50,000",13.0,44314.0
