ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESSD04,SENSD04,HOUSD04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECSD,DROUGHT,FAIRSHRE,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,FAIRDASC,FAIRTHUN,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1513980.0,South Dakota,38.0,State,1.0,Call 2,Complete,0.702860116958618,Bush,Thune,Diedrich,Male,White,45-49,Independent,Conservative,No,"$75,000-$99,999",Worse today,Protestant,Some college/associate degree,Before that,Against his opponent,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Not affected your state,Both candidates would,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,West,"City: 10,000 to 49,999",Small cities and Rural,1.0,57783.0
1532642.0,South Dakota,74.0,State,1.0,Call 3,Complete,0.689343571662903,Bush,Thune,Diedrich,Male,White,30-39,Independent,Conservative,No,"$75,000-$99,999",Better today,Catholic,College graduate,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Not affected your state,Both candidates would,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,West,"City: 50,000 to 500,000","City over 50,000",1.0,57701.0
1513976.0,South Dakota,47.0,State,1.0,Call 2,Complete,1.29194557666779,Bush,Thune,Herseth,Female,White,40-44,Independent,Moderate,No,"$15,000-$29,999",Worse today,,College graduate,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Not so good,Helped your state,Both candidates would,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",,,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Northeast,Rural,Small cities and Rural,1.0,57456.0
1532639.0,South Dakota,36.0,State,1.0,Call 3,Complete,1.35203909873962,Kerry,Daschle,Herseth,Female,White,60-64,Democrat,Moderate,No,"$50,000-$74,999",About the same,Protestant,High school graduate,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Hurt your state,Only Tom Daschle would,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,Rural,Small cities and Rural,1.0,57042.0
1534971.0,South Dakota,3.0,State,1.0,Call 3,Complete,0.633784651756287,Bush,Thune,Herseth,Female,White,30-39,Republican,Moderate,No,"$75,000-$99,999",Better today,Protestant,Some college/associate degree,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Helped your state,Both candidates would,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Northeast,Rural,Small cities and Rural,1.0,57071.0
1488310.0,South Dakota,40.0,State,1.0,Call 1,Complete,0.724275350570679,Bush,Thune,Diedrich,Female,White,25-29,Republican,Moderate,No,"$50,000-$74,999",Better today,Protestant,College graduate,Before that,For your candidate,Omit,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Omit,Only John Thune would,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Thune would/Neither candidate would,Only John Thune would/Both candidates would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57108.0
1534968.0,South Dakota,54.0,State,1.0,Call 3,Complete,0.773705244064331,Bush,Thune,Herseth,Male,White,30-39,Republican,Moderate,No,"$75,000-$99,999",Better today,Something else,Some college/associate degree,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Not affected your state,Both candidates would,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Southeast,"City: 50,000 to 500,000","City over 50,000",1.0,57106.0
1502304.0,South Dakota,8.0,State,1.0,Call 1,Complete,0.65786349773407,Kerry,Daschle,Herseth,Male,White,50-59,Independent,Moderate,No,"$50,000-$74,999",Worse today,,College graduate,Omit,For your candidate,Economy/Jobs,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Hurt your state,Only Tom Daschle would,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,All others,College graduate,Somewhat/Strongly disapprove,Omit,Omit,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,57401.0
1516301.0,South Dakota,11.0,State,1.0,Call 1,Complete,0.88092577457428,Other,Thune,Diedrich,Male,White,30-39,Independent,Conservative,No,"$15,000-$29,999",Better today,Protestant,High school graduate,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,Neither of them,Somewhat badly,Good,Helped your state,Both candidates would,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Southeast,Rural,Small cities and Rural,1.0,57325.0
1539628.0,South Dakota,11.0,State,1.0,Call 3,Complete,0.889883697032928,Kerry,Daschle,Herseth,Male,White,30-39,Democrat,Conservative,No,,Worse today,Protestant,College graduate,During the last month,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,Hurt your state,Only Tom Daschle would,White male,30-44,30-39,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,Rural,Small cities and Rural,1.0,57325.0
1488301.0,South Dakota,36.0,State,1.0,Call 1,Complete,0.855227410793304,Kerry,Daschle,Herseth,Female,White,50-59,Republican,Conservative,No,"$50,000-$74,999",About the same,Catholic,Postgraduate study,Before that,For your candidate,Iraq,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Not so good,Hurt your state,Only Tom Daschle would,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Tom Daschle would/Neither candidate would,White,Southeast,Rural,Small cities and Rural,1.0,57042.0
1488299.0,South Dakota,71.0,State,1.0,Call 1,Complete,0.710191965103149,Bush,Thune,Herseth,Female,White,45-49,Republican,Moderate,No,"$75,000-$99,999",About the same,Protestant,Some college/associate degree,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Helped your state,Both candidates would,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,West,"City: 50,000 to 500,000","City over 50,000",1.0,57701.0
1513959.0,South Dakota,80.0,State,1.0,Call 2,Complete,1.20458734035492,Kerry,Daschle,Herseth,Female,White,65-74,Democrat,Moderate,No,"$30,000-$49,999",About the same,Protestant,Some college/associate degree,Before that,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Both of them,Neither of them,Somewhat badly,Good,Not affected your state,Both candidates would,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Northeast,Rural,Small cities and Rural,1.0,57469.0
1488295.0,South Dakota,22.0,State,1.0,Call 1,Complete,3.91757583618164,Bush,Thune,Diedrich,Male,White,18-24,Republican,Liberal,No,,About the same,Other Christian,Some college/associate degree,Before that,For your candidate,Terrorism,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Not affected your state,Only John Thune would,White male,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Thune would/Neither candidate would,Only John Thune would/Both candidates would,White,Northeast,Rural,Small cities and Rural,1.0,57428.0
1534953.0,South Dakota,1.0,State,1.0,Call 3,Complete,2.95657205581665,Kerry,Daschle,Herseth,Male,White,18-24,Independent,Liberal,Yes,"Under $15,000",Worse today,Protestant,Some college/associate degree,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Good,Hurt your state,Both candidates would,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Only Tom Daschle would/Both candidates would,Only John Thune would/Both candidates would,White,Northeast,"City: 10,000 to 49,999",Small cities and Rural,1.0,57350.0
