ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESMI04,PROP2MI,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECMI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1481302.0,Michigan,7.0,State,1.0,Call 1,Complete,Exit poll,1.22665655612946,Bush,Yes,Male,Black,45-49,Republican,Moderate,No,"$100,000-$149,999",Better today,Protestant,Never,No,High school graduate,No one does,Yes,Before that,For your candidate,Taxes,Cares about people like me,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Not so good,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Never,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Black,Southwest,Suburbs,Suburbs,3.0,49021.0
1481304.0,Michigan,110.0,State,1.0,Call 1,Complete,Exit poll,1.73351287841797,Kerry,Yes,Male,Black,45-49,Democrat,Conservative,No,"$75,000-$99,999",Worse today,Catholic,Once a week,No,College graduate,No one does,Yes,In the last three days,Against his opponent,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat well,About the same,Not so good,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Black,University Belt,Suburbs,Suburbs,4.0,48623.0
1481309.0,Michigan,19.0,National,4.0,Call 1,Complete,Exit poll,0.77761036157608,Kerry,No,Male,White,40-44,Something Else,Moderate,,"$15,000-$29,999",,,,,High school graduate,No one does,Yes,Before that,,,,,,,Neither of them,Neither of them,,Worse today,,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",,,,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,North/Northeast,Rural,Small cities and Rural,4.0,48625.0
1481312.0,Michigan,53.0,State,1.0,Call 1,Complete,Exit poll,0.64140784740448,Kerry,Yes,Female,White,25-29,Democrat,Moderate,,"Under $15,000",Worse today,Other Christian,Once a week,No,High school graduate,No one does,,Before that,For your candidate,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Southwest,Suburbs,Suburbs,3.0,49508.0
1481314.0,Michigan,92.0,State,1.0,Call 1,Complete,Exit poll,0.652994930744171,Kerry,Yes,Female,White,18-24,Democrat,Liberal,Yes,"Under $15,000",Worse today,Other Christian,A few times a year,Yes,Some college/associate degree,"Yes, I do and someone else does",No,Before that,For your candidate,Omit,Cares about people like me,Somewhat approve,Somewhat approve,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Good,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,8.0,48346.0
1481315.0,Michigan,94.0,State,1.0,Call 1,Complete,Exit poll,1.17188549041748,Bush,No,Female,White,30-39,Republican,Moderate,No,"$100,000-$149,999",Better today,Other Christian,Once a week,No,College graduate,No one does,Yes,Just today,Omit,Economy/Jobs,Has clear stands on the issues,Omit,Somewhat approve,Omit,Both of them,Omit,Somewhat badly,About the same,Good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,All others,College graduate,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Omit,Omit,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Suburban Oakland and Macomb,Suburbs,Suburbs,9.0,48025.0
1481316.0,Michigan,114.0,National,4.0,Call 1,Not complete,Exit poll,0.803722620010376,Bush,Yes,Male,White,50-59,,,,,,,,,,,,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,,,White male,45-59,50-64,18-64,,,,,,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,All others,White,North/Northeast,Suburbs,Suburbs,10.0,48001.0
1481317.0,Michigan,38.0,State,1.0,Call 1,Complete,Exit poll,0.593460857868195,Kerry,Yes,Female,White,45-49,Democrat,Liberal,No,"$50,000-$74,999",Worse today,Protestant,A few times a month,No,Some college/associate degree,"Yes, I do",No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,University Belt,Suburbs,Suburbs,8.0,48840.0
1481331.0,Michigan,150.0,State,1.0,Call 1,Complete,Exit poll,0.4587362408638,Kerry,No,Female,White,45-49,Democrat,Moderate,No,"$75,000-$99,999",Worse today,Protestant,A few times a year,No,Some college/associate degree,No one does,Yes,Before that,For your candidate,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,North/Northeast,Rural,Small cities and Rural,2.0,49668.0
1481335.0,Michigan,125.0,State,1.0,Call 1,Complete,Exit poll,0.939845561981201,Kerry,Yes,Female,Black,30-39,Democrat,Moderate,No,"$15,000-$29,999",Omit,Something else,Once a week,,High school graduate,,No,Before that,Omit,Economy/Jobs,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,All others,Black,Wayne County,"City over 500,000","City over 50,000",13.0,48213.0
1481338.0,Michigan,86.0,National,2.0,Call 1,Complete,Exit poll,1.02097392082214,Kerry,No,Female,White,65-74,Independent,Moderate,No,"$30,000-$49,999",Worse today,Catholic,Once a week,No,,No one does,Yes,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,No one in household is union member,Voter is not union member,Married women,White,North/Northeast,"City: 10,000 to 49,999",Small cities and Rural,2.0,49441.0
1481346.0,Michigan,140.0,State,1.0,Call 1,Complete,Exit poll,0.884560525417328,Kerry,Yes,Female,Black,50-59,Democrat,Moderate,No,"$30,000-$49,999",About the same,Other Christian,More than once a week,Yes,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Married women,Black,Wayne County,Suburbs,Suburbs,13.0,48225.0
1481363.0,Michigan,78.0,State,1.0,Call 1,Complete,Exit poll,1.06391513347626,Bush,Yes,Male,White,65-74,Democrat,Moderate,No,"$75,000-$99,999",Worse today,Catholic,A few times a month,No,College graduate,"Yes, I do",Yes,During the last month,Against his opponent,Omit,Cares about people like me,Omit,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Both of them,Somewhat badly,Worse today,Not so good,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Suburban Oakland and Macomb,"City: 50,000 to 500,000","City over 50,000",12.0,48093.0
1481367.0,Michigan,93.0,State,1.0,Call 1,Complete,Exit poll,0.810929715633392,Kerry,No,Female,White,45-49,Democrat,Liberal,No,"$30,000-$49,999",About the same,Catholic,A few times a year,No,Postgraduate study,No one does,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburban Oakland and Macomb,Suburbs,Suburbs,11.0,48381.0
1481370.0,Michigan,15.0,National,1.0,Call 1,Complete,Exit poll,0.902351975440979,Bush,Yes,Female,White,30-39,Something Else,Conservative,No,"$30,000-$49,999",About the same,Other Christian,Once a week,Yes,College graduate,"Yes, someone else does",Yes,Before that,,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,Someone in household is union member,Voter is not union member,Married women,White,Southwest,"City: 10,000 to 49,999",Small cities and Rural,6.0,49120.0
1481371.0,Michigan,142.0,National,2.0,Call 1,Complete,Exit poll,0.791750729084015,Kerry,Yes,Male,Hispanic/Latino,45-49,Democrat,Conservative,No,"$75,000-$99,999",About the same,Catholic,More than once a week,Yes,High school graduate,"Yes, I do",Yes,During the last month,,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,Someone in household is union member,Voter is union member,All others,Hispanic/Latino,Wayne County,Suburbs,Suburbs,13.0,48146.0
