ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESCT04,SENCT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1525388.0,Connecticut,1.0,State,1.0,Call 3,1.15280044078827,Bush,Dodd,Female,White,25-29,Independent,Liberal,"$50,000-$74,999",Better today,None,No,Before that,For your candidate,Strongly approve,Strongly approve,Not at all worried,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1499501.0,Connecticut,11.0,State,1.0,Call 2,1.27600455284119,Bush,Orchulli,Male,White,45-49,Independent,Moderate,,About the same,None,No,Sometime last week,Against his opponent,Somewhat approve,Strongly disapprove,Somewhat worried,White male,45-59,40-49,18-64,Independent,,,None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1474058.0,Connecticut,51.0,National,2.0,Call 1,0.77892678976059,Kerry,Dodd,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Worse today,Catholic,No,Before that,,Strongly disapprove,Somewhat disapprove,,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,Suburbs,Suburbs,3.0,6770.0
1499498.0,Connecticut,51.0,National,4.0,Call 2,1.05235183238983,Bush,Dodd,Female,White,60-64,Democrat,Moderate,,,,No,In the last three days,,,,Very worried,White female,60 or over,50-64,18-64,Democrat,,,,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6770.0
1530047.0,Connecticut,24.0,State,1.0,Call 3,0.77892678976059,Kerry,Dodd,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Better today,Protestant,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Somewhat worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1525380.0,Connecticut,77.0,State,1.0,Call 3,1.11804020404816,Kerry,Orchulli,Female,White,50-59,Democrat,Moderate,,About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,45-59,50-64,18-64,Democrat,,,None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1527711.0,Connecticut,48.0,State,1.0,Call 3,0.356078267097473,Kerry,Dodd,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1474050.0,Connecticut,93.0,State,1.0,Call 1,0.937716543674469,Kerry,Dodd,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1471715.0,Connecticut,32.0,State,1.0,Call 1,1.48977982997894,Kerry,Dodd,Female,Hispanic/Latino,30-39,Democrat,Liberal,"$75,000-$99,999",About the same,Catholic,Yes,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1471712.0,Connecticut,92.0,State,1.0,Call 1,1.22153759002686,Bush,Dodd,Female,White,40-44,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,No,Just today,Against his opponent,Somewhat approve,Somewhat disapprove,Not too worried,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1525369.0,Connecticut,46.0,National,3.0,Call 3,0.914632439613342,Kerry,Dodd,Male,White,25-29,Independent,Moderate,"$15,000-$29,999",,Protestant,No,,For your candidate,,,,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1471709.0,Connecticut,1.0,State,1.0,Call 1,1.01608967781067,,Dodd,Male,White,65-74,Democrat,Moderate,,Worse today,Catholic,No,Before that,For your candidate,Somewhat approve,Strongly disapprove,Very worried,White male,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1476374.0,Connecticut,50.0,State,1.0,Call 1,0.915951251983643,Kerry,Dodd,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",Better today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1471702.0,Connecticut,10.0,State,1.0,Call 1,0.968794584274292,Kerry,Dodd,Female,Asian,45-49,Independent,Moderate,"$150,000-$199,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Asian,East/West rural,Suburbs,Suburbs,5.0,6804.0
1497363.0,Connecticut,32.0,State,1.0,Call 2,1.48977982997894,Kerry,Dodd,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1497362.0,Connecticut,92.0,State,1.0,Call 2,1.31525576114655,Bush,Dodd,Male,White,30-39,Independent,Moderate,"$100,000-$149,999",About the same,Catholic,No,In the last three days,For your candidate,Somewhat approve,Strongly approve,Somewhat worried,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,"Large cities, not Stamford",Suburbs,Suburbs,3.0,6516.0
1474029.0,Connecticut,48.0,State,1.0,Call 1,0.309192329645157,Kerry,Dodd,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1471695.0,Connecticut,32.0,State,1.0,Call 1,1.48311710357666,Kerry,Dodd,Female,White,60-64,Democrat,Liberal,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1497355.0,Connecticut,48.0,State,1.0,Call 2,0.332914024591446,Kerry,Dodd,Male,White,40-44,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1472911.0,Connecticut,48.0,State,1.0,Call 1,0.330706000328064,Kerry,Dodd,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1499679.0,Connecticut,11.0,State,1.0,Call 2,1.15210747718811,Kerry,Orchulli,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1497344.0,Connecticut,24.0,State,1.0,Call 2,0.775443196296692,Kerry,Dodd,Female,White,65-74,Democrat,Liberal,,About the same,Jewish,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,60 or over,65 or over,65 or over,Democrat,,,Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1471679.0,Connecticut,32.0,State,1.0,Call 1,1.53582680225372,Kerry,Dodd,Female,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,"Large cities, not Stamford","City: 50,000 to 500,000","City over 50,000",1.0,6106.0
1497341.0,Connecticut,93.0,State,1.0,Call 2,2.43873953819275,Bush,Orchulli,Male,White,65-74,Republican,Moderate,"$150,000-$199,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1471677.0,Connecticut,1.0,State,1.0,Call 1,0.855132102966309,Kerry,Dodd,Male,Hispanic/Latino,40-44,Something Else,Moderate,"$100,000-$149,999",Worse today,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Very worried,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1525334.0,Connecticut,1.0,State,1.0,Call 3,0.794199883937836,Kerry,Dodd,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,,Before that,For your candidate,Somewhat approve,Somewhat approve,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Hispanic/Latino,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1485671.0,Connecticut,24.0,State,1.0,Call 1,1.1381801366806,Bush,Dodd,Male,White,30-39,Republican,Moderate,"$150,000-$199,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Somewhat worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
