ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMN04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECMN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1490769.0,Minnesota,49.0,State,1.0,Call 1,Complete,1.11531150341034,Bush,Female,White,30-39,Republican,Moderate,No,"$100,000-$149,999",Better today,Catholic,A few times a month,College graduate,"Yes, I do and someone else does",Yes,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Somewhat worried,Not so good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,East,Rural,Small cities and Rural,8.0,56660.0
1534515.0,Minnesota,69.0,State,1.0,Call 3,Complete,0.817233204841614,Kerry,Female,,30-39,Independent,Liberal,No,"$15,000-$29,999",Worse today,Jewish,Once a week,Some college/associate degree,"Yes, someone else does",No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Somewhat worried,Not so good,,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Jewish,All others,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",4.0,55102.0
1490765.0,Minnesota,42.0,State,1.0,Call 1,Complete,1.15525579452515,Kerry,Male,White,65-74,Democrat,Liberal,No,"$30,000-$49,999",About the same,Something else,A few times a year,Some college/associate degree,"Yes, I do",No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not too worried,Good,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Minneapolis/St. Paul area,Suburbs,Suburbs,5.0,55423.0
1495625.0,Minnesota,39.0,National,2.0,Call 1,Complete,0.703422248363495,Kerry,Male,White,50-59,Democrat,Liberal,No,"$150,000-$199,999",Worse today,None,Never,College graduate,No one does,Yes,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55345.0
1515068.0,Minnesota,86.0,State,1.0,Call 2,Complete,1.58426344394684,Kerry,Female,White,30-39,Independent,Conservative,No,"$75,000-$99,999",Worse today,Catholic,A few times a year,College graduate,No one does,No,Before that,Against his opponent,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Somewhat worried,Not so good,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55025.0
1532484.0,Minnesota,19.0,State,1.0,Call 3,Complete,0.901741147041321,Bush,Female,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Something else,Once a week,College graduate,No one does,Yes,Before that,For your candidate,Education,Cares about people like me,Strongly approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,East,Rural,Small cities and Rural,1.0,55955.0
1515064.0,Minnesota,11.0,State,1.0,Call 2,Complete,1.2864910364151,Bush,Male,Hispanic/Latino,45-49,Independent,Moderate,No,"$50,000-$74,999",About the same,Something else,A few times a year,High school graduate,"Yes, I do",Yes,In the last three days,For your candidate,Education,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,Not too worried,Good,Non-white male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,Hispanic/Latino,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55124.0
1526571.0,Minnesota,84.0,State,1.0,Call 3,Complete,1.28068220615387,Bush,Male,White,40-44,Something Else,Moderate,No,"$75,000-$99,999",Better today,Catholic,Once a week,Some college/associate degree,No one does,Yes,Before that,For your candidate,Omit,Is honest and trustworthy,Somewhat approve,Strongly approve,Less safe from terrorism,Both of them,Only George W. Bush,Somewhat well,Somewhat worried,Good,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,West,Rural,Small cities and Rural,7.0,56438.0
1490752.0,Minnesota,85.0,State,1.0,Call 1,Complete,0.720119774341583,Kerry,Female,White,40-44,Independent,Moderate,No,"$50,000-$74,999",Worse today,Protestant,A few times a year,Some college/associate degree,No one does,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not at all worried,Poor,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55016.0
1534500.0,Minnesota,57.0,National,4.0,Call 3,Complete,1.21090960502625,Bush,Female,White,30-39,Republican,Moderate,,"$75,000-$99,999",,,,Postgraduate study,No one does,Yes,Before that,,,,,,,Only George W. Bush,Only George W. Bush,,Very worried,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,55901.0
1495609.0,Minnesota,42.0,State,1.0,Call 1,Complete,0.904400050640106,Kerry,Male,Hispanic/Latino,40-44,Democrat,Moderate,No,"$100,000-$149,999",Worse today,Catholic,Once a week,College graduate,No one does,Yes,Before that,For your candidate,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not too worried,Good,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Hispanic/Latino,Minneapolis/St. Paul area,Suburbs,Suburbs,5.0,55423.0
1495603.0,Minnesota,81.0,State,1.0,Call 1,Complete,0.861557483673096,Kerry,Male,White,50-59,Democrat,Moderate,No,"$30,000-$49,999",About the same,Catholic,Once a week,Did not complete high school,"Yes, I do",No,Before that,For your candidate,Health care,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Somewhat worried,Not so good,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,West,"City: 50,000 to 500,000","City over 50,000",6.0,56303.0
1494530.0,Minnesota,83.0,National,2.0,Call 1,Complete,0.896019756793976,Kerry,Male,White,30-39,Democrat,Moderate,No,"$75,000-$99,999",About the same,Other Christian,Once a week,Some college/associate degree,"Yes, I do",Yes,Before that,,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,,,Somewhat badly,,,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is union member,All others,White,West,Suburbs,Suburbs,6.0,56307.0
1515042.0,Minnesota,72.0,State,1.0,Call 2,Complete,0.795528888702393,Kerry,Female,White,45-49,Independent,Moderate,,"$50,000-$74,999",About the same,Protestant,Once a week,,"Yes, I do",Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Omit,Less safe from terrorism,Omit,Only John Kerry,Somewhat badly,Somewhat worried,Not so good,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,Someone in household is union member,Voter is union member,Married women,White,West,Rural,Small cities and Rural,7.0,55332.0
1495597.0,Minnesota,17.0,National,3.0,Call 1,Complete,1.37684178352356,Kerry,Male,White,50-59,Democrat,Moderate,,"$200,000 or more",,None,Never,,,Yes,,Against his opponent,,,,,,,,,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,,,,,,,,,,,,,,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,4.0,55118.0
1490734.0,Minnesota,16.0,National,2.0,Call 1,Complete,1.26076126098633,Bush,Male,White,45-49,Republican,Conservative,No,"$50,000-$74,999",Worse today,Protestant,Never,Postgraduate study,"Yes, someone else does",Yes,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,Someone in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55068.0
1490728.0,Minnesota,90.0,State,1.0,Call 1,Complete,0.778344094753265,Kerry,Female,White,65-74,Democrat,Moderate,No,"$30,000-$49,999",About the same,Catholic,Once a week,High school graduate,No one does,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Only John Kerry,Very badly,Somewhat worried,Not so good,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,No one in household is union member,Voter is not union member,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55328.0
