ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESWI04,SENWI04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,VETVOTER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWI,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1488173.0,Wisconsin,33.0,State,1.0,Call 1,Complete,1.20854699611664,Kerry,Feingold,Female,White,30-39,Democrat,Liberal,No,"$150,000-$199,999",Better today,None,Never,Postgraduate study,No one is,Yes,,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,South,Suburbs,Suburbs,1.0,53168.0
1486077.0,Wisconsin,8.0,State,1.0,Call 1,Complete,1.01336276531219,Bush,Michels,Male,,65-74,Republican,Conservative,No,,Better today,Protestant,Once a week,High school graduate,No one is,Yes,Yes,Before that,For your candidate,Omit,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,,Northwest,Suburbs,Suburbs,7.0,54724.0
1510381.0,Wisconsin,21.0,State,1.0,Call 2,Complete,0.764279007911682,Bush,Michels,Female,White,18-24,Republican,Moderate,Yes,"$150,000-$199,999",About the same,Protestant,A few times a month,Some college/associate degree,No one is,No,No,Before that,For your candidate,Education,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,54751.0
1534684.0,Wisconsin,49.0,State,1.0,Call 3,Complete,1.18713045120239,Bush,Michels,Male,Asian,45-49,Republican,Conservative,No,"Under $15,000",Worse today,Catholic,A few times a month,Some college/associate degree,No one is,No,No,During the last month,For your candidate,Economy/Jobs,Cares about people like me,Somewhat approve,Somewhat disapprove,Safer from terrorism,Neither of them,Neither of them,Very badly,Not so good,Non-white male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,Asian,Milwaukee,"City over 500,000","City over 50,000",4.0,53208.0
1490933.0,Wisconsin,19.0,State,1.0,Call 1,Complete,0.364829957485199,Kerry,Feingold,Male,White,18-24,Democrat,Liberal,,"$30,000-$49,999",Worse today,Mormon/LDS,A few times a month,College graduate,"Yes, someone else is",No,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,"City: 10,000 to 49,999",Small cities and Rural,6.0,53098.0
1534681.0,Wisconsin,31.0,State,1.0,Call 3,Complete,0.818945527076721,Bush,Michels,Female,White,45-49,Republican,Moderate,No,"$50,000-$74,999",Worse today,Catholic,A few times a year,High school graduate,No one is,No,Yes,During the last month,For your candidate,Iraq,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,South,Suburbs,Suburbs,1.0,53143.0
1534680.0,Wisconsin,35.0,State,1.0,Call 3,Complete,0.794084250926971,Kerry,Feingold,Female,White,45-49,Democrat,Liberal,No,"$50,000-$74,999",About the same,Protestant,A few times a year,Some college/associate degree,"Yes, someone else is",No,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,Northwest,Suburbs,Suburbs,3.0,54650.0
1534679.0,Wisconsin,85.0,National,4.0,Call 3,Complete,1.1044305562973,Bush,Michels,Male,White,30-39,Republican,Conservative,,"$100,000-$149,999",,,,College graduate,"Yes, I am and someone else is",,Yes,Before that,,,,,,,Only George W. Bush,Both of them,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,Northeast,Suburbs,Suburbs,6.0,54952.0
1486067.0,Wisconsin,27.0,National,1.0,Call 1,Complete,1.27612471580505,Bush,,Male,White,65-74,Republican,Conservative,No,"Under $15,000",About the same,Catholic,Once a week,Some college/associate degree,No one is,No,Yes,Before that,,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,No one in household is union member,Voter is not union member,All others,White,South,Rural,Small cities and Rural,3.0,53805.0
1490926.0,Wisconsin,25.0,State,1.0,Call 1,Complete,0.893624424934387,Bush,Michels,Male,White,40-44,Republican,Conservative,No,"$50,000-$74,999",About the same,Other Christian,Once a week,Some college/associate degree,No one is,No,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Milwaukee vicinity,"City: 10,000 to 49,999",Small cities and Rural,6.0,54935.0
1481202.0,Wisconsin,64.0,State,1.0,Call 1,Not complete,1.18989050388336,Kerry,Feingold,Male,White,30-39,,,,,,,,,,,,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,,,,,,Good,White male,30-44,30-39,18-64,,,,,,All others,,,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,White,South,Suburbs,Suburbs,1.0,53406.0
1511724.0,Wisconsin,60.0,National,3.0,Call 2,Complete,0.741785883903503,Bush,Michels,Female,White,40-44,Republican,,,"$30,000-$49,999",,None,Never,,,,Yes,,For your candidate,,,,,,,,,,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,,,,,,,,,,,,,Married women,White,Northwest,Rural,Small cities and Rural,7.0,52524.0
1534667.0,Wisconsin,88.0,State,1.0,Call 3,Complete,1.04314458370209,Kerry,Feingold,Female,White,50-59,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Catholic,A few times a year,High school graduate,No one is,No,Yes,Before that,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Poor,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Northeast,"City: 50,000 to 500,000","City over 50,000",6.0,54904.0
1510359.0,Wisconsin,2.0,State,1.0,Call 2,Complete,1.38713550567627,Bush,Michels,Female,White,65-74,Republican,Conservative,No,"$30,000-$49,999",About the same,Other Christian,Once a week,College graduate,No one is,No,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only John Kerry,Very well,Good,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northeast,Suburbs,Suburbs,8.0,54301.0
1510357.0,Wisconsin,29.0,State,1.0,Call 2,Complete,1.00869500637054,Kerry,Feingold,Male,White,30-39,Democrat,Liberal,No,"$15,000-$29,999",Worse today,None,Never,High school graduate,No one is,No,No,Before that,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest,Rural,Small cities and Rural,3.0,54635.0
1510356.0,Wisconsin,12.0,State,1.0,Call 2,Complete,1.03179883956909,Kerry,Feingold,Female,White,25-29,Democrat,Liberal,No,"$30,000-$49,999",Worse today,None,A few times a year,Some college/associate degree,No one is,No,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,South,"City: 50,000 to 500,000","City over 50,000",2.0,53713.0
1497571.0,Wisconsin,4.0,State,1.0,Call 1,Complete,0.815962016582489,Bush,Michels,Female,White,60-64,,Moderate,No,"$75,000-$99,999",About the same,Catholic,Once a week,High school graduate,No one is,No,Yes,Before that,For your candidate,Moral values,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat badly,Good,White female,60 or over,50-64,18-64,,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Northeast,"City: 50,000 to 500,000","City over 50,000",8.0,54302.0
