ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESUT04,SENUT04,GOVUT04,AMEND3UT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1492243.0,Utah,7.0,State,1.0,Call 1,0.956537783145905,Bush,2.0,Huntsman,No,Female,White,45-49,Democrat,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1492241.0,Utah,36.0,State,1.0,Call 1,0.838699519634247,Kerry,1.0,Matheson,Yes,Female,White,45-49,Independent,Moderate,"$100,000-$149,999",Worse today,Mormon/LDS,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1492240.0,Utah,56.0,State,1.0,Call 1,1.0791003704071,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1494571.0,Utah,35.0,National,2.0,Call 1,0.794604778289795,Bush,2.0,Huntsman,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Worse today,Mormon/LDS,,Before that,,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1541225.0,Utah,35.0,National,1.0,Call 3,0.877762675285339,Kerry,1.0,Matheson,No,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",Worse today,Mormon/LDS,No,Before that,,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1492227.0,Utah,52.0,State,1.0,Call 1,1.51032781600952,Bush,2.0,Huntsman,Yes,Female,White,60-64,Republican,Conservative,"$150,000-$199,999",Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1489893.0,Utah,20.0,State,1.0,Call 1,1.03008544445038,Kerry,1.0,Matheson,No,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1496889.0,Utah,48.0,State,1.0,Call 1,0.830077230930328,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1492226.0,Utah,39.0,State,1.0,Call 1,1.0501868724823,Kerry,2.0,Matheson,Yes,Female,White,45-49,Republican,Moderate,"$100,000-$149,999",Better today,Mormon/LDS,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1520214.0,Utah,56.0,State,1.0,Call 2,1.08800876140594,Bush,2.0,Huntsman,Yes,Male,Hispanic/Latino,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Mormon/LDS,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,Non-white male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1494549.0,Utah,16.0,State,1.0,Call 1,1.25141096115112,Bush,2.0,Huntsman,Yes,Male,White,18-24,Republican,Conservative,"Under $15,000",About the same,None,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1490104.0,Utah,20.0,State,1.0,Call 1,1.03858923912048,Kerry,1.0,Matheson,No,Male,White,45-49,Democrat,Moderate,"$15,000-$29,999",Worse today,Mormon/LDS,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1538873.0,Utah,20.0,State,1.0,Call 3,0.937211275100708,Bush,2.0,Huntsman,Yes,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,In the last three days,For your candidate,Somewhat approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1499211.0,Utah,44.0,State,1.0,Call 1,0.834383130073547,Kerry,1.0,Matheson,No,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1520207.0,Utah,7.0,State,1.0,Call 2,0.745472967624664,Kerry,1.0,Matheson,No,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1520206.0,Utah,11.0,National,2.0,Call 2,1.57749307155609,Bush,2.0,Matheson,Yes,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",Better today,Mormon/LDS,No,Before that,,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,Suburbs,Suburbs,1.0,84040.0
1489867.0,Utah,39.0,State,1.0,Call 1,1.1233719587326,Kerry,1.0,Matheson,No,Male,White,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1520186.0,Utah,16.0,State,1.0,Call 2,1.03296947479248,Kerry,1.0,Matheson,No,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1492189.0,Utah,13.0,State,1.0,Call 1,0.97375899553299,Bush,2.0,Huntsman,No,Male,White,65-74,Independent,Moderate,"$15,000-$29,999",About the same,Mormon/LDS,No,In the last three days,For your candidate,Somewhat approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1496853.0,Utah,44.0,State,1.0,Call 1,1.02638256549835,Kerry,1.0,Matheson,No,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",Better today,Protestant,No,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1494513.0,Utah,48.0,State,1.0,Call 1,0.532293736934662,Bush,,Huntsman,,Male,White,30-39,,,,Omit,,,Omit,Omit,Omit,Omit,White male,30-44,30-39,18-64,,,,,,All others,Omit,Omit,Omit,Omit,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1494379.0,Utah,11.0,National,4.0,Call 1,0.915560185909271,Bush,1.0,Matheson,No,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",,,No,During the last month,,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,East/Ogden area,Suburbs,Suburbs,1.0,84040.0
1520727.0,Utah,16.0,State,1.0,Call 2,1.15356743335724,Bush,2.0,Matheson,Yes,Male,Other,40-44,Republican,Conservative,"$50,000-$74,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,Non-white male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1539681.0,Utah,52.0,State,1.0,Call 3,1.21774661540985,Bush,2.0,Huntsman,Yes,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",About the same,Mormon/LDS,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1522492.0,Utah,9.0,National,4.0,Call 2,1.45316469669342,Bush,2.0,Matheson,Yes,Female,White,60-64,Republican,Moderate,"$75,000-$99,999",,,No,During the last month,,,,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1520156.0,Utah,56.0,State,1.0,Call 2,1.08455622196198,Bush,2.0,Huntsman,Yes,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1520155.0,Utah,7.0,State,1.0,Call 2,0.745472967624664,Kerry,1.0,Matheson,No,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Worse today,Mormon/LDS,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1499150.0,Utah,44.0,State,1.0,Call 1,1.37984824180603,Bush,2.0,Huntsman,Yes,Male,White,45-49,Independent,Conservative,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1492149.0,Utah,52.0,State,1.0,Call 1,1.51032781600952,Bush,2.0,Huntsman,Yes,Female,White,75 or over,Republican,Conservative,"$15,000-$29,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
