ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESAZ04,SENAZ04,PRP200AZ,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,VETVOTER,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECAZ,IMMIG,MCAINGWB,MOVETOAZ,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACEAI,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1466181.0,Arizona,,State,1.0,,Complete,Phone survey,0.669188857078552,Kerry,McCain,No,Female,Hispanic/Latino,25-29,Democrat,Moderate,No,"$50,000-$74,999",About the same,Protestant,College graduate,No,Yes,,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Omit,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,English,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",,85710.0
1466182.0,Arizona,,State,1.0,,Complete,Phone survey,0.917397201061249,Kerry,McCain,No,Female,White,60-64,Republican,Moderate,No,"$50,000-$74,999",About the same,Protestant,Postgraduate study,No,No,,For your candidate,Health care,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Not so good,Increased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",,85705.0
1466183.0,Arizona,,State,1.0,,Complete,Phone survey,3.00208711624146,Bush,McCain,Yes,Male,White,50-59,Republican,Moderate,No,"Under $15,000",Better today,Other Christian,Postgraduate study,Yes,No,,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Increased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,,85541.0
1466184.0,Arizona,,State,1.0,,Complete,Phone survey,1.41863548755646,Bush,McCain,Yes,Female,White,65-74,Independent,Conservative,No,"$15,000-$29,999",About the same,None,Some college/associate degree,No,No,,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Omit,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",None,White None,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",,85044.0
1466185.0,Arizona,,State,1.0,,Complete,Phone survey,2.27373456954956,Bush,McCain,No,Male,White,45-49,Something Else,Moderate,No,,Better today,None,College graduate,Yes,No,,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,40-49,18-64,Independent,,,None,White None,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",,85255.0
1466186.0,Arizona,,State,1.0,,Complete,Phone survey,2.61805057525635,Bush,McCain,Yes,Male,White,25-29,Republican,Conservative,No,"Under $15,000",Better today,Other Christian,Postgraduate study,No,No,,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,,85737.0
1466187.0,Arizona,,State,1.0,,Complete,Phone survey,1.45338559150696,Kerry,McCain,No,Female,Hispanic/Latino,30-39,Democrat,Liberal,No,"$15,000-$29,999",About the same,Catholic,Did not complete high school,No,Yes,,For your candidate,Iraq,Cares about people like me,Somewhat disapprove,Somewhat approve,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,Not so good,Increased,Had no effect on your vote for president,I moved to AZ 5-10 years ago,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Hispanic/Latino,English,Rest of state,Suburbs,Suburbs,,85349.0
1466188.0,Arizona,,State,1.0,,Complete,Phone survey,1.74158799648285,Bush,McCain,Yes,Male,Hispanic/Latino,18-24,Independent,Liberal,Yes,"$75,000-$99,999",Better today,Protestant,High school graduate,No,Yes,,For your candidate,Terrorism,Is intelligent,Strongly approve,Strongly disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Kept about the same,More likely to vote for Bush,I moved to AZ in the last 4 years,Non-white male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,English,Rest of state,Rural,Small cities and Rural,,86047.0
1466189.0,Arizona,,State,1.0,,Complete,Phone survey,2.57394075393677,Bush,McCain,No,Female,Other,45-49,Republican,,No,"$200,000 or more",Better today,None,High school graduate,No,No,,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Decreased,Had no effect on your vote for president,I was born in Arizona,Non-white female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",None,All others,,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,American Indian,English,Rest of state,Rural,Small cities and Rural,,86512.0
1466190.0,Arizona,,State,1.0,,Complete,Phone survey,1.19010531902313,Kerry,Starky,Yes,Female,White,65-74,Democrat,Moderate,No,"Under $15,000",About the same,Protestant,High school graduate,Yes,No,,Against his opponent,Health care,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Not so good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",,85201.0
1466191.0,Arizona,,State,1.0,,Complete,Phone survey,2.70890688896179,Kerry,Starky,Yes,Female,Hispanic/Latino,30-39,Democrat,Moderate,No,,Better today,Catholic,College graduate,No,Yes,,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Omit,Good,Omit,Less likely to vote for Bush,I moved to AZ more than 10 years ago,Non-white female,30-44,30-39,18-64,Democrat,,,Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Omit,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,English,Maricopa County,"City over 500,000","City over 50,000",,85032.0
1466192.0,Arizona,,State,1.0,,Complete,Phone survey,1.86913120746613,Bush,McCain,Yes,Female,White,50-59,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,Some college/associate degree,No,No,,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Rest of state,Suburbs,Suburbs,,86429.0
1466193.0,Arizona,,State,1.0,,Complete,Phone survey,0.809475839138031,Kerry,McCain,No,Male,White,75 or over,Independent,Moderate,No,"Under $15,000",Worse today,Catholic,High school graduate,Yes,No,,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,,85351.0
1466194.0,Arizona,,State,1.0,,Complete,Phone survey,1.42258512973785,Kerry,McCain,Yes,Female,Black,50-59,Democrat,Liberal,No,,About the same,None,College graduate,No,No,,Against his opponent,Health care,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Not so good,Kept about the same,Had no effect on your vote for president,I was born in Arizona,Non-white female,45-59,50-64,18-64,Democrat,,,None,All others,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Black,English,Maricopa County,"City over 500,000","City over 50,000",,85041.0
1466195.0,Arizona,,State,1.0,,Complete,Phone survey,2.95954990386963,Bush,McCain,No,Female,White,65-74,Republican,Conservative,No,,About the same,Protestant,High school graduate,No,No,,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,,85268.0
1466196.0,Arizona,,State,1.0,,Complete,Phone survey,1.83784425258636,Kerry,McCain,No,Female,White,50-59,Democrat,Moderate,No,,About the same,None,Some college/associate degree,No,No,,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Increased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,45-59,50-64,18-64,Democrat,,,None,White None,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",,85711.0
1466197.0,Arizona,,State,1.0,,Complete,Phone survey,2.27551651000977,Bush,McCain,Did not vote,Female,White,30-39,Independent,Conservative,Yes,,About the same,Other Christian,Some college/associate degree,No,No,,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,30-44,30-39,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,Suburbs,Suburbs,,85220.0
1466198.0,Arizona,,State,1.0,,Complete,Phone survey,2.9602382183075,Bush,McCain,Yes,Female,White,60-64,Republican,Moderate,No,"$75,000-$99,999",Better today,Protestant,College graduate,No,No,,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,,85086.0
1466199.0,Arizona,,State,1.0,,Complete,Phone survey,2.28365254402161,Kerry,Starky,No,Female,White,50-59,Democrat,Liberal,No,"$100,000-$149,999",About the same,Protestant,Postgraduate study,No,No,,For your candidate,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Increased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",,85283.0
1466200.0,Arizona,,State,1.0,,Complete,Phone survey,1.24352812767029,Kerry,McCain,Yes,Male,White,18-24,Independent,Moderate,No,"$50,000-$74,999",Omit,None,College graduate,No,No,,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Omit,Only George W. Bush,Both of them,Somewhat well,Good,Kept about the same,Had no effect on your vote for president,I was born in Arizona,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",,85710.0
